"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2018,2,17,"Brown","Quinnipiac","H",18,7,NA
2018,2,21,"Brown","Holy Cross","V",17,6,NA
2018,2,24,"Brown","Boston College","V",12,22,NA
2018,3,3,"Brown","Princeton","H",10,12,NA
2018,3,7,"Brown","Bryant","V",15,14,NA
2018,3,10,"Brown","Monmouth","H",20,10,NA
2018,3,17,"Brown","Yale","V",17,19,NA
2018,3,18,"Brown","Iona","H",10,6,NA
2018,3,24,"Brown","Penn","V",10,16,NA
2018,3,28,"Brown","Louisville","H",NA,NA,NA
2018,3,31,"Brown","Sacred Heart","V",NA,NA,NA
2018,4,7,"Brown","Cornell","H",NA,NA,NA
2018,4,14,"Brown","Harvard","V",NA,NA,NA
2018,4,21,"Brown","Columbia","V",NA,NA,NA
2018,4,28,"Brown","Dartmouth","H",NA,NA,NA
2018,2,24,"Bryant","Albany (NY)","H",16,6,NA
2018,3,3,"Bryant","Hartford","V",17,2,NA
2018,3,7,"Bryant","Brown","H",14,15,NA
2018,3,10,"Bryant","Harvard","V",18,19,NA
2018,3,15,"Bryant","Canisius","V",6,7,NA
2018,3,17,"Bryant","Niagara","V",18,8,NA
2018,3,21,"Bryant","UMass Lowell","H",15,6,NA
2018,3,25,"Bryant","Delaware","H",11,18,NA
2018,3,31,"Bryant","Siena","V",NA,NA,NA
2018,4,6,"Bryant","Central Conn. St.","V",NA,NA,NA
2018,4,13,"Bryant","Sacred Heart","H",NA,NA,NA
2018,4,15,"Bryant","LIU Brooklyn","V",NA,NA,NA
2018,4,20,"Bryant","Robert Morris","H",NA,NA,NA
2018,4,22,"Bryant","Saint Francis (PA)","H",NA,NA,NA
2018,4,27,"Bryant","Wagner","V",NA,NA,NA
2018,4,29,"Bryant","Mt. St. Mary's","V",NA,NA,NA
2018,2,10,"Bucknell","Robert Morris","V",5,4,2
2018,2,17,"Bucknell","Hofstra","V",1,13,NA
2018,2,21,"Bucknell","Villanova","H",7,17,NA
2018,2,24,"Bucknell","Wagner","V",2,15,NA
2018,3,10,"Bucknell","George Washington","V",9,16,NA
2018,3,14,"Bucknell","Marist","H",8,13,NA
2018,3,18,"Bucknell","American","V",15,9,NA
2018,3,24,"Bucknell","Navy","H",5,18,NA
2018,3,28,"Bucknell","Lafayette","V",NA,NA,NA
2018,3,31,"Bucknell","Colgate","H",NA,NA,NA
2018,4,7,"Bucknell","Holy Cross","H",NA,NA,NA
2018,4,11,"Bucknell","Ohio St.@Pittsburgh, PA","H",NA,NA,NA
2018,4,14,"Bucknell","Boston U.","V",NA,NA,NA
2018,4,18,"Bucknell","Loyola Maryland","H",NA,NA,NA
2018,4,22,"Bucknell","Lehigh","V",NA,NA,NA
2018,4,27,"Bucknell","Army West Point","H",NA,NA,NA
2018,2,16,"Butler","Michigan","V",2,12,NA
2018,2,22,"Butler","Louisville","H",4,20,NA
2018,2,28,"Butler","Central Mich.","V",9,19,NA
2018,3,3,"Butler","Detroit Mercy","H",6,16,NA
2018,3,6,"Butler","Campbell","H",9,20,NA
2018,3,10,"Butler","Radford","V",12,21,NA
2018,3,13,"Butler","Liberty","V",8,17,NA
2018,3,15,"Butler","Howard","V",16,7,NA
2018,3,18,"Butler","UConn","H",5,22,NA
2018,3,25,"Butler","Vanderbilt","H",8,17,NA
2018,3,31,"Butler","Denver","V",NA,NA,NA
2018,4,4,"Butler","Marquette","H",NA,NA,NA
2018,4,7,"Butler","Georgetown","V",NA,NA,NA
2018,4,14,"Butler","Temple","H",NA,NA,NA
2018,4,18,"Butler","Villanova","V",NA,NA,NA
2018,4,21,"Butler","Cincinnati","H",NA,NA,NA
2018,4,28,"Butler","Florida","V",NA,NA,NA
2018,2,9,"California","UC Davis","V",11,9,NA
2018,2,11,"California","San Diego St.","H",11,12,NA
2018,2,18,"California","Mercer","H",18,8,NA
2018,2,23,"California","UConn","V",8,12,NA
2018,2,25,"California","UMass Lowell","V",9,5,NA
2018,3,5,"California","Robert Morris","H",12,7,NA
2018,3,9,"California","Oregon","V",7,12,NA
2018,3,11,"California","Colorado","V",5,15,NA
2018,3,17,"California","Stanford","V",5,21,NA
2018,3,23,"California","Southern California","H",5,10,NA
2018,3,25,"California","Arizona St.","H",11,12,1
2018,3,30,"California","Southern California","V",NA,NA,NA
2018,4,1,"California","Arizona St.","V",NA,NA,NA
2018,4,6,"California","Fresno St.","H",NA,NA,NA
2018,4,13,"California","Oregon","H",NA,NA,NA
2018,4,15,"California","Colorado","H",NA,NA,NA
2018,4,20,"California","Stanford","H",NA,NA,NA
2018,2,10,"Campbell","Richmond","V",5,16,NA
2018,2,16,"Campbell","Duke","V",8,18,NA
2018,2,21,"Campbell","Virginia Tech","V",8,17,NA
2018,2,24,"Campbell","East Carolina","H",17,8,NA
2018,2,28,"Campbell","Coastal Caro.","H",9,14,NA
2018,3,6,"Campbell","Butler","V",20,9,NA
2018,3,8,"Campbell","Cincinnati","V",11,17,NA
2018,3,14,"Campbell","George Mason","H",14,11,NA
2018,3,17,"Campbell","Davidson","H",6,13,NA
2018,3,23,"Campbell","Furman","H",13,12,NA
2018,3,31,"Campbell","Gardner-Webb","V",NA,NA,NA
2018,4,4,"Campbell","High Point","H",NA,NA,NA
2018,4,7,"Campbell","Presbyterian","V",NA,NA,NA
2018,4,11,"Campbell","Winthrop","V",NA,NA,NA
2018,4,14,"Campbell","Radford","H",NA,NA,NA
2018,4,18,"Campbell","Longwood","H",NA,NA,NA
2018,4,21,"Campbell","Liberty","H",NA,NA,NA
2018,2,10,"Canisius","Northwestern","V",7,18,NA
2018,2,18,"Canisius","Michigan","V",3,14,NA
2018,2,26,"Canisius","Oregon","V",11,12,1
2018,3,5,"Canisius","Binghamton","V",13,12,NA
2018,3,9,"Canisius","Delaware","H",9,16,NA
2018,3,11,"Canisius","Yale","H",10,9,3
2018,3,15,"Canisius","Bryant","H",7,6,NA
2018,3,24,"Canisius","Manhattan","H",11,8,NA
2018,3,28,"Canisius","Virginia","V",NA,NA,NA
2018,3,30,"Canisius","Iona","V",NA,NA,NA
2018,4,4,"Canisius","Siena","V",NA,NA,NA
2018,4,8,"Canisius","Monmouth","H",NA,NA,NA
2018,4,11,"Canisius","Marist","H",NA,NA,NA
2018,4,14,"Canisius","Quinnipiac","V",NA,NA,NA
2018,4,15,"Canisius","North Carolina@Syracuse, NY","H",NA,NA,NA
2018,4,21,"Canisius","Fairfield","H",NA,NA,NA
2018,4,25,"Canisius","Niagara","V",NA,NA,NA
2018,2,17,"Central Conn. St.","Saint Joseph's","V",8,21,NA
2018,2,21,"Central Conn. St.","Army West Point","V",4,21,NA
2018,2,24,"Central Conn. St.","New Hampshire","V",4,13,NA
2018,3,6,"Central Conn. St.","Hartford","H",19,4,NA
2018,3,9,"Central Conn. St.","Siena","V",8,10,NA
2018,3,12,"Central Conn. St.","Stetson","V",11,15,NA
2018,3,14,"Central Conn. St.","Jacksonville","V",5,19,NA
2018,3,23,"Central Conn. St.","Hofstra","H",3,15,NA
2018,3,28,"Central Conn. St.","UMass Lowell","H",NA,NA,NA
2018,4,6,"Central Conn. St.","Bryant","H",NA,NA,NA
2018,4,13,"Central Conn. St.","LIU Brooklyn","V",NA,NA,NA
2018,4,15,"Central Conn. St.","Sacred Heart","H",NA,NA,NA
2018,4,20,"Central Conn. St.","Saint Francis (PA)","H",NA,NA,NA
2018,4,22,"Central Conn. St.","Robert Morris","H",NA,NA,NA
2018,4,27,"Central Conn. St.","Mt. St. Mary's","V",NA,NA,NA
2018,4,29,"Central Conn. St.","Wagner","V",NA,NA,NA
2018,2,16,"Central Mich.","Marquette","V",7,19,NA
2018,2,23,"Central Mich.","American","V",12,10,NA
2018,2,25,"Central Mich.","La Salle","V",6,18,NA
2018,2,28,"Central Mich.","Butler","H",19,9,NA
2018,3,2,"Central Mich.","Cincinnati","V",6,14,NA
2018,3,11,"Central Mich.","Michigan","H",4,12,NA
2018,3,15,"Central Mich.","Duquesne","H",15,8,NA
2018,3,17,"Central Mich.","Saint Francis (PA)","H",17,12,NA
2018,3,29,"Central Mich.","Mercer","H",NA,NA,NA
2018,3,31,"Central Mich.","Kennesaw St.","H",NA,NA,NA
2018,4,6,"Central Mich.","Howard","H",NA,NA,NA
2018,4,8,"Central Mich.","Delaware St.","H",NA,NA,NA
2018,4,13,"Central Mich.","Furman","V",NA,NA,NA
2018,4,15,"Central Mich.","Wofford","V",NA,NA,NA
2018,4,20,"Central Mich.","Old Dominion","V",NA,NA,NA
2018,4,22,"Central Mich.","Coastal Caro.","V",NA,NA,NA
2018,4,29,"Central Mich.","Detroit Mercy","V",NA,NA,NA
2018,2,9,"Cincinnati","Louisville","H",9,15,NA
2018,2,16,"Cincinnati","Gardner-Webb","V",20,9,NA
2018,2,18,"Cincinnati","Winthrop","V",12,10,NA
2018,2,26,"Cincinnati","Ohio St.","H",17,12,NA
2018,3,2,"Cincinnati","Central Mich.","H",14,6,NA
2018,3,5,"Cincinnati","Detroit Mercy","H",12,10,NA
2018,3,8,"Cincinnati","Campbell","H",17,11,NA
2018,3,18,"Cincinnati","Marquette","V",15,19,NA
2018,3,24,"Cincinnati","Temple","V",8,9,2
2018,3,31,"Cincinnati","Georgetown","H",NA,NA,NA
2018,4,4,"Cincinnati","Vanderbilt","V",NA,NA,NA
2018,4,7,"Cincinnati","Denver","H",NA,NA,NA
2018,4,13,"Cincinnati","UConn","V",NA,NA,NA
2018,4,18,"Cincinnati","Florida","H",NA,NA,NA
2018,4,21,"Cincinnati","Butler","V",NA,NA,NA
2018,4,23,"Cincinnati","East Carolina","H",NA,NA,NA
2018,4,29,"Cincinnati","Villanova","H",NA,NA,NA
2018,2,24,"Coastal Caro.","Louisville","V",7,16,NA
2018,2,28,"Coastal Caro.","Campbell","V",14,9,NA
2018,3,4,"Coastal Caro.","George Mason","V",9,10,NA
2018,3,7,"Coastal Caro.","UMBC","V",10,13,NA
2018,3,10,"Coastal Caro.","Towson","V",3,15,NA
2018,3,13,"Coastal Caro.","Winthrop","H",14,16,NA
2018,3,18,"Coastal Caro.","Elon","H",6,14,NA
2018,3,24,"Coastal Caro.","Gardner-Webb","H",18,8,NA
2018,3,29,"Coastal Caro.","Delaware St.","V",NA,NA,NA
2018,3,31,"Coastal Caro.","Howard","V",NA,NA,NA
2018,4,5,"Coastal Caro.","Stetson","H",NA,NA,NA
2018,4,8,"Coastal Caro.","Jacksonville","H",NA,NA,NA
2018,4,13,"Coastal Caro.","Kennesaw St.","V",NA,NA,NA
2018,4,15,"Coastal Caro.","Mercer","V",NA,NA,NA
2018,4,19,"Coastal Caro.","Detroit Mercy","H",NA,NA,NA
2018,4,22,"Coastal Caro.","Central Mich.","H",NA,NA,NA
2018,4,28,"Coastal Caro.","Old Dominion","V",NA,NA,NA
2018,2,17,"Colgate","Vermont","V",11,9,NA
2018,2,21,"Colgate","Siena","V",16,6,NA
2018,2,28,"Colgate","Binghamton","V",9,13,NA
2018,3,3,"Colgate","UMass Lowell","H",12,9,NA
2018,3,6,"Colgate","Cornell","H",10,11,1
2018,3,10,"Colgate","Davidson","V",10,9,NA
2018,3,13,"Colgate","Radford","N",16,4,NA
2018,3,17,"Colgate","Navy","V",12,13,1
2018,3,24,"Colgate","Holy Cross","H",9,8,NA
2018,3,28,"Colgate","Boston U.","H",NA,NA,NA
2018,3,31,"Colgate","Bucknell","V",NA,NA,NA
2018,4,7,"Colgate","Lehigh","V",NA,NA,NA
2018,4,14,"Colgate","American","H",NA,NA,NA
2018,4,18,"Colgate","Army West Point","V",NA,NA,NA
2018,4,21,"Colgate","Loyola Maryland","H",NA,NA,NA
2018,4,28,"Colgate","Lafayette","H",NA,NA,NA
2018,2,9,"Colorado","Michigan","N",20,10,NA
2018,2,11,"Colorado","Florida","V",9,16,NA
2018,2,15,"Colorado","Northwestern","V",8,15,NA
2018,2,25,"Colorado","San Diego St.","H",17,12,NA
2018,3,4,"Colorado","Virginia Tech","H",18,3,NA
2018,3,9,"Colorado","Stanford","H",18,16,NA
2018,3,11,"Colorado","California","H",15,5,NA
2018,3,16,"Colorado","Southern California","V",7,8,1
2018,3,18,"Colorado","Arizona St.","V",18,2,NA
2018,3,23,"Colorado","Oregon","V",14,9,NA
2018,3,29,"Colorado","Denver","V",NA,NA,NA
2018,4,6,"Colorado","Southern California","H",NA,NA,NA
2018,4,8,"Colorado","Arizona St.","H",NA,NA,NA
2018,4,13,"Colorado","Stanford","V",NA,NA,NA
2018,4,15,"Colorado","California","V",NA,NA,NA
2018,4,20,"Colorado","Oregon","H",NA,NA,NA
2018,2,17,"Columbia","Navy","V",10,21,NA
2018,2,21,"Columbia","Fairfield","V",13,12,NA
2018,2,24,"Columbia","Lehigh","H",12,13,NA
2018,2,26,"Columbia","Arizona St.","H",12,15,NA
2018,3,3,"Columbia","Dartmouth","V",10,20,NA
2018,3,6,"Columbia","Radford","H",14,11,NA
2018,3,10,"Columbia","Cornell","V",5,17,NA
2018,3,17,"Columbia","East Carolina","V",18,6,NA
2018,3,20,"Columbia","Hofstra","V",8,17,NA
2018,3,25,"Columbia","Harvard","H",14,13,NA
2018,3,28,"Columbia","Wagner","V",NA,NA,NA
2018,4,7,"Columbia","Yale","V",NA,NA,NA
2018,4,14,"Columbia","Penn","V",NA,NA,NA
2018,4,21,"Columbia","Brown","H",NA,NA,NA
2018,4,28,"Columbia","Princeton","H",NA,NA,NA
2018,2,17,"Cornell","Villanova","H",13,7,NA
2018,2,24,"Cornell","Penn St.","V",11,16,NA
2018,3,3,"Cornell","Penn","H",4,11,NA
2018,3,6,"Cornell","Colgate","V",11,10,1
2018,3,10,"Cornell","Columbia","H",17,5,NA
2018,3,17,"Cornell","Massachusetts","N",11,10,2
2018,3,20,"Cornell","Syracuse","H",7,14,NA
2018,3,24,"Cornell","Yale","H",13,8,NA
2018,3,31,"Cornell","Rutgers","H",NA,NA,NA
2018,4,3,"Cornell","Stony Brook","V",NA,NA,NA
2018,4,7,"Cornell","Brown","V",NA,NA,NA
2018,4,14,"Cornell","Dartmouth","H",NA,NA,NA
2018,4,17,"Cornell","Binghamton","V",NA,NA,NA
2018,4,18,"Cornell","Loras","V",NA,NA,NA
2018,4,21,"Cornell","Princeton","V",NA,NA,NA
2018,4,28,"Cornell","Harvard","V",NA,NA,NA
2018,2,17,"Dartmouth","Massachusetts","V",13,17,NA
2018,2,21,"Dartmouth","New Hampshire","H",13,3,NA
2018,2,28,"Dartmouth","Albany (NY)","V",12,8,NA
2018,3,3,"Dartmouth","Columbia","H",20,10,NA
2018,3,16,"Dartmouth","Hofstra","V",17,9,NA
2018,3,21,"Dartmouth","Jacksonville","V",17,16,NA
2018,3,24,"Dartmouth","Princeton","V",15,12,NA
2018,3,31,"Dartmouth","Harvard","V",NA,NA,NA
2018,4,7,"Dartmouth","Penn","H",NA,NA,NA
2018,4,11,"Dartmouth","Boston College","V",NA,NA,NA
2018,4,14,"Dartmouth","Cornell","V",NA,NA,NA
2018,4,18,"Dartmouth","Vermont","H",NA,NA,NA
2018,4,21,"Dartmouth","Yale","H",NA,NA,NA
2018,4,25,"Dartmouth","UMass Lowell","H",NA,NA,NA
2018,4,28,"Dartmouth","Brown","V",NA,NA,NA
2018,2,18,"Davidson","Furman","V",18,8,NA
2018,2,22,"Davidson","Winthrop","H",10,5,NA
2018,2,25,"Davidson","William & Mary","V",9,12,NA
2018,3,4,"Davidson","Mercer","H",12,13,NA
2018,3,10,"Davidson","Colgate","H",9,10,NA
2018,3,14,"Davidson","Iona","H",10,8,NA
2018,3,17,"Davidson","Campbell","V",13,6,NA
2018,3,21,"Davidson","Gardner-Webb","H",19,3,NA
2018,3,29,"Davidson","La Salle","H",NA,NA,NA
2018,3,31,"Davidson","Massachusetts","V",NA,NA,NA
2018,4,6,"Davidson","George Mason","V",NA,NA,NA
2018,4,8,"Davidson","Saint Joseph's","H",NA,NA,NA
2018,4,13,"Davidson","Richmond","H",NA,NA,NA
2018,4,15,"Davidson","VCU","H",NA,NA,NA
2018,4,20,"Davidson","Duquesne","V",NA,NA,NA
2018,4,22,"Davidson","St. Bonaventure","V",NA,NA,NA
2018,4,28,"Davidson","George Washington","V",NA,NA,NA
2018,2,17,"Delaware","Penn","V",5,12,NA
2018,2,21,"Delaware","La Salle","H",16,13,NA
2018,2,24,"Delaware","Rutgers","V",10,14,NA
2018,2,28,"Delaware","Monmouth","H",11,10,NA
2018,3,3,"Delaware","Georgetown","V",8,12,NA
2018,3,9,"Delaware","Canisius","V",16,9,NA
2018,3,13,"Delaware","Stony Brook","H",8,20,NA
2018,3,18,"Delaware","Virginia Tech","V",10,17,NA
2018,3,25,"Delaware","Bryant","V",18,11,NA
2018,3,27,"Delaware","San Diego St.","V",NA,NA,NA
2018,3,31,"Delaware","Princeton","H",NA,NA,NA
2018,4,6,"Delaware","James Madison","V",NA,NA,NA
2018,4,8,"Delaware","Towson","V",NA,NA,NA
2018,4,13,"Delaware","Hofstra","V",NA,NA,NA
2018,4,20,"Delaware","Elon","H",NA,NA,NA
2018,4,22,"Delaware","William & Mary","H",NA,NA,NA
2018,4,27,"Delaware","Drexel","H",NA,NA,NA
2018,2,24,"Delaware St.","Hartford","V",4,20,NA
2018,3,11,"Delaware St.","Gardner-Webb","H",3,16,NA
2018,3,14,"Delaware St.","Fresno St.","H",3,21,NA
2018,3,17,"Delaware St.","Presbyterian","H",8,20,NA
2018,3,24,"Delaware St.","East Carolina","V",2,16,NA
2018,3,29,"Delaware St.","Coastal Caro.","H",NA,NA,NA
2018,3,31,"Delaware St.","Old Dominion","H",NA,NA,NA
2018,4,6,"Delaware St.","Detroit Mercy","V",NA,NA,NA
2018,4,8,"Delaware St.","Central Mich.","V",NA,NA,NA
2018,4,13,"Delaware St.","Stetson","V",NA,NA,NA
2018,4,15,"Delaware St.","Jacksonville","V",NA,NA,NA
2018,4,20,"Delaware St.","Wofford","H",NA,NA,NA
2018,4,22,"Delaware St.","Furman","H",NA,NA,NA
2018,4,29,"Delaware St.","Mercer","H",NA,NA,NA
2018,2,11,"Denver","Stanford","H",12,9,NA
2018,2,17,"Denver","Louisville","V",12,5,NA
2018,2,23,"Denver","San Diego St.","H",17,12,NA
2018,2,25,"Denver","Stony Brook","V",3,16,NA
2018,3,7,"Denver","Virginia Tech","H",5,11,NA
2018,3,10,"Denver","Niagara","H",21,10,NA
2018,3,18,"Denver","Temple","V",9,10,NA
2018,3,24,"Denver","UConn","V",13,5,NA
2018,3,29,"Denver","Colorado","H",NA,NA,NA
2018,3,31,"Denver","Butler","H",NA,NA,NA
2018,4,4,"Denver","Georgetown","H",NA,NA,NA
2018,4,7,"Denver","Cincinnati","V",NA,NA,NA
2018,4,13,"Denver","Villanova","H",NA,NA,NA
2018,4,18,"Denver","Marquette","V",NA,NA,NA
2018,4,21,"Denver","Florida","H",NA,NA,NA
2018,4,28,"Denver","Vanderbilt","V",NA,NA,NA
2018,2,11,"Detroit Mercy","Northwestern","V",2,21,NA
2018,2,16,"Detroit Mercy","Ohio St.","V",5,20,NA
2018,2,25,"Detroit Mercy","American","V",16,8,NA
2018,3,3,"Detroit Mercy","Butler","V",16,6,NA
2018,3,5,"Detroit Mercy","Cincinnati","V",10,12,NA
2018,3,15,"Detroit Mercy","Saint Francis (PA)","H",17,7,NA
2018,3,17,"Detroit Mercy","Duquesne","H",15,19,NA
2018,3,25,"Detroit Mercy","Michigan","V",7,14,NA
2018,3,29,"Detroit Mercy","Kennesaw St.","H",NA,NA,NA
2018,3,31,"Detroit Mercy","Mercer","H",NA,NA,NA
2018,4,6,"Detroit Mercy","Delaware St.","H",NA,NA,NA
2018,4,8,"Detroit Mercy","Howard","H",NA,NA,NA
2018,4,13,"Detroit Mercy","Wofford","V",NA,NA,NA
2018,4,15,"Detroit Mercy","Furman","V",NA,NA,NA
2018,4,19,"Detroit Mercy","Coastal Caro.","V",NA,NA,NA
2018,4,22,"Detroit Mercy","Old Dominion","V",NA,NA,NA
2018,4,29,"Detroit Mercy","Central Mich.","H",NA,NA,NA
2018,2,14,"Drexel","Johns Hopkins","V",10,14,NA
2018,2,18,"Drexel","Iona","H",14,9,NA
2018,2,24,"Drexel","Georgetown","H",8,16,NA
2018,3,3,"Drexel","Rutgers","V",7,15,NA
2018,3,6,"Drexel","Penn","H",11,16,NA
2018,3,10,"Drexel","Villanova","V",12,20,NA
2018,3,14,"Drexel","Penn St.","V",9,22,NA
2018,3,18,"Drexel","Monmouth","H",16,11,NA
2018,3,28,"Drexel","High Point","V",NA,NA,NA
2018,3,30,"Drexel","East Carolina","V",NA,NA,NA
2018,4,6,"Drexel","Towson","H",NA,NA,NA
2018,4,8,"Drexel","James Madison","V",NA,NA,NA
2018,4,15,"Drexel","Hofstra","V",NA,NA,NA
2018,4,20,"Drexel","William & Mary","H",NA,NA,NA
2018,4,22,"Drexel","Elon","H",NA,NA,NA
2018,4,27,"Drexel","Delaware","V",NA,NA,NA
2018,2,11,"Duke","Elon","H",17,9,NA
2018,2,16,"Duke","Campbell","H",18,8,NA
