"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2014,3,29,"Binghamton","Albany (NY)","V",2,22,NA
2014,4,6,"Binghamton","Stony Brook","H",3,16,NA
2014,4,12,"Binghamton","New Hampshire","V",5,18,NA
2014,4,16,"Binghamton","Colgate","H",8,10,NA
2014,4,19,"Binghamton","Vermont","V",7,19,NA
2014,4,26,"Binghamton","UMBC","H",8,7,NA
2014,2,15,"Boston College","Notre Dame","V",15,10,NA
2014,2,20,"Boston College","New Hampshire","H",17,8,NA
2014,2,22,"Boston College","Ohio St.","H",9,7,NA
2014,2,26,"Boston College","Syracuse","H",9,11,NA
2014,3,1,"Boston College","UConn","V",15,3,NA
2014,3,6,"Boston College","Southern California","V",13,10,NA
2014,3,8,"Boston College","San Diego St.","V",18,11,NA
2014,3,15,"Boston College","Canisius","V",10,7,NA
2014,3,22,"Boston College","North Carolina","H",13,14,NA
2014,3,26,"Boston College","Harvard","V",13,9,NA
2014,3,29,"Boston College","Maryland","V",9,10,NA
2014,4,2,"Boston College","Holy Cross","H",11,5,NA
2014,4,5,"Boston College","Duke","V",13,11,NA
2014,4,10,"Boston College","Virginia","V",14,16,NA
2014,4,12,"Boston College","Virginia Tech","H",20,9,NA
2014,4,16,"Boston College","Vermont","H",16,11,NA
2014,4,24,"Boston College","North Carolina","V",10,14,NA
2014,5,3,"Boston College","Boston U.","V",20,11,NA
2014,5,9,"Boston College","Bryant","H",17,9,NA
2014,5,11,"Boston College","Loyola Maryland","H",8,3,NA
2014,5,17,"Boston College","Syracuse","V",9,11,NA
2014,2,15,"Boston U.","North Carolina","V",8,18,NA
2014,2,19,"Boston U.","Maryland","V",8,18,NA
2014,2,26,"Boston U.","Massachusetts","V",8,11,NA
2014,3,5,"Boston U.","Dartmouth","V",7,9,NA
2014,3,8,"Boston U.","American","V",12,11,NA
2014,3,12,"Boston U.","Johns Hopkins","V",8,11,NA
2014,3,19,"Boston U.","Holy Cross","H",8,6,NA
2014,3,22,"Boston U.","Navy","V",9,8,NA
2014,3,26,"Boston U.","Yale","H",6,5,NA
2014,3,29,"Boston U.","Lafayette","V",9,8,NA
2014,4,2,"Boston U.","New Hampshire","H",19,9,NA
2014,4,5,"Boston U.","Lehigh","H",11,12,2
2014,4,9,"Boston U.","Colgate","V",7,11,NA
2014,4,12,"Boston U.","Loyola Maryland","H",8,19,NA
2014,4,16,"Boston U.","Harvard","V",6,11,NA
2014,4,19,"Boston U.","Bucknell","H",11,9,NA
2014,4,22,"Boston U.","Lehigh","H",14,9,NA
2014,4,24,"Boston U.","Navy","N",13,12,NA
2014,4,26,"Boston U.","Loyola Maryland","V",7,18,NA
2014,5,3,"Boston U.","Boston College","H",11,20,NA
2014,2,22,"Brown","Iona","H",17,4,NA
2014,2,23,"Brown","Sacred Heart","H",19,6,NA
2014,3,1,"Brown","Columbia","V",9,6,NA
2014,3,8,"Brown","Princeton","H",14,13,1
2014,3,11,"Brown","Holy Cross","V",9,6,NA
2014,3,15,"Brown","Central Conn. St.","H",21,9,NA
2014,3,22,"Brown","Colorado","V",11,8,NA
2014,3,24,"Brown","Denver","V",8,9,NA
2014,3,29,"Brown","Dartmouth","H",9,10,NA
2014,4,1,"Brown","Bryant","V",15,7,NA
2014,4,5,"Brown","Harvard","V",4,10,NA
2014,4,9,"Brown","Michigan","H",19,10,NA
2014,4,12,"Brown","Cornell","H",10,11,1
2014,4,19,"Brown","Penn","V",6,12,NA
2014,4,25,"Brown","Yale","V",8,9,NA
2014,2,12,"Bryant","Holy Cross","V",8,7,1
2014,2,18,"Bryant","Siena","V",11,7,NA
2014,2,21,"Bryant","Albany (NY)","H",13,20,NA
2014,3,1,"Bryant","Manhattan","V",8,7,3
2014,3,5,"Bryant","Yale","V",8,12,NA
2014,3,10,"Bryant","Lehigh","V",13,12,1
2014,3,12,"Bryant","Lafayette","V",18,12,NA
2014,3,20,"Bryant","Quinnipiac","V",18,5,NA
2014,4,1,"Bryant","Brown","H",7,15,NA
2014,4,4,"Bryant","Wagner","V",7,6,2
2014,4,6,"Bryant","Mt. St. Mary's","V",14,6,NA
2014,4,11,"Bryant","Robert Morris","H",17,9,NA
2014,4,13,"Bryant","Saint Francis (PA)","H",20,7,NA
2014,4,18,"Bryant","Central Conn. St.","V",16,6,NA
2014,4,25,"Bryant","LIU Brooklyn","V",16,9,NA
2014,4,27,"Bryant","Sacred Heart","H",17,9,NA
2014,5,2,"Bryant","Central Conn. St.","H",13,7,NA
2014,5,4,"Bryant","Wagner","H",14,6,NA
2014,5,9,"Bryant","Boston College","V",9,17,NA
2014,2,15,"Bucknell","Stony Brook","V",1,18,NA
2014,2,19,"Bucknell","Penn St.","H",9,21,NA
2014,2,22,"Bucknell","Johns Hopkins","V",7,19,NA
2014,3,1,"Bucknell","Villanova","H",4,10,NA
2014,3,8,"Bucknell","Lehigh","V",4,10,NA
2014,3,12,"Bucknell","Marist","H",5,10,NA
2014,3,15,"Bucknell","Navy","H",4,15,NA
2014,3,19,"Bucknell","Loyola Maryland","H",5,16,NA
2014,3,22,"Bucknell","Colgate","V",6,16,NA
2014,3,25,"Bucknell","Duquesne","V",5,16,NA
2014,3,29,"Bucknell","American","H",11,10,NA
2014,4,1,"Bucknell","Howard","H",22,8,NA
2014,4,5,"Bucknell","Holy Cross","H",8,7,NA
2014,4,9,"Bucknell","Lafayette","V",9,12,NA
2014,4,15,"Bucknell","Saint Francis (PA)","V",13,8,NA
2014,4,19,"Bucknell","Boston U.","V",9,11,NA
2014,2,20,"California","Saint Mary's (CA)","V",20,14,NA
2014,2,28,"California","San Diego St.","H",11,14,2
2014,3,8,"California","UC Davis","V",7,8,NA
2014,3,12,"California","Siena","H",16,6,NA
2014,3,20,"California","Towson","H",11,19,NA
2014,3,24,"California","La Salle","V",6,10,NA
2014,3,26,"California","Lehigh","V",7,9,NA
2014,3,28,"California","Yale","V",6,17,NA
2014,4,3,"California","Oregon","H",7,16,NA
2014,4,6,"California","Southern California","H",15,20,NA
2014,4,10,"California","Detroit Mercy","V",11,10,NA
2014,4,12,"California","Michigan","V",12,13,2
2014,4,15,"California","Fresno St.","H",11,7,NA
2014,4,18,"California","Denver","V",5,12,NA
2014,4,20,"California","Colorado","V",7,6,NA
2014,4,24,"California","Stanford","V",7,18,NA
2014,2,14,"Campbell","Navy","V",2,21,NA
2014,2,16,"Campbell","American","V",9,11,NA
2014,3,1,"Campbell","Kennesaw St.","V",15,8,NA
2014,3,3,"Campbell","Saint Francis (PA)","H",12,8,NA
2014,3,15,"Campbell","Elon","H",11,8,NA
2014,3,21,"Campbell","George Mason","V",13,14,NA
2014,3,23,"Campbell","Saint Joseph's","V",11,7,NA
2014,3,30,"Campbell","Coastal Caro.","V",10,14,NA
2014,4,4,"Campbell","Liberty","H",18,14,NA
2014,4,8,"Campbell","Davidson","H",7,14,NA
2014,4,11,"Campbell","Winthrop","H",9,17,NA
2014,4,13,"Campbell","Longwood","V",8,16,NA
2014,4,16,"Campbell","Saint Mary's (CA)","H",19,13,NA
2014,4,19,"Campbell","Presbyterian","V",21,12,NA
2014,4,21,"Campbell","High Point","V",5,19,NA
2014,4,30,"Campbell","Longwood","V",7,18,NA
2014,2,16,"Canisius","Syracuse","V",6,18,NA
2014,2,19,"Canisius","North Carolina","V",6,24,NA
2014,2,25,"Canisius","Colgate","V",12,11,NA
2014,3,1,"Canisius","Ohio St.","H",11,10,NA
2014,3,15,"Canisius","Boston College","H",7,10,NA
2014,3,17,"Canisius","Binghamton","H",19,10,NA
2014,3,19,"Canisius","Duquesne","V",11,12,1
2014,3,24,"Canisius","Robert Morris","H",18,6,NA
2014,3,29,"Canisius","Iona","V",19,12,NA
2014,4,2,"Canisius","Marist","H",9,10,NA
2014,4,6,"Canisius","Quinnipiac","V",23,15,NA
2014,4,9,"Canisius","Siena","V",20,8,NA
2014,4,12,"Canisius","Manhattan","H",18,8,NA
2014,4,19,"Canisius","Monmouth","H",16,9,NA
2014,4,23,"Canisius","Niagara","V",19,12,NA
2014,4,26,"Canisius","Fairfield","H",9,11,NA
2014,5,2,"Canisius","Fairfield","H",12,10,NA
2014,5,4,"Canisius","Marist","H",11,9,NA
2014,5,9,"Canisius","Penn","N",4,9,NA
2014,2,22,"Central Conn. St.","La Salle","H",8,14,NA
2014,2,25,"Central Conn. St.","Iona","H",15,10,NA
2014,3,1,"Central Conn. St.","Hofstra","V",5,17,NA
2014,3,5,"Central Conn. St.","Siena","V",12,10,NA
2014,3,13,"Central Conn. St.","Stony Brook","V",5,20,NA
2014,3,15,"Central Conn. St.","Brown","V",9,21,NA
2014,3,22,"Central Conn. St.","Vermont","H",7,22,NA
2014,3,25,"Central Conn. St.","Lafayette","H",7,12,NA
2014,3,29,"Central Conn. St.","Howard","H",22,7,NA
2014,4,4,"Central Conn. St.","Mt. St. Mary's","V",8,7,NA
2014,4,6,"Central Conn. St.","Wagner","V",7,15,NA
2014,4,11,"Central Conn. St.","Saint Francis (PA)","H",11,10,NA
2014,4,13,"Central Conn. St.","Robert Morris","H",8,9,2
2014,4,18,"Central Conn. St.","Bryant","H",6,16,NA
2014,4,25,"Central Conn. St.","Sacred Heart","H",11,9,NA
2014,4,27,"Central Conn. St.","LIU Brooklyn","V",15,14,NA
2014,5,2,"Central Conn. St.","Bryant","V",7,13,NA
2014,2,12,"Cincinnati","Notre Dame","V",1,25,NA
2014,2,21,"Cincinnati","Stetson","V",17,5,NA
2014,2,23,"Cincinnati","Florida","V",6,19,NA
2014,3,1,"Cincinnati","Niagara","V",6,12,NA
2014,3,7,"Cincinnati","Winthrop","V",10,9,4
2014,3,9,"Cincinnati","Presbyterian","V",16,6,NA
2014,3,14,"Cincinnati","Coastal Caro.","H",12,11,NA
2014,3,16,"Cincinnati","Iona","H",14,5,NA
2014,3,23,"Cincinnati","Detroit Mercy","H",14,5,NA
2014,3,28,"Cincinnati","Marquette","V",6,14,NA
2014,3,30,"Cincinnati","Oregon","H",5,10,NA
2014,4,6,"Cincinnati","Louisville","H",2,23,NA
2014,4,11,"Cincinnati","Villanova","V",7,12,NA
2014,4,13,"Cincinnati","Temple","V",3,19,NA
2014,4,17,"Cincinnati","Rutgers","H",6,15,NA
2014,4,19,"Cincinnati","UConn","H",6,17,NA
2014,4,26,"Cincinnati","Georgetown","H",5,20,NA
2014,2,11,"Coastal Caro.","Oregon","N",3,23,NA
2014,2,22,"Coastal Caro.","Kennesaw St.","H",19,7,NA
2014,3,1,"Coastal Caro.","William & Mary","V",8,12,NA
2014,3,5,"Coastal Caro.","Stetson","H",15,5,NA
2014,3,8,"Coastal Caro.","Elon","H",10,12,NA
2014,3,10,"Coastal Caro.","George Mason","H",9,10,NA
2014,3,12,"Coastal Caro.","Marquette","V",7,10,NA
2014,3,14,"Coastal Caro.","Cincinnati","V",11,12,NA
2014,3,22,"Coastal Caro.","Virginia Tech","V",9,18,NA
2014,3,30,"Coastal Caro.","Campbell","H",14,10,NA
2014,4,4,"Coastal Caro.","Longwood","H",9,13,NA
2014,4,6,"Coastal Caro.","High Point","H",5,13,NA
2014,4,11,"Coastal Caro.","Davidson","V",9,10,NA
2014,4,13,"Coastal Caro.","Liberty","V",7,6,NA
2014,4,21,"Coastal Caro.","Winthrop","V",10,16,NA
2014,4,25,"Coastal Caro.","Presbyterian","H",18,7,NA
2014,4,30,"Coastal Caro.","Winthrop","V",8,14,NA
2014,2,15,"Colgate","Vermont","V",11,14,NA
2014,2,22,"Colgate","Hofstra","H",8,10,NA
2014,2,25,"Colgate","Canisius","H",11,12,NA
2014,3,1,"Colgate","Drexel","H",13,10,NA
2014,3,5,"Colgate","Cornell","H",7,15,NA
2014,3,8,"Colgate","Holy Cross","V",9,10,NA
2014,3,15,"Colgate","Lehigh","H",12,11,NA
2014,3,22,"Colgate","Bucknell","H",16,6,NA
2014,3,25,"Colgate","St. Bonaventure","H",18,6,NA
2014,3,29,"Colgate","Navy","V",2,13,NA
2014,4,5,"Colgate","Loyola Maryland","H",4,10,NA
2014,4,9,"Colgate","Boston U.","H",11,7,NA
2014,4,12,"Colgate","Lafayette","V",18,17,3
2014,4,16,"Colgate","Binghamton","V",10,8,NA
2014,4,19,"Colgate","American","V",9,10,NA
2014,4,22,"Colgate","Holy Cross","V",8,10,NA
2014,2,13,"Colorado","Stetson","V",12,4,NA
2014,2,15,"Colorado","Jacksonville","V",13,20,NA
2014,2,19,"Colorado","Denver","V",4,15,NA
2014,2,22,"Colorado","Regis (CO)","H",13,10,NA
2014,3,4,"Colorado","Temple","H",15,6,NA
2014,3,8,"Colorado","Fresno St.","V",12,6,NA
2014,3,14,"Colorado","Massachusetts","V",4,17,NA
2014,3,16,"Colorado","New Hampshire","V",11,14,NA
2014,3,22,"Colorado","Brown","H",8,11,NA
2014,3,28,"Colorado","Saint Mary's (CA)","H",19,5,NA
2014,4,4,"Colorado","UC Davis","V",14,5,NA
2014,4,6,"Colorado","Stanford","V",5,13,NA
2014,4,11,"Colorado","Southern California","H",12,11,1
2014,4,13,"Colorado","San Diego St.","H",7,6,2
2014,4,18,"Colorado","Old Dominion","H",12,10,NA
2014,4,20,"Colorado","California","H",6,7,NA
2014,4,27,"Colorado","Oregon","V",10,9,3
2014,5,1,"Colorado","San Diego St.","N",9,8,2
2014,5,2,"Colorado","Stanford","N",6,15,NA
2014,2,23,"Columbia","LIU Brooklyn","H",20,11,NA
2014,3,1,"Columbia","Brown","H",6,9,NA
2014,3,8,"Columbia","Cornell","V",6,13,NA
2014,3,17,"Columbia","Southern California","V",8,9,NA
2014,3,19,"Columbia","Fresno St.","V",14,8,NA
2014,3,22,"Columbia","Dartmouth","V",9,12,NA
2014,3,26,"Columbia","Princeton","H",5,15,NA
2014,3,30,"Columbia","Mt. St. Mary's","V",11,0,NA
2014,4,9,"Columbia","UMBC","H",8,10,NA
2014,4,12,"Columbia","Yale","V",6,9,NA
2014,4,16,"Columbia","Albany (NY)","V",4,18,NA
2014,4,19,"Columbia","Harvard","H",10,12,NA
2014,4,23,"Columbia","Penn","V",4,17,NA
2014,4,26,"Columbia","Manhattan","H",8,7,NA
2014,2,23,"Cornell","Temple","H",17,9,NA
2014,3,1,"Cornell","Harvard","V",7,10,NA
2014,3,5,"Cornell","Colgate","V",15,7,NA
2014,3,8,"Cornell","Columbia","H",13,6,NA
2014,3,11,"Cornell","Binghamton","V",15,4,NA
2014,3,16,"Cornell","Albany (NY)","V",10,17,NA
2014,3,22,"Cornell","Rutgers","H",9,10,NA
2014,3,25,"Cornell","Stanford","H",9,17,NA
2014,3,29,"Cornell","Princeton","V",7,10,1
2014,4,5,"Cornell","Dartmouth","H",11,10,2
2014,4,8,"Cornell","Penn St.","V",8,13,NA
2014,4,12,"Cornell","Brown","V",11,10,1
2014,4,15,"Cornell","Syracuse","H",5,7,NA
2014,4,19,"Cornell","Yale","H",8,7,NA
2014,4,26,"Cornell","Penn","H",8,10,NA
2014,5,2,"Cornell","Princeton","V",5,12,NA
2014,2,22,"Dartmouth","New Hampshire","V",15,7,NA
2014,2,26,"Dartmouth","UConn","H",14,11,NA
2014,3,1,"Dartmouth","Yale","H",5,12,NA
2014,3,5,"Dartmouth","Boston U.","H",9,7,NA
2014,3,8,"Dartmouth","Albany (NY)","H",7,13,NA
2014,3,18,"Dartmouth","Florida","V",7,14,NA
2014,3,22,"Dartmouth","Columbia","H",12,9,NA
2014,3,26,"Dartmouth","Vermont","V",10,12,NA
2014,3,29,"Dartmouth","Brown","V",10,9,NA
2014,4,5,"Dartmouth","Cornell","V",10,11,2
2014,4,12,"Dartmouth","Penn","H",6,10,NA
2014,4,14,"Dartmouth","Hofstra","H",8,9,NA
2014,4,19,"Dartmouth","Princeton","V",10,12,NA
2014,4,25,"Dartmouth","Harvard","V",9,8,NA
2014,2,16,"Davidson","San Diego St.","H",10,11,NA
2014,2,23,"Davidson","Navy","V",5,14,NA
2014,3,1,"Davidson","George Washington","V",7,8,NA
2014,3,8,"Davidson","Kennesaw St.","V",22,4,NA
2014,3,13,"Davidson","Duke","V",2,21,NA
2014,3,16,"Davidson","Villanova","H",6,8,NA
2014,3,22,"Davidson","Elon","H",15,8,NA
2014,3,29,"Davidson","Saint Francis (PA)","V",11,8,NA
2014,4,1,"Davidson","Old Dominion","H",10,9,NA
2014,4,4,"Davidson","Winthrop","H",9,8,1
2014,4,8,"Davidson","Campbell","V",14,7,NA
2014,4,11,"Davidson","Coastal Caro.","H",10,9,NA
2014,4,13,"Davidson","Presbyterian","V",22,3,NA
2014,4,19,"Davidson","Liberty","H",16,3,NA
2014,4,25,"Davidson","Longwood","V",13,9,NA
2014,4,27,"Davidson","High Point","V",8,15,NA
2014,4,30,"Davidson","Liberty","H",18,10,NA
2014,5,2,"Davidson","Longwood","N",12,9,NA
2014,5,4,"Davidson","High Point","V",6,11,NA
2014,2,15,"Delaware","Georgetown","V",11,19,NA
2014,2,19,"Delaware","Lafayette","H",11,6,NA
2014,2,22,"Delaware","Penn","V",8,11,NA
2014,3,1,"Delaware","Rutgers","V",7,8,NA
2014,3,5,"Delaware","La Salle","H",18,7,NA
2014,3,8,"Delaware","Villanova","H",11,8,NA
2014,3,12,"Delaware","Virginia Tech","H",17,3,NA
2014,3,15,"Delaware","Temple","V",16,9,NA
2014,3,19,"Delaware","Monmouth","H",12,6,NA
2014,3,22,"Delaware","George Washington","V",10,8,NA
2014,3,30,"Delaware","Towson","V",10,12,1
2014,4,4,"Delaware","Drexel","H",12,5,NA
2014,4,6,"Delaware","Hofstra","V",8,7,NA
2014,4,11,"Delaware","James Madison","H",9,11,NA
2014,4,13,"Delaware","William & Mary","H",14,8,NA
2014,4,22,"Delaware","Stony Brook","H",4,8,NA
2014,5,2,"Delaware","James Madison","N",9,13,NA
2014,2,16,"Delaware St.","Longwood","V",3,23,NA
2014,2,22,"Delaware St.","Presbyterian","V",16,22,NA
2014,2,27,"Delaware St.","Saint Joseph's","V",1,19,NA
2014,3,1,"Delaware St.","Mt. St. Mary's","H",3,18,NA
2014,3,8,"Delaware St.","Wilmington (DE)","V",13,16,NA
2014,3,11,"Delaware St.","Detroit Mercy","V",6,19,NA
2014,3,15,"Delaware St.","Manhattan","H",2,18,NA
2014,3,19,"Delaware St.","La Salle","H",1,20,NA
2014,3,22,"Delaware St.","Saint Francis (PA)","H",6,18,NA
2014,3,29,"Delaware St.","Wagner","H",4,20,NA
2014,4,3,"Delaware St.","Howard","V",9,17,NA
2014,2,19,"Denver","Colorado","H",15,4,NA
2014,2,23,"Denver","Fresno St.","V",20,5,NA
2014,3,1,"Denver","Louisville","V",7,12,NA
2014,3,5,"Denver","Vanderbilt","H",10,8,NA
2014,3,8,"Denver","Temple","H",12,9,NA
2014,3,17,"Denver","Winthrop","V",16,9,NA
2014,3,20,"Denver","High Point","V",10,7,NA
2014,3,24,"Denver","Brown","H",9,8,NA
2014,3,28,"Denver","George Washington","H",10,9,NA
2014,3,30,"Denver","Saint Mary's (CA)","H",20,4,NA
2014,4,4,"Denver","Stanford","V",13,12,NA
2014,4,6,"Denver","UC Davis","V",9,6,NA
2014,4,11,"Denver","San Diego St.","H",12,11,NA
2014,4,13,"Denver","Southern California","H",8,7,NA
2014,4,18,"Denver","California","H",12,5,NA
2014,4,20,"Denver","Old Dominion","H",18,6,NA
2014,4,25,"Denver","Oregon","V",11,5,NA
2014,5,2,"Denver","Oregon","H",18,9,NA
2014,5,4,"Denver","Stanford","H",14,11,NA
2014,5,9,"Denver","Jacksonville","N",12,8,NA
2014,5,11,"Denver","Florida","V",9,19,NA
2014,2,7,"Detroit Mercy","Ohio St.","V",3,18,NA
2014,2,16,"Detroit Mercy","Louisville","V",1,18,NA
2014,3,2,"Detroit Mercy","Marquette","H",9,15,NA
2014,3,5,"Detroit Mercy","Elon","V",8,9,NA
2014,3,9,"Detroit Mercy","Robert Morris","H",11,12,NA
2014,3,11,"Detroit Mercy","Delaware St.","H",19,6,NA
2014,3,16,"Detroit Mercy","Duquesne","H",4,13,NA
2014,3,23,"Detroit Mercy","Cincinnati","V",5,14,NA
2014,3,27,"Detroit Mercy","UC Davis","H",2,13,NA
2014,4,2,"Detroit Mercy","Niagara","V",4,14,NA
2014,4,6,"Detroit Mercy","Jacksonville","H",5,18,NA
2014,4,10,"Detroit Mercy","California","H",10,11,NA
2014,4,13,"Detroit Mercy","Howard","V",17,5,NA
2014,4,16,"Detroit Mercy","Michigan","H",6,16,NA
2014,4,19,"Detroit Mercy","Stetson","H",11,6,NA
2014,4,26,"Detroit Mercy","Kennesaw St.","V",17,7,NA
2014,5,2,"Detroit Mercy","Elon","N",15,11,NA
2014,5,4,"Detroit Mercy","Jacksonville","V",4,18,NA
2014,2,16,"Drexel","George Washington","H",12,7,NA
2014,2,23,"Drexel","Saint Joseph's","H",9,5,NA
2014,2,26,"Drexel","Stony Brook","H",6,16,NA
2014,3,1,"Drexel","Colgate","V",10,13,NA
2014,3,5,"Drexel","Villanova","V",5,9,NA
2014,3,8,"Drexel","UMBC","H",9,8,NA
2014,3,12,"Drexel","La Salle","V",10,8,NA
2014,3,15,"Drexel","Louisville","V",5,16,NA
2014,3,23,"Drexel","New Hampshire","H",8,12,NA
2014,3,26,"Drexel","Penn St.","V",8,21,NA
2014,4,4,"Drexel","Delaware","V",5,12,NA
2014,4,6,"Drexel","Towson","H",9,8,NA
2014,4,12,"Drexel","Monmouth","H",9,6,NA
2014,4,18,"Drexel","James Madison","V",7,17,NA
2014,4,20,"Drexel","William & Mary","V",10,11,2
2014,4,26,"Drexel","Hofstra","H",2,10,NA
2014,2,7,"Duke","Elon","H",25,4,NA
2014,2,9,"Duke","Louisville","H",14,11,NA
2014,2,16,"Duke","William & Mary","V",11,8,NA
2014,2,22,"Duke","Northwestern","H",11,12,NA
2014,3,1,"Duke","Maryland","H",10,19,NA
2014,3,5,"Duke","Georgetown","H",10,11,NA
2014,3,9,"Duke","Virginia Tech","V",14,6,NA
2014,3,13,"Duke","Davidson","H",21,2,NA
2014,3,16,"Duke","Jacksonville","H",17,6,NA
2014,3,22,"Duke","Virginia","H",16,11,NA
2014,3,29,"Duke","Syracuse","V",15,19,NA
2014,4,2,"Duke","High Point","V",10,9,NA
2014,4,5,"Duke","Boston College","H",11,13,NA
2014,4,11,"Duke","Notre Dame","V",10,12,NA
2014,4,16,"Duke","North Carolina","V",7,6,1
2014,4,24,"Duke","Virginia","N",5,7,NA
2014,5,9,"Duke","Stanford","N",13,8,NA
2014,5,11,"Duke","Notre Dame","V",10,8,NA
2014,5,17,"Duke","Maryland","V",8,15,NA
2014,2,19,"Duquesne","Howard","H",22,4,NA
2014,2,25,"Duquesne","Penn St.","V",7,11,NA
2014,3,7,"Duquesne","Marquette","V",14,10,NA
2014,3,9,"Duquesne","Niagara","V",19,6,NA
2014,3,14,"Duquesne","Saint Francis (PA)","V",19,6,NA
2014,3,16,"Duquesne","Detroit Mercy","V",13,4,NA
2014,3,19,"Duquesne","Canisius","H",12,11,1
2014,3,23,"Duquesne","Mt. St. Mary's","H",18,5,NA
2014,3,25,"Duquesne","Bucknell","H",16,5,NA
2014,3,29,"Duquesne","Robert Morris","H",13,8,NA
2014,4,4,"Duquesne","George Washington","H",19,12,NA
2014,4,6,"Duquesne","George Mason","V",21,13,NA
2014,4,11,"Duquesne","La Salle","V",9,10,NA
2014,4,13,"Duquesne","Saint Joseph's","V",10,8,NA
2014,4,17,"Duquesne","St. Bonaventure","H",15,7,NA
2014,4,25,"Duquesne","Richmond","H",10,8,NA
2014,4,27,"Duquesne","Massachusetts","H",8,16,NA
2014,5,2,"Duquesne","Massachusetts","N",3,16,NA
2014,2,7,"Elon","Duke","V",4,25,NA
2014,2,21,"Elon","Liberty","V",9,13,NA
2014,2,23,"Elon","Virginia Tech","V",7,17,NA
2014,3,1,"Elon","Saint Francis (PA)","H",16,7,NA
2014,3,5,"Elon","Detroit Mercy","H",9,8,NA
2014,3,8,"Elon","Coastal Caro.","V",12,10,NA
2014,3,12,"Elon","North Carolina","V",5,20,NA
2014,3,15,"Elon","Campbell","V",8,11,NA
2014,3,19,"Elon","Longwood","H",15,4,NA
2014,3,22,"Elon","Davidson","V",8,15,NA
2014,3,28,"Elon","Presbyterian","H",18,4,NA
2014,3,30,"Elon","High Point","V",4,11,NA
2014,4,13,"Elon","Kennesaw St.","H",18,7,NA
2014,4,19,"Elon","Howard","V",19,7,NA
2014,4,25,"Elon","Stetson","V",18,6,NA
2014,4,27,"Elon","Jacksonville","V",4,17,NA
2014,5,2,"Elon","Detroit Mercy","N",11,15,NA
2014,2,19,"Fairfield","Hofstra","V",7,8,NA
2014,2,22,"Fairfield","Rutgers","V",5,6,NA
2014,2,26,"Fairfield","Holy Cross","V",8,1,NA
2014,3,4,"Fairfield","Lehigh","H",7,5,NA
2014,3,8,"Fairfield","Vermont","H",10,9,NA
2014,3,14,"Fairfield","New Hampshire","V",10,8,NA
2014,3,22,"Fairfield","UConn","V",7,8,NA
2014,3,26,"Fairfield","Sacred Heart","V",14,10,NA
2014,3,29,"Fairfield","Niagara","H",19,7,NA
2014,4,2,"Fairfield","Iona","V",16,4,NA
2014,4,5,"Fairfield","Manhattan","V",12,6,NA
2014,4,12,"Fairfield","Siena","H",15,8,NA
