"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2014,4,12,"Boston U.","Loyola Maryland","V",6,15,NA
2014,4,19,"Boston U.","Holy Cross","V",9,8,NA
2014,5,4,"Boston U.","Duke","H",11,16,NA
2014,2,22,"Brown","Quinnipiac","V",13,6,NA
2014,3,1,"Brown","Massachusetts","H",2,15,NA
2014,3,5,"Brown","Hartford","H",12,7,NA
2014,3,8,"Brown","Hobart and William Smith Colleges","N",13,10,NA
2014,3,15,"Brown","Harvard","V",10,16,NA
2014,3,19,"Brown","Bucknell","V",8,13,NA
2014,3,22,"Brown","Providence","H",12,11,2
2014,3,25,"Brown","Marist","V",13,11,NA
2014,3,29,"Brown","Princeton","H",11,10,NA
2014,4,5,"Brown","Penn","V",8,10,NA
2014,4,11,"Brown","Yale","H",6,7,1
2014,4,19,"Brown","Cornell","V",9,14,NA
2014,4,22,"Brown","Bryant","H",13,11,NA
2014,4,26,"Brown","Dartmouth","H",12,8,NA
2014,2,8,"Bryant","Colgate","V",4,7,NA
2014,2,16,"Bryant","Bucknell","H",12,9,NA
2014,2,22,"Bryant","Hartford","V",7,5,NA
2014,3,1,"Bryant","Yale","H",8,9,NA
2014,3,8,"Bryant","Drexel","H",12,6,NA
2014,3,11,"Bryant","Monmouth","V",12,7,NA
2014,3,15,"Bryant","Albany (NY)","V",12,11,NA
2014,3,22,"Bryant","Hobart and William Smith Colleges","H",15,8,NA
2014,3,25,"Bryant","Providence","V",7,6,NA
2014,3,29,"Bryant","Richmond","N",9,6,NA
2014,4,2,"Bryant","Sacred Heart","V",14,5,NA
2014,4,5,"Bryant","Saint Joseph's","V",7,9,NA
2014,4,12,"Bryant","Mt. St. Mary's","H",9,7,NA
2014,4,19,"Bryant","Robert Morris","V",13,6,NA
2014,4,22,"Bryant","Brown","V",11,13,NA
2014,4,26,"Bryant","Wagner","H",15,7,NA
2014,5,1,"Bryant","Sacred Heart","N",12,8,NA
2014,5,3,"Bryant","Hobart and William Smith Colleges","N",10,4,NA
2014,5,7,"Bryant","Siena","H",9,8,NA
2014,5,11,"Bryant","Syracuse","V",10,9,NA
2014,5,17,"Bryant","Maryland","N",8,16,NA
2014,2,8,"Bucknell","Delaware","H",6,4,NA
2014,2,16,"Bucknell","Bryant","V",9,12,NA
2014,2,22,"Bucknell","Navy","H",9,6,NA
2014,3,1,"Bucknell","Colgate","V",8,9,NA
2014,3,8,"Bucknell","Lehigh","H",3,9,NA
2014,3,11,"Bucknell","North Carolina","V",4,20,NA
2014,3,15,"Bucknell","Holy Cross","V",18,8,NA
2014,3,19,"Bucknell","Brown","H",13,8,NA
2014,3,22,"Bucknell","Boston U.","H",7,3,NA
2014,3,29,"Bucknell","Army West Point","V",6,11,NA
2014,4,1,"Bucknell","Fairfield","V",6,10,NA
2014,4,5,"Bucknell","Mt. St. Mary's","H",16,6,NA
2014,4,11,"Bucknell","Lafayette","H",13,1,NA
2014,4,17,"Bucknell","Loyola Maryland","V",5,13,NA
2014,4,22,"Bucknell","Colgate","V",9,10,2
2014,2,15,"Canisius","Boston U.","V",9,3,NA
2014,2,22,"Canisius","Air Force","N",7,6,NA
2014,2,23,"Canisius","Denver","V",3,14,NA
2014,3,4,"Canisius","Cornell","V",6,19,NA
2014,3,11,"Canisius","Hobart and William Smith Colleges","H",10,11,1
2014,3,15,"Canisius","Monmouth","H",5,4,NA
2014,3,23,"Canisius","Detroit Mercy","H",6,8,NA
2014,3,25,"Canisius","Albany (NY)","V",14,10,NA
2014,3,29,"Canisius","Siena","V",7,10,NA
2014,4,5,"Canisius","Manhattan","H",9,4,NA
2014,4,12,"Canisius","Quinnipiac","V",11,10,NA
2014,4,15,"Canisius","Binghamton","V",5,9,NA
2014,4,19,"Canisius","VMI","H",19,7,NA
2014,4,26,"Canisius","Marist","V",7,13,NA
2014,5,1,"Canisius","Siena","N",11,14,NA
2014,2,8,"Colgate","Bryant","H",7,4,NA
2014,2,15,"Colgate","Vermont","H",13,3,NA
2014,2,22,"Colgate","Lafayette","V",7,8,NA
2014,3,1,"Colgate","Bucknell","H",9,8,NA
2014,3,4,"Colgate","Hobart and William Smith Colleges","H",7,5,NA
2014,3,8,"Colgate","Boston U.","V",7,5,NA
2014,3,15,"Colgate","Binghamton","V",10,9,NA
2014,3,18,"Colgate","Cornell","H",10,15,NA
2014,3,22,"Colgate","Navy","V",10,7,NA
2014,3,29,"Colgate","Loyola Maryland","H",8,10,NA
2014,4,5,"Colgate","Lehigh","V",7,11,NA
2014,4,12,"Colgate","Holy Cross","H",11,9,NA
2014,4,18,"Colgate","Army West Point","H",7,8,NA
2014,4,22,"Colgate","Bucknell","H",10,9,2
2014,4,25,"Colgate","Loyola Maryland","V",6,12,NA
2014,5,3,"Colgate","Syracuse","V",6,19,NA
2014,2,22,"Cornell","Hobart and William Smith Colleges","H",12,8,NA
2014,2,25,"Cornell","Binghamton","V",14,8,NA
2014,3,1,"Cornell","Michigan","V",15,14,1
2014,3,4,"Cornell","Canisius","H",19,6,NA
2014,3,8,"Cornell","Virginia","H",12,9,NA
2014,3,15,"Cornell","Yale","H",11,9,NA
2014,3,18,"Cornell","Colgate","V",15,10,NA
2014,3,22,"Cornell","Penn","V",17,9,NA
2014,3,29,"Cornell","Dartmouth","V",19,4,NA
2014,4,5,"Cornell","Harvard","H",9,14,NA
2014,4,8,"Cornell","Syracuse","H",9,14,NA
2014,4,12,"Cornell","Hofstra","V",9,10,1
2014,4,19,"Cornell","Brown","H",14,9,NA
2014,4,26,"Cornell","Princeton","N",12,10,NA
2014,5,2,"Cornell","Penn","H",10,11,NA
2014,5,10,"Cornell","Maryland","V",7,8,NA
2014,2,22,"Dartmouth","North Carolina","V",5,18,NA
2014,2,25,"Dartmouth","Vermont","V",8,13,NA
2014,3,1,"Dartmouth","Sacred Heart","N",14,10,NA
2014,3,18,"Dartmouth","Penn St.","V",6,10,NA
2014,3,22,"Dartmouth","Harvard","V",7,16,NA
2014,3,29,"Dartmouth","Cornell","H",4,19,NA
2014,4,5,"Dartmouth","Yale","H",10,16,NA
2014,4,8,"Dartmouth","Hartford","V",7,12,NA
2014,4,12,"Dartmouth","Princeton","V",10,13,NA
2014,4,19,"Dartmouth","Penn","H",3,9,NA
2014,4,26,"Dartmouth","Brown","V",8,12,NA
2014,4,29,"Dartmouth","Holy Cross","H",17,12,NA
2014,2,1,"Delaware","High Point","H",10,3,NA
2014,2,8,"Delaware","Bucknell","V",4,6,NA
2014,2,15,"Delaware","Fairfield","H",8,18,NA
2014,2,22,"Delaware","Mt. St. Mary's","H",15,5,NA
2014,3,1,"Delaware","Villanova","H",11,9,NA
2014,3,4,"Delaware","Lafayette","H",9,6,NA
2014,3,8,"Delaware","Binghamton","V",10,9,NA
2014,3,15,"Delaware","Hofstra","V",9,11,NA
2014,3,22,"Delaware","Towson","V",8,11,NA
2014,3,29,"Delaware","Drexel","H",7,9,NA
2014,4,1,"Delaware","Manhattan","V",10,5,NA
2014,4,6,"Delaware","Ohio St.","H",9,15,NA
2014,4,12,"Delaware","Saint Joseph's","H",9,12,NA
2014,4,19,"Delaware","Penn St.","V",6,10,NA
2014,4,25,"Delaware","Massachusetts","H",15,7,NA
2014,4,30,"Delaware","Hofstra","V",6,8,NA
2014,2,8,"Denver","Air Force","V",14,8,NA
2014,2,15,"Denver","Duke","V",10,14,NA
2014,2,22,"Denver","Marist","H",15,9,NA
2014,2,23,"Denver","Canisius","H",14,3,NA
2014,3,1,"Denver","Penn","V",10,12,NA
2014,3,8,"Denver","Notre Dame","N",10,7,NA
2014,3,10,"Denver","Penn St.","H",15,11,NA
2014,3,15,"Denver","Ohio St.","H",9,5,NA
2014,3,22,"Denver","Rutgers","H",17,11,NA
2014,3,29,"Denver","Georgetown","V",17,9,NA
2014,4,4,"Denver","Villanova","V",9,8,1
2014,4,12,"Denver","St. John's (NY)","H",16,9,NA
2014,4,19,"Denver","Providence","V",14,6,NA
2014,4,26,"Denver","Marquette","H",17,9,NA
2014,5,1,"Denver","Rutgers","N",14,7,NA
2014,5,3,"Denver","Villanova","H",14,7,NA
2014,5,10,"Denver","North Carolina","H",9,5,NA
2014,5,18,"Denver","Drexel","N",15,6,NA
2014,5,24,"Denver","Duke","N",12,15,NA
2014,2,16,"Detroit Mercy","Mercer","H",11,10,NA
2014,2,19,"Detroit Mercy","Michigan","H",13,14,1
2014,2,23,"Detroit Mercy","Robert Morris","V",7,11,NA
2014,3,1,"Detroit Mercy","VMI","V",8,6,NA
2014,3,4,"Detroit Mercy","Bellarmine","H",8,12,NA
2014,3,8,"Detroit Mercy","Wagner","V",9,8,NA
2014,3,15,"Detroit Mercy","Marquette","H",10,15,NA
2014,3,23,"Detroit Mercy","Canisius","V",8,6,NA
2014,3,29,"Detroit Mercy","Quinnipiac","H",9,10,1
2014,4,5,"Detroit Mercy","Marist","H",12,11,NA
2014,4,12,"Detroit Mercy","Siena","H",8,9,1
2014,4,19,"Detroit Mercy","Manhattan","V",5,6,NA
2014,4,26,"Detroit Mercy","Monmouth","V",11,6,NA
2014,5,1,"Detroit Mercy","Marist","V",9,11,NA
2014,2,16,"Drexel","Virginia","H",10,11,NA
2014,2,22,"Drexel","Albany (NY)","V",14,13,NA
2014,2,25,"Drexel","Villanova","V",10,11,1
2014,3,1,"Drexel","Robert Morris","H",18,12,NA
2014,3,4,"Drexel","St. John's (NY)","H",16,11,NA
2014,3,8,"Drexel","Bryant","V",6,12,NA
2014,3,15,"Drexel","Mt. St. Mary's","V",9,6,NA
2014,3,22,"Drexel","Hofstra","H",9,11,NA
2014,3,25,"Drexel","Saint Joseph's","V",14,10,NA
2014,3,29,"Drexel","Delaware","V",9,7,NA
2014,4,5,"Drexel","Penn St.","H",13,12,3
2014,4,12,"Drexel","Massachusetts","H",13,9,NA
2014,4,19,"Drexel","Towson","V",13,7,NA
2014,4,25,"Drexel","High Point","V",11,8,NA
2014,5,1,"Drexel","Towson","H",11,10,1
2014,5,3,"Drexel","Hofstra","V",11,10,3
2014,5,11,"Drexel","Penn","V",16,11,NA
2014,5,18,"Drexel","Denver","N",6,15,NA
2014,2,8,"Duke","Jacksonville","H",16,10,NA
2014,2,15,"Duke","Denver","H",14,10,NA
2014,2,21,"Duke","Penn","H",9,6,NA
2014,2,23,"Duke","Stony Brook","H",14,6,NA
2014,3,1,"Duke","Maryland","V",6,10,NA
2014,3,9,"Duke","Loyola Maryland","V",7,14,NA
2014,3,11,"Duke","Marquette","H",20,9,NA
2014,3,15,"Duke","North Carolina","H",9,8,1
2014,3,18,"Duke","Furman","V",19,4,NA
2014,3,23,"Duke","Syracuse","H",21,7,NA
2014,3,29,"Duke","Harvard","H",17,11,NA
2014,4,5,"Duke","Notre Dame","V",15,7,NA
2014,4,11,"Duke","Virginia","V",17,15,NA
2014,4,19,"Duke","Rutgers","H",17,8,NA
2014,4,25,"Duke","Syracuse","N",15,16,NA
2014,5,4,"Duke","Boston U.","V",16,11,NA
2014,5,11,"Duke","Air Force","H",20,9,NA
2014,5,18,"Duke","Johns Hopkins","N",19,11,NA
2014,5,24,"Duke","Denver","N",15,12,NA
2014,5,26,"Duke","Notre Dame","N",11,9,NA
2014,2,15,"Fairfield","Delaware","V",18,8,NA
2014,2,22,"Fairfield","Manhattan","H",18,4,NA
2014,2,25,"Fairfield","Hofstra","V",7,9,NA
2014,3,4,"Fairfield","Providence","H",11,14,NA
2014,3,8,"Fairfield","Yale","H",12,11,1
2014,3,15,"Fairfield","Stony Brook","H",15,13,NA
2014,3,18,"Fairfield","Massachusetts","H",11,5,NA
2014,3,22,"Fairfield","Holy Cross","V",11,9,NA
2014,3,29,"Fairfield","Bellarmine","V",9,3,NA
2014,4,1,"Fairfield","Bucknell","H",10,6,NA
2014,4,5,"Fairfield","Michigan","V",9,8,NA
2014,4,12,"Fairfield","Air Force","V",8,16,NA
2014,4,15,"Fairfield","Quinnipiac","V",15,10,NA
2014,4,26,"Fairfield","Ohio St.","H",7,5,NA
2014,5,1,"Fairfield","Michigan","N",12,5,NA
2014,5,3,"Fairfield","Air Force","N",8,9,NA
2014,2,1,"Furman","Lehigh","H",6,13,NA
2014,2,9,"Furman","North Carolina","H",3,19,NA
2014,2,15,"Furman","Air Force","V",6,15,NA
2014,2,22,"Furman","Army West Point","N",2,12,NA
2014,3,1,"Furman","Bellarmine","V",7,13,NA
2014,3,8,"Furman","Michigan","H",9,11,NA
2014,3,11,"Furman","Georgetown","V",9,16,NA
2014,3,18,"Furman","Duke","H",4,19,NA
2014,3,29,"Furman","High Point","H",7,15,NA
2014,4,5,"Furman","Richmond","H",10,13,NA
2014,4,12,"Furman","VMI","V",13,12,2
2014,4,19,"Furman","Mercer","V",8,9,NA
2014,4,26,"Furman","Jacksonville","H",11,13,NA
2014,2,12,"Georgetown","Mt. St. Mary's","H",10,4,NA
2014,2,15,"Georgetown","Navy","V",9,8,1
2014,2,22,"Georgetown","Towson","V",7,8,NA
2014,3,1,"Georgetown","Hofstra","V",8,9,1
2014,3,8,"Georgetown","Harvard","H",7,15,NA
2014,3,11,"Georgetown","Furman","H",16,9,NA
2014,3,15,"Georgetown","St. John's (NY)","V",7,15,NA
2014,3,19,"Georgetown","Loyola Maryland","H",9,10,NA
2014,3,26,"Georgetown","Villanova","V",8,13,NA
2014,3,29,"Georgetown","Denver","H",9,17,NA
2014,4,5,"Georgetown","Providence","H",10,8,NA
2014,4,12,"Georgetown","Lehigh","N",3,12,NA
2014,4,19,"Georgetown","Marquette","V",10,11,1
2014,4,26,"Georgetown","Rutgers","H",8,12,NA
2014,2,16,"Hartford","Richmond","V",19,11,NA
2014,2,22,"Hartford","Bryant","H",5,7,NA
2014,3,1,"Hartford","Manhattan","V",12,7,NA
2014,3,5,"Hartford","Brown","V",7,12,NA
2014,3,8,"Hartford","Siena","H",10,11,4
2014,3,12,"Hartford","Quinnipiac","H",6,3,NA
2014,3,15,"Hartford","Sacred Heart","V",12,10,NA
2014,3,22,"Hartford","Massachusetts","V",6,12,NA
2014,3,25,"Hartford","Holy Cross","H",8,13,NA
2014,3,28,"Hartford","Binghamton","H",10,11,NA
2014,4,6,"Hartford","Albany (NY)","H",11,15,NA
2014,4,8,"Hartford","Dartmouth","H",12,7,NA
2014,4,12,"Hartford","UMBC","V",11,16,NA
2014,4,19,"Hartford","Vermont","H",11,7,NA
2014,4,25,"Hartford","Stony Brook","V",10,14,NA
2014,2,22,"Harvard","Massachusetts","V",4,8,NA
2014,2,25,"Harvard","Holy Cross","H",17,9,NA
2014,3,1,"Harvard","Albany (NY)","V",8,14,NA
2014,3,4,"Harvard","Quinnipiac","H",10,8,NA
2014,3,8,"Harvard","Georgetown","V",15,7,NA
2014,3,15,"Harvard","Brown","H",16,10,NA
2014,3,18,"Harvard","North Carolina","V",10,13,NA
2014,3,22,"Harvard","Dartmouth","H",16,7,NA
2014,3,29,"Harvard","Duke","V",11,17,NA
2014,4,5,"Harvard","Cornell","V",14,9,NA
2014,4,8,"Harvard","Boston U.","H",14,9,NA
2014,4,12,"Harvard","Penn","V",7,8,1
2014,4,19,"Harvard","Princeton","H",9,8,NA
2014,4,26,"Harvard","Yale","V",11,10,NA
2014,5,2,"Harvard","Yale","H",10,9,NA
2014,5,4,"Harvard","Penn","H",5,7,NA
2014,5,10,"Harvard","Notre Dame","V",5,13,NA
2014,2,1,"High Point","Delaware","V",3,10,NA
2014,2,8,"High Point","Towson","V",8,11,NA
2014,2,16,"High Point","Saint Joseph's","H",9,7,NA
2014,2,22,"High Point","Sacred Heart","V",12,10,NA
2014,3,1,"High Point","Jacksonville","H",8,7,NA
2014,3,5,"High Point","Michigan","H",9,7,NA
2014,3,8,"High Point","VMI","H",9,8,NA
2014,3,15,"High Point","UMBC","H",17,15,NA
2014,3,22,"High Point","Mercer","H",9,10,NA
2014,3,29,"High Point","Furman","V",15,7,NA
2014,4,5,"High Point","Bellarmine","V",9,10,1
2014,4,12,"High Point","Richmond","V",11,7,NA
2014,4,18,"High Point","North Carolina","H",8,12,NA
2014,4,25,"High Point","Drexel","H",8,11,NA
2014,5,1,"High Point","Jacksonville","N",12,11,NA
2014,5,3,"High Point","Richmond","N",7,8,NA
2014,2,15,"Hobart and William Smith Colleges","Siena","H",7,12,NA
2014,2,22,"Hobart and William Smith Colleges","Cornell","V",8,12,NA
2014,3,1,"Hobart and William Smith Colleges","Binghamton","H",10,11,1
2014,3,4,"Hobart and William Smith Colleges","Colgate","V",5,7,NA
2014,3,8,"Hobart and William Smith Colleges","Brown","N",10,13,NA
2014,3,11,"Hobart and William Smith Colleges","Canisius","V",11,10,1
2014,3,15,"Hobart and William Smith Colleges","Robert Morris","H",8,6,NA
2014,3,22,"Hobart and William Smith Colleges","Bryant","V",8,15,NA
2014,3,29,"Hobart and William Smith Colleges","Mt. St. Mary's","V",8,5,NA
2014,4,5,"Hobart and William Smith Colleges","Sacred Heart","H",9,10,NA
2014,4,11,"Hobart and William Smith Colleges","Wagner","V",15,6,NA
2014,4,19,"Hobart and William Smith Colleges","Syracuse","H",9,15,NA
2014,4,26,"Hobart and William Smith Colleges","Saint Joseph's","H",8,15,NA
2014,5,1,"Hobart and William Smith Colleges","Saint Joseph's","V",10,9,2
2014,5,3,"Hobart and William Smith Colleges","Bryant","N",4,10,NA
2014,2,15,"Hofstra","Marquette","H",9,11,NA
2014,2,22,"Hofstra","Princeton","V",10,12,NA
2014,2,25,"Hofstra","Fairfield","H",9,7,NA
2014,3,1,"Hofstra","Georgetown","H",9,8,1
2014,3,8,"Hofstra","Ohio St.","H",7,5,NA
2014,3,15,"Hofstra","Delaware","H",11,9,NA
2014,3,18,"Hofstra","St. John's (NY)","V",10,11,1
2014,3,22,"Hofstra","Drexel","V",11,9,NA
2014,3,29,"Hofstra","Towson","H",9,7,NA
2014,4,5,"Hofstra","Siena","H",7,6,NA
2014,4,8,"Hofstra","Marist","H",15,10,NA
2014,4,12,"Hofstra","Cornell","H",10,9,1
2014,4,19,"Hofstra","Massachusetts","V",11,6,NA
2014,4,26,"Hofstra","Penn St.","V",7,8,NA
2014,4,30,"Hofstra","Delaware","H",8,6,NA
2014,5,3,"Hofstra","Drexel","H",10,11,3
2014,2,16,"Holy Cross","St. John's (NY)","V",13,15,NA
2014,2,22,"Holy Cross","Loyola Maryland","H",4,16,NA
2014,2,25,"Holy Cross","Harvard","V",9,17,NA
2014,3,1,"Holy Cross","Navy","V",12,21,NA
2014,3,4,"Holy Cross","Richmond","V",11,9,NA
2014,3,8,"Holy Cross","Army West Point","V",3,13,NA
2014,3,15,"Holy Cross","Bucknell","H",8,18,NA
2014,3,22,"Holy Cross","Fairfield","H",9,11,NA
2014,3,25,"Holy Cross","Hartford","V",13,8,NA
2014,3,29,"Holy Cross","Lehigh","V",4,20,NA
2014,4,5,"Holy Cross","Lafayette","H",10,5,NA
2014,4,8,"Holy Cross","Sacred Heart","H",11,12,1
2014,4,12,"Holy Cross","Colgate","V",9,11,NA
2014,4,19,"Holy Cross","Boston U.","H",8,9,NA
2014,4,29,"Holy Cross","Dartmouth","V",12,17,NA
2014,2,8,"Jacksonville","Duke","V",10,16,NA
2014,2,16,"Jacksonville","Notre Dame","H",7,19,NA
2014,2,22,"Jacksonville","Bellarmine","H",4,8,NA
2014,3,1,"Jacksonville","High Point","V",7,8,NA
2014,3,8,"Jacksonville","Marquette","H",9,8,NA
2014,3,15,"Jacksonville","Air Force","H",12,15,NA
2014,3,22,"Jacksonville","Robert Morris","V",9,13,NA
2014,3,29,"Jacksonville","Ohio St.","V",2,13,NA
2014,4,5,"Jacksonville","VMI","H",14,5,NA
2014,4,12,"Jacksonville","Mercer","H",14,12,NA
2014,4,20,"Jacksonville","Richmond","V",12,13,NA
2014,4,26,"Jacksonville","Furman","V",13,11,NA
2014,5,1,"Jacksonville","High Point","N",11,12,NA
2014,2,9,"Johns Hopkins","Ohio St.","H",10,9,3
2014,2,15,"Johns Hopkins","Towson","H",15,8,NA
2014,2,22,"Johns Hopkins","Michigan","H",14,5,NA
2014,3,1,"Johns Hopkins","Princeton","V",15,9,NA
2014,3,8,"Johns Hopkins","UMBC","V",15,8,NA
2014,3,15,"Johns Hopkins","Syracuse","H",10,12,NA
2014,3,22,"Johns Hopkins","Virginia","V",10,11,1
2014,3,29,"Johns Hopkins","North Carolina","H",9,13,NA
2014,4,4,"Johns Hopkins","Albany (NY)","H",13,8,NA
2014,4,12,"Johns Hopkins","Maryland","H",11,6,NA
2014,4,14,"Johns Hopkins","Mt. St. Mary's","V",17,2,NA
2014,4,18,"Johns Hopkins","Navy","V",6,5,NA
2014,4,23,"Johns Hopkins","Villanova","H",13,7,NA
2014,5,3,"Johns Hopkins","Loyola Maryland","V",10,13,NA
2014,5,11,"Johns Hopkins","Virginia","V",14,8,NA
2014,5,18,"Johns Hopkins","Duke","N",11,19,NA
2014,2,18,"Lafayette","Stony Brook","V",10,18,NA
2014,2,22,"Lafayette","Colgate","H",8,7,NA
2014,3,1,"Lafayette","Army West Point","H",6,8,NA
2014,3,4,"Lafayette","Delaware","V",6,9,NA
2014,3,7,"Lafayette","Navy","V",3,11,NA
2014,3,15,"Lafayette","Boston U.","H",7,12,NA
2014,3,22,"Lafayette","Loyola Maryland","V",4,21,NA
2014,3,28,"Lafayette","Mercer","H",8,9,1
2014,4,1,"Lafayette","Monmouth","V",9,5,NA
2014,4,5,"Lafayette","Holy Cross","V",5,10,NA
2014,4,8,"Lafayette","Manhattan","H",7,8,2
2014,4,11,"Lafayette","Bucknell","V",1,13,NA
2014,4,18,"Lafayette","Lehigh","H",6,17,NA
2014,2,1,"Lehigh","Furman","V",13,6,NA
2014,2,8,"Lehigh","Marquette","H",13,6,NA
2014,2,16,"Lehigh","Villanova","H",7,6,3
2014,2,22,"Lehigh","Boston U.","V",10,7,NA
2014,3,1,"Lehigh","Loyola Maryland","H",7,14,NA
2014,3,8,"Lehigh","Bucknell","V",9,3,NA
2014,3,11,"Lehigh","Yale","V",2,10,NA
2014,3,15,"Lehigh","Navy","H",13,2,NA
2014,3,22,"Lehigh","Army West Point","V",5,6,NA
2014,3,26,"Lehigh","Monmouth","H",13,7,NA
2014,3,29,"Lehigh","Holy Cross","H",20,4,NA
2014,4,5,"Lehigh","Colgate","H",11,7,NA
2014,4,8,"Lehigh","Princeton","V",9,10,2
2014,4,12,"Lehigh","Georgetown","N",12,3,NA
2014,4,18,"Lehigh","Lafayette","V",17,6,NA
2014,4,22,"Lehigh","Navy","H",10,6,NA
2014,4,25,"Lehigh","Army West Point","N",12,11,NA
2014,4,27,"Lehigh","Loyola Maryland","V",7,16,NA
2014,2,6,"Loyola Maryland","Virginia","V",13,14,1
