"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2016,4,2,"Campbell","Radford","H",20,6,NA
2016,4,6,"Campbell","Coastal Caro.","V",8,7,NA
2016,4,9,"Campbell","Liberty","H",11,10,NA
2016,4,13,"Campbell","Presbyterian","V",18,7,NA
2016,4,16,"Campbell","Winthrop","V",4,15,NA
2016,4,23,"Campbell","Longwood","H",12,13,NA
2016,4,30,"Campbell","Longwood","H",14,5,NA
2016,5,5,"Campbell","High Point","N",6,19,NA
2016,2,26,"Canisius","Michigan","V",11,13,NA
2016,3,1,"Canisius","Binghamton","H",12,7,NA
2016,3,5,"Canisius","Delaware","V",4,13,NA
2016,3,8,"Canisius","Duquesne","V",17,6,NA
2016,3,16,"Canisius","Louisville","H",7,15,NA
2016,3,19,"Canisius","Ohio St.","V",4,10,NA
2016,3,21,"Canisius","Columbia","V",8,16,NA
2016,3,25,"Canisius","Fairfield","H",12,6,NA
2016,3,28,"Canisius","St. Bonaventure","H",16,5,NA
2016,4,2,"Canisius","Quinnipiac","V",12,7,NA
2016,4,9,"Canisius","Manhattan","H",19,3,NA
2016,4,13,"Canisius","Siena","V",12,11,1
2016,4,16,"Canisius","Monmouth","H",19,6,NA
2016,4,20,"Canisius","Marist","H",17,6,NA
2016,4,23,"Canisius","Iona","V",16,3,NA
2016,4,27,"Canisius","Niagara","V",13,2,NA
2016,5,3,"Canisius","Syracuse","H",11,13,NA
2016,5,6,"Canisius","Fairfield","H",10,7,NA
2016,5,8,"Canisius","Monmouth","H",17,5,NA
2016,5,13,"Canisius","Cornell","V",11,15,NA
2016,2,20,"Central Conn. St.","Army West Point","V",7,8,NA
2016,2,24,"Central Conn. St.","Brown","V",2,8,NA
2016,3,5,"Central Conn. St.","Colorado","V",3,15,NA
2016,3,12,"Central Conn. St.","Iona","H",7,8,1
2016,3,16,"Central Conn. St.","Manhattan","H",8,9,NA
2016,3,20,"Central Conn. St.","La Salle","H",6,8,NA
2016,3,26,"Central Conn. St.","Jacksonville","H",3,18,NA
2016,3,30,"Central Conn. St.","Quinnipiac","V",9,8,2
2016,4,4,"Central Conn. St.","Lafayette","V",7,12,NA
2016,4,8,"Central Conn. St.","Wagner","V",4,15,NA
2016,4,10,"Central Conn. St.","Mt. St. Mary's","V",9,11,NA
2016,4,15,"Central Conn. St.","Robert Morris","H",11,8,NA
2016,4,17,"Central Conn. St.","Saint Francis (PA)","H",14,6,NA
2016,4,22,"Central Conn. St.","Bryant","H",4,13,NA
2016,4,29,"Central Conn. St.","Sacred Heart","H",10,13,NA
2016,5,1,"Central Conn. St.","LIU Brooklyn","V",5,6,1
2016,2,7,"Central Mich.","Michigan","V",1,14,NA
2016,2,20,"Central Mich.","Gardner-Webb","V",16,4,NA
2016,3,6,"Central Mich.","Cincinnati","V",5,14,NA
2016,3,11,"Central Mich.","Delaware St.","H",19,5,NA
2016,3,13,"Central Mich.","VCU","H",6,5,NA
2016,3,19,"Central Mich.","Marquette","V",4,17,NA
2016,3,27,"Central Mich.","Robert Morris","H",14,19,NA
2016,3,30,"Central Mich.","Detroit Mercy","V",8,13,NA
2016,4,8,"Central Mich.","Furman","V",11,16,NA
2016,4,10,"Central Mich.","Presbyterian","V",14,7,NA
2016,4,15,"Central Mich.","Jacksonville","H",4,18,NA
2016,4,17,"Central Mich.","Stetson","H",11,10,1
2016,4,22,"Central Mich.","Kennesaw St.","V",9,13,NA
2016,4,24,"Central Mich.","Mercer","V",7,11,NA
2016,4,29,"Central Mich.","Howard","H",11,5,NA
2016,5,1,"Central Mich.","Old Dominion","H",8,17,NA
2016,2,19,"Cincinnati","Stetson","V",6,9,NA
2016,2,21,"Cincinnati","Presbyterian","V",17,6,NA
2016,2,26,"Cincinnati","Winthrop","V",4,11,NA
2016,2,28,"Cincinnati","Robert Morris","H",8,7,NA
2016,3,4,"Cincinnati","Detroit Mercy","H",13,5,NA
2016,3,6,"Cincinnati","Central Mich.","H",14,5,NA
2016,3,11,"Cincinnati","Ohio St.","V",5,11,NA
2016,3,13,"Cincinnati","Niagara","V",8,9,NA
2016,3,18,"Cincinnati","Coastal Caro.","H",5,6,NA
2016,3,22,"Cincinnati","Louisville","H",7,11,NA
2016,4,2,"Cincinnati","UConn","V",6,17,NA
2016,4,9,"Cincinnati","Villanova","H",5,11,NA
2016,4,13,"Cincinnati","Vanderbilt","V",3,13,NA
2016,4,16,"Cincinnati","Georgetown","H",5,10,NA
2016,4,20,"Cincinnati","Florida","H",5,17,NA
2016,4,23,"Cincinnati","Temple","V",4,10,NA
2016,4,29,"Cincinnati","Marquette","V",7,8,NA
2016,2,19,"Coastal Caro.","Elon","H",4,5,NA
2016,2,28,"Coastal Caro.","Jacksonville","V",4,16,NA
2016,3,1,"Coastal Caro.","Niagara","N",13,8,NA
2016,3,11,"Coastal Caro.","Mercer","H",8,5,NA
2016,3,13,"Coastal Caro.","Kennesaw St.","H",15,5,NA
2016,3,18,"Coastal Caro.","Cincinnati","V",6,5,NA
2016,3,20,"Coastal Caro.","Louisville","V",2,16,NA
2016,3,26,"Coastal Caro.","High Point","V",8,16,NA
2016,3,30,"Coastal Caro.","Presbyterian","V",17,4,NA
2016,4,2,"Coastal Caro.","Liberty","H",11,10,1
2016,4,6,"Coastal Caro.","Campbell","H",7,8,NA
2016,4,9,"Coastal Caro.","Gardner-Webb","V",16,7,NA
2016,4,16,"Coastal Caro.","Longwood","H",14,6,NA
2016,4,20,"Coastal Caro.","Winthrop","H",6,8,NA
2016,4,23,"Coastal Caro.","Radford","V",20,8,NA
2016,4,25,"Coastal Caro.","Vermont","N",15,10,NA
2016,4,30,"Coastal Caro.","Liberty","H",9,8,2
2016,5,5,"Coastal Caro.","Winthrop","V",4,8,NA
2016,2,20,"Colgate","Vermont","V",12,14,NA
2016,2,23,"Colgate","Niagara","H",11,10,1
2016,2,28,"Colgate","Drexel","V",7,11,NA
2016,3,5,"Colgate","Siena","V",12,13,NA
2016,3,9,"Colgate","Cornell","H",8,9,NA
2016,3,13,"Colgate","Brown","V",5,9,NA
2016,3,19,"Colgate","American","V",8,4,NA
2016,3,26,"Colgate","Lafayette","V",13,11,NA
2016,3,30,"Colgate","Boston U.","H",11,14,NA
2016,4,2,"Colgate","Loyola Maryland","H",6,11,NA
2016,4,9,"Colgate","Navy","V",10,15,NA
2016,4,12,"Colgate","Binghamton","V",13,11,NA
2016,4,16,"Colgate","Bucknell","H",10,9,NA
2016,4,20,"Colgate","Army West Point","V",16,7,NA
2016,4,23,"Colgate","Lehigh","H",10,8,NA
2016,4,30,"Colgate","Holy Cross","V",16,9,NA
2016,5,3,"Colgate","Lehigh","V",6,13,NA
2016,2,12,"Colorado","Denver","V",11,10,NA
2016,2,21,"Colorado","Fresno St.","V",18,4,NA
2016,2,26,"Colorado","Notre Dame","V",4,14,NA
2016,2,28,"Colorado","Marquette","V",10,8,NA
2016,3,3,"Colorado","James Madison","H",15,14,1
2016,3,5,"Colorado","Central Conn. St.","H",15,3,NA
2016,3,21,"Colorado","Marist","H",19,4,NA
2016,3,25,"Colorado","Northwestern","V",6,11,NA
2016,3,27,"Colorado","Michigan","V",11,4,NA
2016,4,1,"Colorado","UC Davis","V",14,3,NA
2016,4,3,"Colorado","Stanford","V",10,12,NA
2016,4,8,"Colorado","Southern California","H",8,9,NA
2016,4,10,"Colorado","San Diego St.","H",16,3,NA
2016,4,15,"Colorado","Saint Mary's (CA)","H",23,0,NA
2016,4,17,"Colorado","California","H",16,4,NA
2016,4,24,"Colorado","Oregon","V",14,9,NA
2016,4,28,"Colorado","Oregon","N",11,3,NA
2016,4,29,"Colorado","Stanford","V",6,11,NA
2016,2,20,"Columbia","Drexel","H",5,6,1
2016,2,24,"Columbia","Fairfield","V",14,11,NA
2016,3,5,"Columbia","Harvard","H",6,15,NA
2016,3,7,"Columbia","Marist","V",14,10,NA
2016,3,12,"Columbia","Cornell","V",7,14,NA
2016,3,16,"Columbia","Duke","H",7,11,NA
2016,3,19,"Columbia","Saint Joseph's","V",16,10,NA
2016,3,21,"Columbia","Canisius","H",16,8,NA
2016,3,26,"Columbia","Yale","V",9,10,1
2016,3,30,"Columbia","Wagner","V",17,14,NA
2016,4,2,"Columbia","Hofstra","V",9,11,NA
2016,4,9,"Columbia","Penn","V",9,15,NA
2016,4,16,"Columbia","Brown","H",13,9,NA
2016,4,23,"Columbia","Princeton","H",9,14,NA
2016,4,30,"Columbia","Dartmouth","V",11,13,NA
2016,2,20,"Cornell","Villanova","H",7,6,NA
2016,2,27,"Cornell","Albany (NY)","V",9,5,NA
2016,3,5,"Cornell","Yale","H",10,6,NA
2016,3,9,"Cornell","Colgate","V",9,8,NA
2016,3,12,"Cornell","Columbia","H",14,7,NA
2016,3,23,"Cornell","California","H",12,4,NA
2016,3,26,"Cornell","Brown","V",10,2,NA
2016,3,29,"Cornell","Binghamton","V",14,5,NA
2016,4,2,"Cornell","Maryland","V",9,17,NA
2016,4,9,"Cornell","Dartmouth","H",12,5,NA
2016,4,13,"Cornell","Penn St.","V",10,7,NA
2016,4,16,"Cornell","Princeton","V",7,8,NA
2016,4,19,"Cornell","Syracuse","H",7,9,NA
2016,4,23,"Cornell","Harvard","V",11,3,NA
2016,4,30,"Cornell","Penn","H",6,10,NA
2016,5,6,"Cornell","Princeton","N",10,9,1
2016,5,8,"Cornell","Penn","V",11,10,NA
2016,5,13,"Cornell","Canisius","H",15,11,NA
2016,5,15,"Cornell","Massachusetts","H",6,7,NA
2016,2,20,"Dartmouth","UMass Lowell","H",18,2,NA
2016,2,23,"Dartmouth","New Hampshire","H",11,10,NA
2016,2,27,"Dartmouth","Florida","V",6,16,NA
2016,3,1,"Dartmouth","Boston U.","H",15,13,NA
2016,3,5,"Dartmouth","Princeton","V",5,11,NA
2016,3,20,"Dartmouth","Denver","N",8,6,NA
2016,3,23,"Dartmouth","Southern California","V",4,17,NA
2016,3,27,"Dartmouth","Penn","H",10,9,NA
2016,4,2,"Dartmouth","Harvard","V",9,17,NA
2016,4,9,"Dartmouth","Cornell","V",5,12,NA
2016,4,12,"Dartmouth","Boston College","V",9,14,NA
2016,4,16,"Dartmouth","Yale","H",10,5,NA
2016,4,18,"Dartmouth","Albany (NY)","H",7,9,NA
2016,4,23,"Dartmouth","Brown","V",5,8,NA
2016,4,30,"Dartmouth","Columbia","H",13,11,NA
2016,2,10,"Davidson","Virginia Tech","H",8,9,NA
2016,2,20,"Davidson","Kennesaw St.","V",19,6,NA
2016,2,28,"Davidson","Winthrop","H",5,8,NA
2016,3,8,"Davidson","Holy Cross","H",8,7,NA
2016,3,11,"Davidson","High Point","H",12,7,NA
2016,3,15,"Davidson","Lehigh","H",5,7,NA
2016,3,19,"Davidson","Elon","H",6,12,NA
2016,4,1,"Davidson","La Salle","H",9,8,NA
2016,4,3,"Davidson","Saint Joseph's","H",8,10,NA
2016,4,8,"Davidson","George Washington","V",10,6,NA
2016,4,10,"Davidson","George Mason","V",7,8,NA
2016,4,15,"Davidson","VCU","H",19,9,NA
2016,4,17,"Davidson","Richmond","H",6,5,NA
2016,4,22,"Davidson","Duquesne","V",4,8,NA
2016,4,24,"Davidson","St. Bonaventure","V",18,6,NA
2016,4,30,"Davidson","Massachusetts","V",5,12,NA
2016,5,5,"Davidson","Saint Joseph's","N",7,10,NA
2016,2,12,"Delaware","Georgetown","V",10,6,NA
2016,2,16,"Delaware","George Washington","H",17,7,NA
2016,2,20,"Delaware","Penn","V",10,12,NA
2016,2,23,"Delaware","La Salle","H",12,7,NA
2016,2,27,"Delaware","Rutgers","V",13,9,NA
2016,3,5,"Delaware","Canisius","H",13,4,NA
2016,3,9,"Delaware","Villanova","H",14,7,NA
2016,3,12,"Delaware","Monmouth","H",14,11,NA
2016,3,16,"Delaware","Temple","V",10,4,NA
2016,3,19,"Delaware","Stony Brook","V",7,8,NA
2016,3,26,"Delaware","Towson","V",6,7,1
2016,4,3,"Delaware","Princeton","H",6,7,NA
2016,4,8,"Delaware","Elon","V",4,5,1
2016,4,15,"Delaware","Drexel","H",4,6,NA
2016,4,17,"Delaware","Hofstra","V",14,13,1
2016,4,22,"Delaware","James Madison","H",12,8,NA
2016,4,24,"Delaware","William & Mary","H",17,7,NA
2016,2,13,"Delaware St.","Presbyterian","V",11,20,NA
2016,2,17,"Delaware St.","Bucknell","V",1,25,NA
2016,2,20,"Delaware St.","St. Bonaventure","H",8,20,NA
2016,2,27,"Delaware St.","Radford","H",18,14,NA
2016,3,3,"Delaware St.","Howard","V",11,7,NA
2016,3,11,"Delaware St.","Central Mich.","V",5,19,NA
2016,3,13,"Delaware St.","Detroit Mercy","V",1,22,NA
2016,3,20,"Delaware St.","Saint Francis (PA)","H",6,20,NA
2016,3,26,"Delaware St.","Wagner","H",3,20,NA
2016,3,29,"Delaware St.","LIU Brooklyn","V",4,18,NA
2016,4,1,"Delaware St.","Robert Morris","V",4,18,NA
2016,2,12,"Denver","Colorado","H",10,11,NA
2016,2,14,"Denver","Fresno St.","V",15,3,NA
2016,2,20,"Denver","Louisville","V",3,14,NA
2016,2,27,"Denver","Brown","V",5,3,NA
2016,3,5,"Denver","James Madison","H",7,9,NA
2016,3,9,"Denver","Vanderbilt","H",7,12,NA
2016,3,13,"Denver","Fairfield","H",10,6,NA
2016,3,20,"Denver","Dartmouth","N",6,8,NA
2016,3,25,"Denver","Marquette","H",11,5,NA
2016,4,1,"Denver","Stanford","V",5,9,NA
2016,4,3,"Denver","UC Davis","V",6,13,NA
2016,4,8,"Denver","San Diego St.","H",15,6,NA
2016,4,10,"Denver","Southern California","H",6,9,NA
2016,4,15,"Denver","California","H",16,0,NA
2016,4,16,"Denver","Saint Mary's (CA)","H",15,5,NA
2016,4,22,"Denver","Oregon","V",11,9,NA
2016,4,28,"Denver","UC Davis","N",15,4,NA
2016,4,29,"Denver","Southern California","N",5,10,NA
2016,2,13,"Detroit Mercy","Ohio St.","V",8,22,NA
2016,2,21,"Detroit Mercy","Oregon","H",13,17,NA
2016,3,4,"Detroit Mercy","Cincinnati","V",5,13,NA
2016,3,6,"Detroit Mercy","Marquette","H",5,14,NA
2016,3,11,"Detroit Mercy","VCU","H",12,10,NA
2016,3,13,"Detroit Mercy","Delaware St.","H",22,1,NA
2016,3,18,"Detroit Mercy","Radford","V",21,3,NA
2016,3,25,"Detroit Mercy","Robert Morris","H",5,4,NA
2016,3,30,"Detroit Mercy","Central Mich.","H",13,8,NA
2016,4,3,"Detroit Mercy","Mt. St. Mary's","V",10,9,NA
2016,4,10,"Detroit Mercy","Furman","V",12,14,NA
2016,4,15,"Detroit Mercy","Stetson","H",16,6,NA
2016,4,17,"Detroit Mercy","Jacksonville","H",6,18,NA
2016,4,22,"Detroit Mercy","Mercer","V",14,11,NA
2016,4,24,"Detroit Mercy","Kennesaw St.","V",18,11,NA
2016,4,29,"Detroit Mercy","Old Dominion","H",12,17,NA
2016,5,1,"Detroit Mercy","Howard","H",16,3,NA
2016,5,5,"Detroit Mercy","Mercer","N",8,6,NA
2016,5,6,"Detroit Mercy","Jacksonville","N",9,8,NA
2016,5,8,"Detroit Mercy","Old Dominion","N",10,11,1
2016,2,14,"Drexel","American","H",14,4,NA
2016,2,20,"Drexel","Columbia","V",6,5,1
2016,2,24,"Drexel","Princeton","H",9,16,NA
2016,2,28,"Drexel","Colgate","H",11,7,NA
2016,3,2,"Drexel","Monmouth","H",11,5,NA
2016,3,5,"Drexel","Villanova","V",9,8,NA
2016,3,9,"Drexel","UMBC","H",7,9,NA
2016,3,23,"Drexel","Fresno St.","V",15,5,NA
2016,3,26,"Drexel","UC Davis","V",8,3,NA
2016,3,30,"Drexel","Penn St.","V",5,14,NA
2016,4,8,"Drexel","James Madison","V",8,9,1
2016,4,10,"Drexel","William & Mary","V",11,8,NA
2016,4,15,"Drexel","Delaware","V",6,4,NA
2016,4,17,"Drexel","Towson","H",6,13,NA
2016,4,22,"Drexel","Elon","H",4,8,NA
2016,4,30,"Drexel","Hofstra","H",8,5,NA
2016,5,6,"Drexel","James Madison","H",3,12,NA
2016,2,4,"Duke","Campbell","H",20,4,NA
2016,2,7,"Duke","Northwestern","H",8,11,NA
2016,2,12,"Duke","Navy","V",18,9,NA
2016,2,20,"Duke","Southern California","N",5,11,NA
2016,2,25,"Duke","Elon","H",6,7,NA
2016,2,28,"Duke","Penn","H",12,6,NA
2016,3,5,"Duke","Virginia Tech","V",13,4,NA
2016,3,9,"Duke","Georgetown","H",9,10,NA
2016,3,12,"Duke","Louisville","H",16,5,NA
2016,3,16,"Duke","Columbia","V",11,7,NA
2016,3,19,"Duke","Villanova","V",7,4,NA
2016,3,26,"Duke","Virginia","H",11,8,NA
2016,4,3,"Duke","Syracuse","V",12,14,NA
2016,4,9,"Duke","Boston College","H",12,8,NA
2016,4,16,"Duke","Notre Dame","V",9,10,1
2016,4,23,"Duke","North Carolina","V",8,16,NA
2016,4,28,"Duke","Virginia","N",9,8,NA
2016,4,29,"Duke","North Carolina","N",6,7,NA
2016,5,13,"Duke","Loyola Maryland","N",14,8,NA
2016,5,15,"Duke","North Carolina","V",10,15,NA
2016,2,17,"Duquesne","Robert Morris","H",14,7,NA
2016,2,20,"Duquesne","Penn St.","V",5,19,NA
2016,2,28,"Duquesne","Ohio St.","V",6,16,NA
2016,3,8,"Duquesne","Canisius","H",6,17,NA
2016,3,16,"Duquesne","Saint Francis (PA)","V",15,7,NA
2016,3,20,"Duquesne","Michigan","V",4,9,NA
