"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2015,4,1,"Fairfield","Iona","H",13,6,NA
2015,4,4,"Fairfield","Niagara","V",16,8,NA
2015,4,11,"Fairfield","Canisius","H",10,11,NA
2015,4,15,"Fairfield","Monmouth","H",8,7,NA
2015,4,18,"Fairfield","Marist","V",10,9,NA
2015,4,22,"Fairfield","Quinnipiac","V",18,3,NA
2015,5,1,"Fairfield","Monmouth","N",8,7,NA
2015,5,3,"Fairfield","Canisius","V",9,7,NA
2015,5,8,"Fairfield","Princeton","N",8,18,NA
2015,2,7,"Florida","North Carolina","H",11,17,NA
2015,2,11,"Florida","Jacksonville","V",17,8,NA
2015,2,14,"Florida","Michigan","H",21,0,NA
2015,2,20,"Florida","San Diego St.","H",17,7,NA
2015,2,28,"Florida","Dartmouth","H",18,10,NA
2015,3,3,"Florida","Loyola Maryland","H",11,8,NA
2015,3,7,"Florida","Niagara","H",21,4,NA
2015,3,10,"Florida","Syracuse","H",13,14,2
2015,3,14,"Florida","Maryland","V",6,16,NA
2015,3,17,"Florida","Stony Brook","H",11,12,NA
2015,3,22,"Florida","Vanderbilt","V",19,10,NA
2015,3,28,"Florida","Temple","V",17,3,NA
2015,4,4,"Florida","Georgetown","H",18,4,NA
2015,4,8,"Florida","Marquette","V",16,5,NA
2015,4,11,"Florida","Villanova","H",21,3,NA
2015,4,15,"Florida","Cincinnati","H",20,1,NA
2015,4,18,"Florida","UConn","V",10,11,NA
2015,4,30,"Florida","Villanova","N",18,8,NA
2015,5,2,"Florida","UConn","H",20,6,NA
2015,5,8,"Florida","Stanford","N",15,10,NA
2015,5,10,"Florida","North Carolina","V",6,11,NA
2015,2,18,"Fresno St.","Stanford","V",7,22,NA
2015,2,24,"Fresno St.","Southern California","V",6,17,NA
2015,2,27,"Fresno St.","Gardner-Webb","V",20,6,NA
2015,3,1,"Fresno St.","Furman","V",4,16,NA
2015,3,4,"Fresno St.","Campbell","H",13,11,NA
2015,3,8,"Fresno St.","San Diego St.","H",4,15,NA
2015,3,11,"Fresno St.","Bryant","H",9,14,NA
2015,3,15,"Fresno St.","Winthrop","H",6,17,NA
2015,3,19,"Fresno St.","Monmouth","H",7,8,NA
2015,3,23,"Fresno St.","Oregon","H",7,14,NA
2015,3,26,"Fresno St.","Saint Mary's (CA)","V",18,6,NA
2015,4,8,"Fresno St.","UC Davis","H",6,11,NA
2015,4,12,"Fresno St.","California","H",11,10,NA
2015,4,24,"Fresno St.","Colorado","V",7,16,NA
2015,4,26,"Fresno St.","Denver","V",6,13,NA
2015,2,18,"Furman","Presbyterian","V",14,4,NA
2015,2,20,"Furman","Gardner-Webb","H",15,4,NA
2015,2,27,"Furman","Campbell","V",11,10,1
2015,3,1,"Furman","Fresno St.","H",16,4,NA
2015,3,7,"Furman","Mt. St. Mary's","V",12,11,1
2015,3,10,"Furman","George Mason","H",8,18,NA
2015,3,18,"Furman","Johns Hopkins","H",3,17,NA
2015,3,20,"Furman","Coastal Caro.","H",8,14,NA
2015,3,25,"Furman","Kennesaw St.","H",19,8,NA
2015,3,28,"Furman","Mercer","H",15,7,NA
2015,4,2,"Furman","Stetson","V",12,11,NA
2015,4,4,"Furman","Jacksonville","V",5,16,NA
2015,4,11,"Furman","Old Dominion","H",5,17,NA
2015,4,18,"Furman","Howard","V",16,4,NA
2015,4,25,"Furman","Detroit Mercy","V",7,9,NA
2015,4,29,"Furman","Kennesaw St.","N",12,9,NA
2015,5,1,"Furman","Jacksonville","V",7,21,NA
2015,2,14,"Gardner-Webb","Old Dominion","H",1,22,NA
2015,2,20,"Gardner-Webb","Furman","V",4,15,NA
2015,2,27,"Gardner-Webb","Fresno St.","H",6,20,NA
2015,3,1,"Gardner-Webb","Virginia Tech","V",1,20,NA
2015,3,5,"Gardner-Webb","Saint Francis (PA)","H",6,15,NA
2015,3,12,"Gardner-Webb","Presbyterian","V",5,18,NA
2015,3,15,"Gardner-Webb","Mercer","V",2,15,NA
2015,3,17,"Gardner-Webb","Kennesaw St.","V",8,15,NA
2015,3,22,"Gardner-Webb","William & Mary","V",3,22,NA
2015,4,4,"Gardner-Webb","High Point","H",2,18,NA
2015,4,6,"Gardner-Webb","Winthrop","V",4,21,NA
2015,4,10,"Gardner-Webb","Liberty","H",4,23,NA
2015,4,12,"Gardner-Webb","Longwood","H",2,24,NA
2015,4,17,"Gardner-Webb","Coastal Caro.","V",7,17,NA
2015,4,19,"Gardner-Webb","Campbell","V",9,20,NA
2015,4,24,"Gardner-Webb","Presbyterian","H",13,12,NA
2015,4,28,"Gardner-Webb","Liberty","V",4,21,NA
2015,2,20,"George Mason","Winthrop","V",6,17,NA
2015,2,22,"George Mason","Campbell","V",9,5,NA
2015,2,26,"George Mason","Mt. St. Mary's","V",10,5,NA
2015,3,4,"George Mason","Georgetown","V",9,11,NA
2015,3,10,"George Mason","Furman","V",18,8,NA
2015,3,14,"George Mason","Wagner","V",11,10,NA
2015,3,18,"George Mason","Liberty","H",7,11,NA
2015,3,22,"George Mason","Longwood","V",16,13,2
2015,3,27,"George Mason","Saint Joseph's","V",14,12,NA
2015,3,29,"George Mason","Massachusetts","V",7,17,NA
2015,4,3,"George Mason","La Salle","H",12,9,NA
2015,4,10,"George Mason","Davidson","V",7,9,NA
2015,4,12,"George Mason","Richmond","H",8,5,NA
2015,4,17,"George Mason","St. Bonaventure","H",18,9,NA
2015,4,24,"George Mason","George Washington","H",17,5,NA
2015,4,26,"George Mason","Duquesne","V",9,13,NA
2015,5,1,"George Mason","Massachusetts","N",3,12,NA
2015,2,18,"George Washington","Johns Hopkins","V",3,16,NA
2015,2,21,"George Washington","Yale","H",13,5,NA
2015,2,25,"George Washington","Liberty","V",13,17,NA
2015,3,3,"George Washington","Navy","H",3,14,NA
2015,3,10,"George Washington","Oregon","V",6,8,NA
2015,3,17,"George Washington","Mt. St. Mary's","H",18,12,NA
2015,3,21,"George Washington","Delaware","V",4,15,NA
2015,3,23,"George Washington","California","H",11,15,NA
2015,3,27,"George Washington","Davidson","V",11,10,NA
2015,3,29,"George Washington","La Salle","V",8,10,NA
2015,4,3,"George Washington","Saint Joseph's","H",13,9,NA
2015,4,10,"George Washington","Richmond","H",9,11,NA
2015,4,17,"George Washington","Duquesne","H",14,13,1
2015,4,19,"George Washington","St. Bonaventure","H",16,10,NA
2015,4,24,"George Washington","George Mason","V",5,17,NA
2015,4,26,"George Washington","Massachusetts","V",11,18,NA
2015,2,14,"Georgetown","Delaware","V",5,17,NA
2015,2,28,"Georgetown","Princeton","H",7,11,NA
2015,3,4,"Georgetown","George Mason","H",11,9,NA
2015,3,7,"Georgetown","Towson","H",10,13,NA
2015,3,11,"Georgetown","Duke","H",4,12,NA
2015,3,14,"Georgetown","Penn","V",8,15,NA
2015,3,21,"Georgetown","Johns Hopkins","V",6,8,NA
2015,3,25,"Georgetown","Loyola Maryland","V",8,12,NA
2015,3,28,"Georgetown","Vanderbilt","H",10,6,NA
2015,4,1,"Georgetown","Maryland","H",3,12,NA
2015,4,4,"Georgetown","Florida","V",4,18,NA
2015,4,8,"Georgetown","Villanova","V",9,5,NA
2015,4,11,"Georgetown","Cincinnati","H",8,4,NA
2015,4,15,"Georgetown","UConn","H",13,12,NA
2015,4,18,"Georgetown","Marquette","V",8,7,NA
2015,4,25,"Georgetown","Temple","H",13,12,NA
2015,4,30,"Georgetown","UConn","H",10,11,NA
2015,2,21,"Harvard","Hofstra","H",10,6,NA
2015,3,3,"Harvard","Virginia","V",9,13,NA
2015,3,7,"Harvard","Columbia","H",13,9,NA
2015,3,14,"Harvard","Syracuse","N",10,11,NA
2015,3,16,"Harvard","Stetson","V",17,5,NA
2015,3,21,"Harvard","Princeton","V",12,17,NA
2015,3,27,"Harvard","Stanford","H",10,15,NA
2015,4,1,"Harvard","Dartmouth","V",9,8,NA
2015,4,4,"Harvard","Brown","V",9,7,NA
2015,4,7,"Harvard","Boston College","V",13,19,NA
2015,4,11,"Harvard","Penn","H",6,8,NA
2015,4,14,"Harvard","Holy Cross","H",12,4,NA
2015,4,18,"Harvard","Cornell","V",9,10,NA
2015,4,22,"Harvard","UMass Lowell","H",12,1,NA
2015,4,25,"Harvard","Yale","H",15,4,NA
2015,5,1,"Harvard","Princeton","V",8,15,NA
2015,2,13,"High Point","North Carolina","V",5,19,NA
2015,2,15,"High Point","Oregon","H",8,9,NA
2015,2,20,"High Point","Virginia Tech","H",10,6,NA
2015,2,23,"High Point","James Madison","V",8,16,NA
2015,2,28,"High Point","UMBC","H",5,7,NA
2015,3,4,"High Point","Vermont","H",11,13,NA
2015,3,11,"High Point","Elon","V",10,16,NA
2015,3,15,"High Point","Davidson","H",9,7,NA
2015,3,21,"High Point","Villanova","V",10,11,3
2015,4,4,"High Point","Gardner-Webb","V",18,2,NA
2015,4,6,"High Point","Presbyterian","H",20,6,NA
2015,4,10,"High Point","Coastal Caro.","V",12,15,NA
2015,4,12,"High Point","Campbell","H",21,6,NA
2015,4,17,"High Point","Liberty","V",15,16,1
2015,4,19,"High Point","Longwood","H",15,6,NA
2015,4,24,"High Point","Winthrop","H",8,7,1
2015,4,28,"High Point","Longwood","H",14,9,NA
2015,5,1,"High Point","Winthrop","V",10,11,NA
2015,2,14,"Hofstra","New Hampshire","H",15,11,NA
2015,2,17,"Hofstra","Fairfield","V",9,5,NA
2015,2,21,"Hofstra","Harvard","V",6,10,NA
2015,2,28,"Hofstra","Maryland","H",6,14,NA
2015,3,6,"Hofstra","Marist","V",12,8,NA
2015,3,8,"Hofstra","Quinnipiac","H",14,9,NA
2015,3,14,"Hofstra","Johns Hopkins","H",9,13,NA
2015,3,18,"Hofstra","Rutgers","V",9,5,NA
2015,3,29,"Hofstra","Ohio St.","V",11,12,NA
2015,4,3,"Hofstra","James Madison","H",13,8,NA
2015,4,5,"Hofstra","William & Mary","H",13,8,NA
2015,4,10,"Hofstra","Delaware","V",6,5,NA
2015,4,12,"Hofstra","Towson","V",8,7,2
2015,4,17,"Hofstra","Elon","V",10,9,NA
2015,4,21,"Hofstra","Stony Brook","H",8,12,NA
2015,4,25,"Hofstra","Drexel","H",9,8,NA
2015,5,1,"Hofstra","Towson","N",3,7,1
2015,2,14,"Holy Cross","Bryant","V",6,9,NA
2015,2,18,"Holy Cross","New Hampshire","H",10,12,NA
2015,2,21,"Holy Cross","Sacred Heart","V",5,8,NA
2015,2,28,"Holy Cross","Massachusetts","H",3,11,NA
2015,3,3,"Holy Cross","Boston College","H",6,17,NA
2015,3,7,"Holy Cross","Colgate","V",12,11,3
2015,3,10,"Holy Cross","Brown","V",10,11,NA
2015,3,14,"Holy Cross","American","V",15,10,NA
2015,3,18,"Holy Cross","Boston U.","H",8,9,1
2015,3,22,"Holy Cross","Lafayette","V",9,13,NA
2015,3,24,"Holy Cross","Fairfield","V",6,7,1
2015,3,28,"Holy Cross","Loyola Maryland","H",8,13,NA
2015,4,4,"Holy Cross","Bucknell","H",12,10,1
2015,4,8,"Holy Cross","Columbia","H",9,8,NA
2015,4,11,"Holy Cross","Navy","V",6,11,NA
2015,4,14,"Holy Cross","Harvard","V",4,12,NA
2015,4,17,"Holy Cross","Lehigh","H",8,11,NA
2015,4,21,"Holy Cross","Navy","V",5,17,NA
2015,2,27,"Howard","LIU Brooklyn","H",3,19,NA
2015,2,28,"Howard","Robert Morris","H",5,24,NA
2015,3,27,"Howard","Stetson","H",11,19,NA
2015,3,29,"Howard","Jacksonville","H",1,21,NA
2015,4,2,"Howard","Kennesaw St.","V",4,21,NA
2015,4,4,"Howard","Mercer","V",15,21,NA
2015,4,11,"Howard","Detroit Mercy","V",15,23,NA
2015,4,14,"Howard","Delaware St.","V",15,17,NA
2015,4,18,"Howard","Furman","H",4,16,NA
2015,4,25,"Howard","Old Dominion","H",6,24,NA
2015,2,18,"Iona","Sacred Heart","V",15,5,NA
2015,2,21,"Iona","Central Conn. St.","H",8,10,NA
2015,2,25,"Iona","UMass Lowell","H",12,6,NA
2015,2,27,"Iona","Brown","H",6,13,NA
2015,3,6,"Iona","Temple","H",8,10,NA
2015,3,8,"Iona","St. Bonaventure","H",16,12,NA
2015,3,15,"Iona","Albany (NY)","V",5,19,NA
2015,3,18,"Iona","Wagner","V",11,10,NA
2015,3,25,"Iona","Marist","H",11,12,NA
2015,3,28,"Iona","Niagara","H",7,10,NA
2015,4,1,"Iona","Fairfield","V",6,13,NA
2015,4,4,"Iona","Canisius","V",11,16,NA
2015,4,8,"Iona","Quinnipiac","H",16,7,NA
2015,4,11,"Iona","Siena","V",5,11,NA
2015,4,15,"Iona","Manhattan","V",11,9,NA
2015,4,18,"Iona","Lafayette","H",13,12,2
2015,4,22,"Iona","Monmouth","H",7,8,NA
2015,2,11,"Jacksonville","Florida","H",8,17,NA
2015,2,14,"Jacksonville","Central Conn. St.","H",22,4,NA
2015,2,20,"Jacksonville","Elon","H",13,6,NA
2015,2,22,"Jacksonville","San Diego St.","H",18,11,NA
2015,2,28,"Jacksonville","Coastal Caro.","V",17,11,NA
2015,3,4,"Jacksonville","La Salle","H",16,7,NA
2015,3,10,"Jacksonville","Lehigh","H",13,7,NA
2015,3,15,"Jacksonville","Stony Brook","H",4,13,NA
2015,3,20,"Jacksonville","Marist","H",11,9,NA
2015,3,22,"Jacksonville","Presbyterian","V",22,7,NA
2015,3,27,"Jacksonville","Old Dominion","V",14,4,NA
2015,3,29,"Jacksonville","Howard","V",21,1,NA
2015,4,2,"Jacksonville","Detroit Mercy","H",18,7,NA
2015,4,4,"Jacksonville","Furman","H",16,5,NA
2015,4,11,"Jacksonville","Mercer","H",21,6,NA
2015,4,18,"Jacksonville","Kennesaw St.","V",19,3,NA
2015,4,24,"Jacksonville","Stetson","V",14,3,NA
2015,5,1,"Jacksonville","Furman","H",21,7,NA
2015,5,3,"Jacksonville","Detroit Mercy","H",15,5,NA
2015,5,8,"Jacksonville","Massachusetts","N",8,13,NA
2015,2,1,"James Madison","North Carolina","V",9,13,NA
2015,2,12,"James Madison","Virginia Tech","V",13,8,NA
2015,2,15,"James Madison","UConn","H",15,11,2
2015,2,23,"James Madison","High Point","H",16,8,NA
2015,2,28,"James Madison","Loyola Maryland","V",11,10,1
2015,3,6,"James Madison","Richmond","V",10,5,NA
2015,3,11,"James Madison","Penn St.","V",13,12,NA
2015,3,14,"James Madison","Rutgers","H",19,14,NA
2015,3,18,"James Madison","Virginia","H",12,14,NA
2015,3,21,"James Madison","Maryland","V",10,14,NA
2015,3,25,"James Madison","Liberty","H",18,5,NA
2015,4,3,"James Madison","Hofstra","V",8,13,NA
2015,4,5,"James Madison","Drexel","V",17,9,NA
2015,4,10,"James Madison","Elon","H",22,5,NA
2015,4,17,"James Madison","Towson","H",15,9,NA
2015,4,19,"James Madison","Delaware","H",8,6,NA
2015,4,25,"James Madison","William & Mary","V",16,7,NA
2015,5,1,"James Madison","Delaware","V",10,7,NA
2015,5,3,"James Madison","Towson","N",13,6,NA
2015,5,8,"James Madison","Southern California","N",10,13,NA
2015,2,8,"Johns Hopkins","Marquette","N",8,7,2
2015,2,14,"Johns Hopkins","Boston College","H",5,9,NA
2015,2,18,"Johns Hopkins","George Washington","H",16,3,NA
2015,2,25,"Johns Hopkins","Loyola Maryland","V",10,12,1
2015,3,2,"Johns Hopkins","American","H",19,6,NA
2015,3,14,"Johns Hopkins","Hofstra","V",13,9,NA
2015,3,18,"Johns Hopkins","Furman","V",17,3,NA
2015,3,21,"Johns Hopkins","Georgetown","H",8,6,NA
2015,3,25,"Johns Hopkins","Vanderbilt","H",13,3,NA
2015,3,28,"Johns Hopkins","UC Davis","H",15,5,NA
2015,4,1,"Johns Hopkins","UMBC","V",12,6,NA
2015,4,7,"Johns Hopkins","Stony Brook","H",7,5,NA
2015,4,11,"Johns Hopkins","Bucknell","V",16,5,NA
2015,4,15,"Johns Hopkins","Maryland","H",9,17,NA
2015,4,22,"Johns Hopkins","Rutgers","H",14,6,NA
2015,4,25,"Johns Hopkins","Towson","V",11,10,1
2015,5,3,"Johns Hopkins","Duke","V",9,8,NA
2015,5,8,"Johns Hopkins","Penn St.","N",11,14,NA
2015,1,31,"Kennesaw St.","Elon","V",8,24,NA
2015,2,7,"Kennesaw St.","Vanderbilt","V",1,24,NA
2015,2,10,"Kennesaw St.","Winthrop","H",5,18,NA
2015,2,15,"Kennesaw St.","Davidson","V",4,21,NA
2015,2,22,"Kennesaw St.","Delaware St.","H",17,7,NA
2015,3,1,"Kennesaw St.","Campbell","V",12,16,NA
2015,3,7,"Kennesaw St.","La Salle","N",2,17,NA
2015,3,10,"Kennesaw St.","LIU Brooklyn","H",11,10,NA
2015,3,17,"Kennesaw St.","Gardner-Webb","H",15,8,NA
2015,3,22,"Kennesaw St.","Coastal Caro.","H",3,18,NA
2015,3,25,"Kennesaw St.","Furman","V",8,19,NA
2015,3,29,"Kennesaw St.","Detroit Mercy","V",9,21,NA
2015,4,2,"Kennesaw St.","Howard","H",21,4,NA
2015,4,4,"Kennesaw St.","Old Dominion","H",4,19,NA
2015,4,10,"Kennesaw St.","Stetson","V",10,12,NA
2015,4,18,"Kennesaw St.","Jacksonville","H",3,19,NA
2015,4,25,"Kennesaw St.","Mercer","H",15,14,NA
2015,4,29,"Kennesaw St.","Furman","N",9,12,NA
2015,2,27,"LIU Brooklyn","Howard","V",19,3,NA
2015,3,7,"LIU Brooklyn","Mercer","V",14,15,NA
2015,3,10,"LIU Brooklyn","Kennesaw St.","V",10,11,NA
2015,3,14,"LIU Brooklyn","Campbell","V",21,20,NA
2015,3,17,"LIU Brooklyn","Columbia","H",10,17,NA
2015,3,21,"LIU Brooklyn","Siena","H",8,20,NA
2015,3,23,"LIU Brooklyn","Delaware St.","V",17,9,NA
2015,3,26,"LIU Brooklyn","Oregon","H",8,19,NA
2015,3,30,"LIU Brooklyn","Saint Mary's (CA)","H",17,11,NA
2015,4,3,"LIU Brooklyn","Sacred Heart","H",11,10,NA
2015,4,10,"LIU Brooklyn","Central Conn. St.","V",9,8,NA
2015,4,12,"LIU Brooklyn","Bryant","V",12,16,NA
2015,4,17,"LIU Brooklyn","Wagner","V",10,19,NA
2015,4,19,"LIU Brooklyn","Mt. St. Mary's","V",6,18,NA
2015,4,24,"LIU Brooklyn","Saint Francis (PA)","H",11,10,NA
2015,4,26,"LIU Brooklyn","Robert Morris","H",4,12,NA
2015,2,14,"La Salle","UMBC","V",10,9,1
2015,2,18,"La Salle","Temple","H",7,9,NA
2015,2,25,"La Salle","Delaware","H",6,24,NA
2015,3,4,"La Salle","Jacksonville","V",7,16,NA
2015,3,7,"La Salle","Kennesaw St.","N",17,2,NA
2015,3,11,"La Salle","Delaware St.","H",19,4,NA
2015,3,21,"La Salle","Sacred Heart","H",15,5,NA
2015,3,25,"La Salle","Drexel","V",10,12,NA
2015,3,29,"La Salle","George Washington","H",10,8,NA
2015,4,3,"La Salle","George Mason","V",9,12,NA
2015,4,10,"La Salle","St. Bonaventure","V",20,7,NA
2015,4,12,"La Salle","Duquesne","V",8,10,NA
2015,4,17,"La Salle","Davidson","H",8,7,NA
2015,4,19,"La Salle","Massachusetts","H",9,14,NA
2015,4,24,"La Salle","Saint Joseph's","V",17,6,NA
2015,4,26,"La Salle","Richmond","H",11,19,NA
2015,2,14,"Lafayette","Monmouth","V",3,10,NA
2015,2,17,"Lafayette","Delaware","H",2,22,NA
2015,2,22,"Lafayette","UC Davis","H",14,12,NA
2015,2,25,"Lafayette","Wagner","H",9,14,NA
2015,2,28,"Lafayette","Temple","V",7,17,NA
2015,3,4,"Lafayette","Binghamton","V",7,10,NA
2015,3,7,"Lafayette","Navy","H",5,20,NA
2015,3,14,"Lafayette","Loyola Maryland","V",6,16,NA
2015,3,18,"Lafayette","Lehigh","H",6,15,NA
2015,3,22,"Lafayette","Holy Cross","H",13,9,NA
2015,3,25,"Lafayette","Villanova","V",11,13,NA
2015,3,28,"Lafayette","Boston U.","V",11,14,NA
2015,4,1,"Lafayette","Saint Mary's (CA)","H",18,7,NA
2015,4,4,"Lafayette","American","H",10,11,NA
2015,4,8,"Lafayette","Bucknell","V",14,11,NA
2015,4,11,"Lafayette","Colgate","V",6,16,NA
2015,4,18,"Lafayette","Iona","V",12,13,2
2015,2,14,"Lehigh","Penn St.","V",7,15,NA
2015,2,20,"Lehigh","UC Davis","H",7,2,NA
2015,2,22,"Lehigh","Niagara","H",14,7,NA
2015,2,28,"Lehigh","Fairfield","H",4,5,NA
2015,3,10,"Lehigh","Jacksonville","V",7,13,NA
2015,3,14,"Lehigh","Colgate","H",7,13,NA
2015,3,18,"Lehigh","Lafayette","V",15,6,NA
2015,3,21,"Lehigh","Loyola Maryland","H",6,10,NA
2015,3,24,"Lehigh","Bucknell","V",17,4,NA
2015,3,26,"Lehigh","Mt. St. Mary's","V",16,8,NA
2015,3,28,"Lehigh","Bryant","V",9,8,NA
2015,3,31,"Lehigh","Rutgers","V",10,8,NA
2015,4,4,"Lehigh","Boston U.","H",5,8,NA
2015,4,8,"Lehigh","Navy","H",3,8,NA
2015,4,12,"Lehigh","American","V",16,6,NA
2015,4,17,"Lehigh","Holy Cross","V",11,8,NA
2015,4,21,"Lehigh","Boston U.","V",7,8,NA
2015,2,6,"Liberty","Virginia Tech","H",11,15,NA
2015,2,13,"Liberty","Navy","H",6,21,NA
2015,2,15,"Liberty","Vanderbilt","H",10,20,NA
2015,2,25,"Liberty","George Washington","H",17,13,NA
2015,2,28,"Liberty","Richmond","H",10,13,NA
2015,3,9,"Liberty","Southern California","V",6,20,NA
2015,3,13,"Liberty","San Diego St.","V",12,18,NA
2015,3,18,"Liberty","George Mason","V",11,7,NA
2015,3,25,"Liberty","James Madison","V",5,18,NA
2015,3,28,"Liberty","Elon","V",8,13,NA
2015,4,4,"Liberty","Campbell","H",21,11,NA
2015,4,6,"Liberty","Coastal Caro.","H",18,8,NA
2015,4,10,"Liberty","Gardner-Webb","V",23,4,NA
2015,4,12,"Liberty","Presbyterian","V",23,9,NA
2015,4,17,"Liberty","High Point","H",16,15,1
2015,4,21,"Liberty","Winthrop","V",6,17,NA
2015,4,24,"Liberty","Longwood","V",11,13,NA
2015,4,28,"Liberty","Gardner-Webb","H",21,4,NA
2015,5,1,"Liberty","Coastal Caro.","N",14,8,NA
2015,5,3,"Liberty","Winthrop","V",8,13,NA
2015,2,8,"Longwood","Navy","V",2,17,NA
2015,2,14,"Longwood","Elon","H",7,10,NA
2015,2,22,"Longwood","Old Dominion","V",7,19,NA
2015,2,25,"Longwood","Richmond","H",5,4,NA
2015,3,7,"Longwood","Saint Joseph's","V",7,15,NA
2015,3,11,"Longwood","William & Mary","H",9,20,NA
2015,3,13,"Longwood","Mercer","H",15,5,NA
2015,3,18,"Longwood","Colgate","H",7,18,NA
2015,3,22,"Longwood","George Mason","H",13,16,2
2015,3,25,"Longwood","Louisville","H",4,15,NA
2015,4,4,"Longwood","Coastal Caro.","H",8,9,NA
2015,4,6,"Longwood","Campbell","H",10,6,NA
2015,4,10,"Longwood","Presbyterian","V",21,7,NA
2015,4,12,"Longwood","Gardner-Webb","V",24,2,NA
2015,4,17,"Longwood","Winthrop","H",4,15,NA
2015,4,19,"Longwood","High Point","V",6,15,NA
2015,4,24,"Longwood","Liberty","H",13,11,NA
2015,4,28,"Longwood","High Point","V",9,14,NA
2015,2,15,"Louisville","Cincinnati","H",17,8,NA
2015,2,21,"Louisville","Canisius","H",15,3,NA
2015,2,28,"Louisville","Denver","V",14,9,NA
2015,3,4,"Louisville","Duquesne","H",17,0,NA
2015,3,7,"Louisville","William & Mary","H",18,5,NA
2015,3,11,"Louisville","Boston College","V",15,16,1
2015,3,14,"Louisville","Duke","H",8,10,NA
2015,3,18,"Louisville","Vanderbilt","H",16,9,NA
2015,3,21,"Louisville","Virginia Tech","V",15,6,NA
2015,3,25,"Louisville","Longwood","V",15,4,NA
2015,3,29,"Louisville","Northwestern","V",10,12,NA
2015,3,31,"Louisville","American","V",20,6,NA
2015,4,4,"Louisville","North Carolina","H",5,18,NA
2015,4,12,"Louisville","Virginia","V",9,17,NA
2015,4,16,"Louisville","Syracuse","H",8,16,NA
2015,4,19,"Louisville","Notre Dame","V",10,8,NA
2015,4,23,"Louisville","Duke","N",7,14,NA
2015,5,8,"Louisville","Northwestern","V",7,10,NA
2015,2,21,"Loyola Maryland","Princeton","V",8,10,NA
2015,2,25,"Loyola Maryland","Johns Hopkins","H",12,10,1
2015,2,28,"Loyola Maryland","James Madison","H",10,11,1
2015,3,3,"Loyola Maryland","Florida","V",8,11,NA
2015,3,7,"Loyola Maryland","Penn St.","H",8,12,NA
2015,3,11,"Loyola Maryland","Virginia","V",13,12,1
2015,3,14,"Loyola Maryland","Lafayette","H",16,6,NA
2015,3,18,"Loyola Maryland","Bucknell","H",15,7,NA
2015,3,21,"Loyola Maryland","Lehigh","V",10,6,NA
2015,3,25,"Loyola Maryland","Georgetown","H",12,8,NA
2015,3,28,"Loyola Maryland","Holy Cross","V",13,8,NA
2015,4,1,"Loyola Maryland","Towson","V",15,5,NA
2015,4,4,"Loyola Maryland","Colgate","H",18,7,NA
2015,4,8,"Loyola Maryland","American","V",19,6,NA
2015,4,11,"Loyola Maryland","Boston U.","H",9,6,NA
2015,4,17,"Loyola Maryland","Navy","V",14,4,NA
2015,4,24,"Loyola Maryland","Boston U.","H",14,7,NA
2015,4,26,"Loyola Maryland","Navy","H",14,9,NA
2015,5,2,"Loyola Maryland","Syracuse","V",9,8,NA
2015,5,8,"Loyola Maryland","Bryant","N",21,3,NA
2015,5,10,"Loyola Maryland","Boston College","V",19,12,NA
2015,5,16,"Loyola Maryland","Syracuse","V",7,10,NA
2015,2,14,"Manhattan","Bucknell","V",12,8,NA
2015,2,21,"Manhattan","Wagner","H",6,10,NA
2015,2,25,"Manhattan","Albany (NY)","V",7,25,NA
2015,2,28,"Manhattan","Bryant","V",2,17,NA
2015,3,8,"Manhattan","UMass Lowell","V",10,6,NA
2015,3,14,"Manhattan","UMBC","V",11,12,NA
2015,3,18,"Manhattan","Central Conn. St.","H",3,5,NA
2015,3,21,"Manhattan","Fairfield","V",3,12,NA
2015,3,25,"Manhattan","Sacred Heart","H",8,9,NA
2015,3,28,"Manhattan","Canisius","H",1,10,NA
2015,4,1,"Manhattan","Siena","V",14,15,NA
2015,4,4,"Manhattan","Quinnipiac","H",11,13,NA
2015,4,8,"Manhattan","Monmouth","V",6,12,NA
2015,4,11,"Manhattan","Delaware St.","H",16,5,NA
2015,4,15,"Manhattan","Iona","H",9,11,NA
2015,4,18,"Manhattan","Niagara","V",12,18,NA
2015,4,22,"Manhattan","Marist","H",9,8,NA
2015,2,22,"Marist","Southern California","H",7,11,NA
2015,2,25,"Marist","Columbia","V",12,11,NA
2015,2,28,"Marist","Vermont","V",11,10,NA
2015,3,6,"Marist","Hofstra","H",8,12,NA
2015,3,14,"Marist","Binghamton","V",11,9,NA
2015,3,18,"Marist","Stetson","V",13,6,NA
2015,3,20,"Marist","Jacksonville","V",9,11,NA
2015,3,25,"Marist","Iona","V",12,11,NA
2015,3,28,"Marist","Quinnipiac","H",13,3,NA
2015,4,1,"Marist","Canisius","H",10,13,NA
2015,4,8,"Marist","Niagara","V",13,7,NA
2015,4,11,"Marist","Monmouth","V",10,11,NA
2015,4,15,"Marist","Siena","H",8,9,NA
2015,4,18,"Marist","Fairfield","H",9,10,NA
2015,4,22,"Marist","Manhattan","V",8,9,NA
2015,4,25,"Marist","Siena","V",11,10,2
2015,5,1,"Marist","Canisius","V",7,15,NA
2015,2,8,"Marquette","Johns Hopkins","N",7,8,2
2015,2,14,"Marquette","Colorado","V",5,13,NA
2015,2,21,"Marquette","Northwestern","H",6,13,NA
2015,2,28,"Marquette","Duquesne","V",8,7,1
