"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2016,3,12,"Boston U.","Colgate","H",11,6,NA
2016,3,19,"Boston U.","Bucknell","V",6,13,NA
2016,3,22,"Boston U.","Harvard","V",9,8,NA
2016,3,26,"Boston U.","Lafayette","V",16,6,NA
2016,4,2,"Boston U.","Lehigh","H",7,8,NA
2016,4,9,"Boston U.","Army West Point","H",4,15,NA
2016,4,16,"Boston U.","Loyola Maryland","V",12,13,NA
2016,4,22,"Boston U.","Holy Cross","V",7,11,NA
2016,5,8,"Boston U.","Duke","H",8,15,NA
2016,2,20,"Brown","Quinnipiac","V",20,7,NA
2016,2,27,"Brown","Stony Brook","V",16,14,NA
2016,3,5,"Brown","Massachusetts","H",15,7,NA
2016,3,8,"Brown","Holy Cross","V",20,7,NA
2016,3,12,"Brown","Michigan","H",22,8,NA
2016,3,19,"Brown","Harvard","V",11,8,NA
2016,3,29,"Brown","Villanova","V",19,8,NA
2016,4,2,"Brown","Princeton","H",19,8,NA
2016,4,5,"Brown","Bryant","H",10,11,1
2016,4,9,"Brown","Penn","V",17,6,NA
2016,4,16,"Brown","Yale","H",14,12,NA
2016,4,19,"Brown","Providence","H",16,10,NA
2016,4,23,"Brown","Cornell","V",22,5,NA
2016,4,27,"Brown","Dartmouth","H",16,3,NA
2016,4,30,"Brown","Virginia","N",19,11,NA
2016,5,6,"Brown","Harvard","H",12,13,NA
2016,5,14,"Brown","Johns Hopkins","H",NA,NA,NA
2016,5,21,"Brown","Navy","H",NA,NA,NA
2016,5,28,"Brown","Maryland","H",NA,NA,NA
2016,2,6,"Bryant","Manhattan","H",16,3,NA
2016,2,14,"Bryant","Bucknell","H",10,11,NA
2016,2,20,"Bryant","Providence","V",12,10,NA
2016,2,27,"Bryant","Hartford","V",16,11,NA
2016,3,5,"Bryant","Yale","H",4,14,NA
2016,3,8,"Bryant","Harvard","H",12,9,NA
2016,3,12,"Bryant","Drexel","H",5,14,NA
2016,4,2,"Bryant","Robert Morris","V",13,12,NA
2016,4,5,"Bryant","Brown","V",11,10,1
2016,4,9,"Bryant","Wagner","H",18,5,NA
2016,4,16,"Bryant","Saint Joseph's","V",9,10,1
2016,4,19,"Bryant","Mt. St. Mary's","H",12,7,NA
2016,4,23,"Bryant","Hobart and William Smith Colleges","H",15,2,NA
2016,4,26,"Bryant","Sacred Heart","V",9,3,NA
2016,5,5,"Bryant","Hobart and William Smith Colleges","N",6,7,NA
2016,2,6,"Bucknell","Delaware","H",13,5,NA
2016,2,14,"Bucknell","Bryant","V",11,10,NA
2016,2,20,"Bucknell","Fairfield","V",13,8,NA
2016,2,27,"Bucknell","Colgate","V",10,11,1
2016,3,5,"Bucknell","Navy","H",6,13,NA
2016,3,12,"Bucknell","Holy Cross","V",18,12,NA
2016,3,15,"Bucknell","Villanova","H",8,12,NA
2016,3,19,"Bucknell","Boston U.","H",13,6,NA
2016,3,26,"Bucknell","Loyola Maryland","V",3,14,NA
2016,4,2,"Bucknell","Army West Point","V",8,7,NA
2016,4,8,"Bucknell","Mt. St. Mary's","H",15,10,NA
2016,4,15,"Bucknell","Lafayette","H",14,7,NA
2016,4,22,"Bucknell","Lehigh","H",15,7,NA
2016,4,26,"Bucknell","Holy Cross","H",13,7,NA
2016,4,29,"Bucknell","Loyola Maryland","N",6,7,2
2016,3,5,"Canisius","Boston U.","H",8,10,NA
2016,3,8,"Canisius","Vermont","N",11,6,NA
2016,3,15,"Canisius","Hobart and William Smith Colleges","H",7,8,2
2016,3,19,"Canisius","Siena","V",12,9,NA
2016,3,26,"Canisius","Marist","V",10,13,NA
2016,4,2,"Canisius","Monmouth","H",6,11,NA
2016,4,9,"Canisius","Manhattan","H",13,11,NA
2016,4,12,"Canisius","Binghamton","V",12,13,NA
2016,4,16,"Canisius","Quinnipiac","V",9,17,NA
2016,4,19,"Canisius","Robert Morris","H",6,15,NA
2016,4,23,"Canisius","Detroit Mercy","H",9,5,NA
2016,5,5,"Canisius","Quinnipiac","V",7,13,NA
2016,2,14,"Colgate","Michigan","V",8,9,NA
2016,2,20,"Colgate","Binghamton","H",11,4,NA
2016,2,27,"Colgate","Bucknell","H",11,10,1
2016,3,5,"Colgate","Lehigh","V",9,12,NA
2016,3,8,"Colgate","Hobart and William Smith Colleges","V",7,6,NA
2016,3,12,"Colgate","Boston U.","V",6,11,NA
2016,3,15,"Colgate","Cornell","H",5,6,NA
2016,3,19,"Colgate","Fairfield","H",7,12,NA
2016,3,26,"Colgate","Army West Point","H",7,11,NA
2016,4,3,"Colgate","Loyola Maryland","H",4,12,NA
2016,4,9,"Colgate","Navy","V",9,16,NA
2016,4,16,"Colgate","Holy Cross","H",6,12,NA
2016,4,22,"Colgate","Lafayette","V",14,9,NA
2016,5,7,"Colgate","Syracuse","V",3,18,NA
2016,2,20,"Cornell","Penn St.","H",7,8,NA
2016,2,27,"Cornell","Hobart and William Smith Colleges","N",10,8,NA
2016,3,5,"Cornell","Albany (NY)","V",8,12,NA
2016,3,12,"Cornell","Virginia","H",14,10,NA
2016,3,15,"Cornell","Colgate","V",6,5,NA
2016,3,19,"Cornell","Yale","H",9,15,NA
2016,3,26,"Cornell","Penn","V",6,9,NA
2016,4,2,"Cornell","Dartmouth","V",19,4,NA
2016,4,9,"Cornell","Harvard","H",8,12,NA
2016,4,12,"Cornell","Syracuse","H",10,9,1
2016,4,16,"Cornell","Lehigh","V",13,12,NA
2016,4,23,"Cornell","Brown","H",5,22,NA
2016,4,30,"Cornell","Princeton","V",6,7,NA
2016,2,20,"Dartmouth","Sacred Heart","V",8,10,NA
2016,2,27,"Dartmouth","Air Force","N",3,9,NA
2016,2,28,"Dartmouth","Denver","V",6,16,NA
2016,3,5,"Dartmouth","Wagner","H",6,7,NA
2016,3,19,"Dartmouth","Michigan","V",13,12,NA
2016,3,22,"Dartmouth","NJIT","H",7,10,NA
2016,3,26,"Dartmouth","Harvard","V",8,18,NA
2016,3,29,"Dartmouth","Vermont","V",9,15,NA
2016,4,2,"Dartmouth","Cornell","H",4,19,NA
2016,4,9,"Dartmouth","Yale","H",5,15,NA
2016,4,16,"Dartmouth","Princeton","V",3,7,NA
2016,4,19,"Dartmouth","UMass Lowell","V",10,11,NA
2016,4,23,"Dartmouth","Penn","H",4,11,NA
2016,4,27,"Dartmouth","Brown","V",3,16,NA
2016,2,6,"Delaware","Bucknell","V",5,13,NA
2016,2,12,"Delaware","Mt. St. Mary's","H",11,14,NA
2016,2,21,"Delaware","Navy","V",1,5,NA
2016,2,27,"Delaware","Michigan","N",7,10,NA
2016,3,1,"Delaware","VMI","H",14,6,NA
2016,3,5,"Delaware","Villanova","H",13,23,NA
2016,3,8,"Delaware","Manhattan","V",6,5,NA
2016,3,12,"Delaware","Binghamton","V",12,11,1
2016,3,19,"Delaware","Saint Joseph's","V",7,12,NA
2016,3,26,"Delaware","Rutgers","V",11,15,NA
2016,4,2,"Delaware","Massachusetts","H",9,7,NA
2016,4,9,"Delaware","Hofstra","V",7,13,NA
2016,4,16,"Delaware","Towson","V",10,7,NA
2016,4,23,"Delaware","Drexel","H",5,6,1
2016,4,29,"Delaware","Fairfield","H",5,10,NA
2016,2,13,"Denver","Air Force","V",10,9,NA
2016,2,20,"Denver","Duke","N",14,12,NA
2016,2,27,"Denver","Sacred Heart","H",18,7,NA
2016,2,28,"Denver","Dartmouth","H",16,6,NA
2016,3,5,"Denver","North Carolina","V",13,12,1
2016,3,13,"Denver","Notre Dame","V",9,8,1
2016,3,19,"Denver","Ohio St.","H",15,6,NA
2016,3,26,"Denver","Penn St.","N",10,15,NA
2016,4,2,"Denver","Georgetown","V",17,4,NA
2016,4,9,"Denver","Villanova","V",12,11,NA
2016,4,16,"Denver","St. John's (NY)","H",17,10,NA
2016,4,23,"Denver","Providence","V",17,7,NA
2016,4,30,"Denver","Marquette","H",14,11,NA
2016,5,5,"Denver","Providence","H",17,8,NA
2016,5,7,"Denver","Marquette","H",9,10,NA
2016,5,15,"Denver","Towson","H",NA,NA,NA
2016,2,13,"Detroit Mercy","Ohio St.","V",5,16,NA
2016,2,19,"Detroit Mercy","Mercer","V",8,9,NA
2016,2,27,"Detroit Mercy","Notre Dame","V",5,14,NA
2016,3,4,"Detroit Mercy","Bellarmine","N",6,7,NA
2016,3,6,"Detroit Mercy","Marquette","N",8,10,NA
2016,3,19,"Detroit Mercy","Manhattan","V",9,3,NA
2016,3,26,"Detroit Mercy","Air Force","H",5,7,NA
2016,4,2,"Detroit Mercy","Siena","H",6,7,NA
2016,4,10,"Detroit Mercy","Quinnipiac","H",4,14,NA
2016,4,16,"Detroit Mercy","Monmouth","V",9,8,NA
2016,4,23,"Detroit Mercy","Canisius","V",5,9,NA
2016,4,30,"Detroit Mercy","Marist","H",3,14,NA
2016,2,20,"Drexel","Virginia","H",7,14,NA
2016,2,27,"Drexel","Albany (NY)","V",14,20,NA
2016,3,1,"Drexel","Villanova","V",9,14,NA
2016,3,5,"Drexel","Saint Joseph's","V",10,9,NA
2016,3,8,"Drexel","Maryland","H",8,12,NA
2016,3,12,"Drexel","Bryant","V",14,5,NA
2016,3,19,"Drexel","St. John's (NY)","H",13,4,NA
2016,3,22,"Drexel","Binghamton","V",7,10,NA
2016,3,26,"Drexel","Mercer","H",12,5,NA
2016,4,2,"Drexel","Towson","V",7,11,NA
2016,4,9,"Drexel","Fairfield","V",7,8,NA
2016,4,16,"Drexel","Hofstra","H",4,10,NA
2016,4,23,"Drexel","Delaware","V",6,5,1
2016,4,29,"Drexel","Massachusetts","H",10,5,NA
2016,5,5,"Drexel","Towson","V",6,10,NA
2016,2,12,"Duke","High Point","H",17,6,NA
2016,2,14,"Duke","Lehigh","H",13,11,NA
2016,2,20,"Duke","Denver","N",12,14,NA
2016,2,27,"Duke","Jacksonville","V",18,5,NA
2016,2,29,"Duke","Mercer","H",19,9,NA
2016,3,5,"Duke","Harvard","N",9,14,NA
2016,3,7,"Duke","Richmond","H",10,12,NA
2016,3,12,"Duke","Loyola Maryland","V",15,6,NA
2016,3,19,"Duke","Georgetown","H",20,6,NA
2016,3,22,"Duke","Air Force","H",9,10,1
2016,3,26,"Duke","Syracuse","H",16,15,1
2016,4,1,"Duke","North Carolina","H",16,17,1
2016,4,10,"Duke","Notre Dame","V",6,8,NA
2016,4,17,"Duke","Virginia","V",14,8,NA
2016,4,22,"Duke","Marquette","H",16,1,NA
2016,4,29,"Duke","Notre Dame","N",10,9,1
2016,5,1,"Duke","Syracuse","N",8,14,NA
2016,5,8,"Duke","Boston U.","V",15,8,NA
2016,5,14,"Duke","Loyola Maryland","H",NA,NA,NA
2016,2,15,"Fairfield","Richmond","H",10,11,NA
2016,2,20,"Fairfield","Bucknell","H",8,13,NA
2016,2,27,"Fairfield","Rutgers","V",6,12,NA
2016,3,1,"Fairfield","UMass Lowell","H",12,10,NA
2016,3,5,"Fairfield","Stony Brook","H",6,9,NA
2016,3,8,"Fairfield","Georgetown","V",13,9,NA
2016,3,12,"Fairfield","Yale","H",5,10,NA
2016,3,19,"Fairfield","Colgate","V",12,7,NA
2016,3,22,"Fairfield","Quinnipiac","H",13,7,NA
2016,3,26,"Fairfield","Villanova","V",9,15,NA
2016,4,2,"Fairfield","Hofstra","V",9,8,NA
2016,4,9,"Fairfield","Drexel","H",8,7,NA
2016,4,16,"Fairfield","Massachusetts","H",8,6,NA
2016,4,23,"Fairfield","Towson","V",11,18,NA
2016,4,29,"Fairfield","Delaware","V",10,5,NA
2016,5,5,"Fairfield","Hofstra","N",11,8,NA
2016,5,7,"Fairfield","Towson","V",2,4,NA
2016,2,6,"Furman","Ohio St.","H",7,8,NA
2016,2,13,"Furman","North Carolina","V",6,14,NA
2016,2,20,"Furman","Lehigh","H",7,15,NA
2016,3,5,"Furman","Mt. St. Mary's","V",8,10,NA
2016,3,8,"Furman","Penn St.","H",7,16,NA
2016,3,12,"Furman","Air Force","V",4,14,NA
2016,3,19,"Furman","Towson","V",6,15,NA
2016,3,26,"Furman","VMI","V",18,5,NA
2016,4,2,"Furman","Jacksonville","H",13,7,NA
2016,4,9,"Furman","Richmond","H",5,6,3
2016,4,16,"Furman","Mercer","V",10,12,NA
2016,4,23,"Furman","High Point","H",5,10,NA
2016,4,30,"Furman","Bellarmine","V",8,15,NA
2016,2,20,"Georgetown","Notre Dame","N",7,12,NA
2016,2,27,"Georgetown","Towson","V",7,10,NA
2016,3,1,"Georgetown","Mt. St. Mary's","H",8,11,NA
2016,3,5,"Georgetown","Hofstra","V",11,6,NA
2016,3,8,"Georgetown","Fairfield","H",9,13,NA
2016,3,12,"Georgetown","Hobart and William Smith Colleges","H",9,10,NA
2016,3,19,"Georgetown","Duke","V",6,20,NA
2016,3,23,"Georgetown","Loyola Maryland","H",7,10,NA
2016,3,26,"Georgetown","Marquette","V",8,9,NA
2016,4,2,"Georgetown","Denver","H",4,17,NA
2016,4,9,"Georgetown","Providence","H",8,5,NA
2016,4,16,"Georgetown","Villanova","V",4,16,NA
2016,4,23,"Georgetown","Virginia","H",7,8,NA
2016,4,30,"Georgetown","St. John's (NY)","V",5,8,NA
2016,2,20,"Hartford","Boston U.","V",16,10,NA
2016,2,27,"Hartford","Bryant","H",11,16,NA
2016,3,1,"Hartford","Massachusetts","V",3,11,NA
2016,3,5,"Hartford","Manhattan","V",16,4,NA
2016,3,12,"Hartford","Quinnipiac","H",10,11,1
2016,3,15,"Hartford","Marist","V",11,8,NA
2016,3,19,"Hartford","UMass Lowell","V",9,8,3
2016,3,26,"Hartford","Albany (NY)","H",9,13,NA
2016,3,29,"Hartford","Holy Cross","H",10,8,NA
2016,4,2,"Hartford","Binghamton","H",17,9,NA
2016,4,9,"Hartford","UMBC","V",10,4,NA
2016,4,16,"Hartford","Siena","H",15,4,NA
2016,4,19,"Hartford","Sacred Heart","V",9,8,NA
2016,4,23,"Hartford","Vermont","H",4,13,NA
2016,4,30,"Hartford","Stony Brook","V",8,16,NA
2016,5,5,"Hartford","Albany (NY)","V",11,10,1
2016,5,7,"Hartford","Vermont","N",17,16,NA
2016,5,11,"Hartford","Quinnipiac","V",9,14,NA
2016,2,20,"Harvard","Villanova","H",13,12,1
2016,2,23,"Harvard","Holy Cross","H",11,10,2
2016,2,27,"Harvard","Massachusetts","V",10,9,1
2016,3,5,"Harvard","Duke","N",14,9,NA
2016,3,8,"Harvard","Bryant","V",9,12,NA
2016,3,12,"Harvard","Penn St.","V",12,13,1
2016,3,19,"Harvard","Brown","H",8,11,NA
2016,3,22,"Harvard","Boston U.","H",8,9,NA
2016,3,26,"Harvard","Dartmouth","H",18,8,NA
2016,3,30,"Harvard","Albany (NY)","V",9,10,NA
2016,4,9,"Harvard","Cornell","V",12,8,NA
2016,4,16,"Harvard","Penn","V",13,14,NA
2016,4,23,"Harvard","Princeton","H",16,12,NA
2016,4,30,"Harvard","Yale","V",8,9,NA
2016,5,6,"Harvard","Brown","V",13,12,NA
2016,5,8,"Harvard","Yale","N",9,14,NA
2016,2,12,"High Point","Duke","V",6,17,NA
2016,2,16,"High Point","Boston U.","H",10,13,NA
2016,2,20,"High Point","Maryland","V",10,15,NA
2016,2,23,"High Point","Virginia","V",12,11,1
2016,2,27,"High Point","Robert Morris","V",15,10,NA
2016,3,5,"High Point","Marist","H",11,9,NA
2016,3,12,"High Point","Providence","H",13,12,NA
2016,3,19,"High Point","Air Force","V",4,13,NA
2016,3,27,"High Point","Richmond","V",3,7,NA
2016,4,3,"High Point","Mercer","H",15,10,NA
2016,4,9,"High Point","Bellarmine","H",13,7,NA
2016,4,16,"High Point","Jacksonville","H",14,10,NA
2016,4,23,"High Point","Furman","V",10,5,NA
2016,4,30,"High Point","VMI","H",20,6,NA
2016,5,5,"High Point","Richmond","V",6,17,NA
2016,2,13,"Hobart and William Smith Colleges","Penn St.","V",12,17,NA
2016,2,20,"Hobart and William Smith Colleges","Siena","N",12,9,NA
2016,2,27,"Hobart and William Smith Colleges","Cornell","N",8,10,NA
2016,3,5,"Hobart and William Smith Colleges","Binghamton","H",12,6,NA
2016,3,8,"Hobart and William Smith Colleges","Colgate","H",6,7,NA
2016,3,12,"Hobart and William Smith Colleges","Georgetown","V",10,9,NA
2016,3,15,"Hobart and William Smith Colleges","Canisius","V",8,7,2
2016,3,19,"Hobart and William Smith Colleges","Wagner","V",10,9,3
2016,3,26,"Hobart and William Smith Colleges","Saint Joseph's","H",5,13,NA
2016,4,6,"Hobart and William Smith Colleges","Syracuse","H",6,13,NA
2016,4,9,"Hobart and William Smith Colleges","Robert Morris","H",16,10,NA
2016,4,16,"Hobart and William Smith Colleges","Mt. St. Mary's","V",12,6,NA
2016,4,23,"Hobart and William Smith Colleges","Bryant","V",2,15,NA
2016,4,30,"Hobart and William Smith Colleges","Sacred Heart","H",15,10,NA
2016,5,5,"Hobart and William Smith Colleges","Bryant","N",7,6,NA
2016,5,7,"Hobart and William Smith Colleges","Saint Joseph's","V",11,7,NA
2016,5,11,"Hobart and William Smith Colleges","Towson","V",5,18,NA
2016,2,20,"Hofstra","North Carolina","V",10,5,NA
2016,2,27,"Hofstra","Princeton","H",11,10,1
2016,3,1,"Hofstra","NJIT","H",19,4,NA
2016,3,5,"Hofstra","Georgetown","H",6,11,NA
2016,3,12,"Hofstra","Ohio St.","H",8,5,NA
2016,3,15,"Hofstra","Stony Brook","V",5,13,NA
2016,3,19,"Hofstra","Providence","V",7,12,NA
2016,3,22,"Hofstra","Vermont","H",13,12,1
2016,3,26,"Hofstra","St. John's (NY)","V",15,8,NA
2016,4,2,"Hofstra","Fairfield","H",8,9,NA
2016,4,9,"Hofstra","Delaware","H",13,7,NA
2016,4,16,"Hofstra","Drexel","V",10,4,NA
2016,4,23,"Hofstra","Massachusetts","V",10,9,1
2016,4,30,"Hofstra","Towson","H",7,8,NA
2016,5,5,"Hofstra","Fairfield","N",8,11,NA
2016,2,12,"Holy Cross","Providence","V",8,12,NA
2016,2,20,"Holy Cross","Vermont","H",8,14,NA
2016,2,23,"Holy Cross","Harvard","V",10,11,2
2016,2,27,"Holy Cross","Lehigh","V",11,12,NA
2016,3,5,"Holy Cross","Loyola Maryland","H",9,10,NA
2016,3,8,"Holy Cross","Brown","H",7,20,NA
2016,3,12,"Holy Cross","Bucknell","H",12,18,NA
2016,3,19,"Holy Cross","Army West Point","V",7,16,NA
2016,3,26,"Holy Cross","Jacksonville","H",10,6,NA
2016,3,29,"Holy Cross","Hartford","V",8,10,NA
2016,4,2,"Holy Cross","Navy","V",3,12,NA
2016,4,9,"Holy Cross","Lafayette","H",11,6,NA
2016,4,16,"Holy Cross","Colgate","V",12,6,NA
2016,4,22,"Holy Cross","Boston U.","H",11,7,NA
2016,4,26,"Holy Cross","Bucknell","V",7,13,NA
2016,2,6,"Jacksonville","Vermont","H",17,16,NA
2016,2,14,"Jacksonville","Monmouth","H",5,11,NA
2016,2,18,"Jacksonville","St. John's (NY)","V",8,7,NA
2016,2,27,"Jacksonville","Duke","H",5,18,NA
2016,3,5,"Jacksonville","UMass Lowell","V",9,12,NA
2016,3,12,"Jacksonville","Richmond","V",6,12,NA
2016,3,19,"Jacksonville","Bellarmine","H",9,10,NA
2016,3,26,"Jacksonville","Holy Cross","V",6,10,NA
2016,4,2,"Jacksonville","Furman","V",7,13,NA
2016,4,9,"Jacksonville","VMI","H",14,2,NA
2016,4,16,"Jacksonville","High Point","V",10,14,NA
2016,4,23,"Jacksonville","Mercer","H",5,12,NA
2016,4,30,"Jacksonville","Air Force","H",6,11,NA
2016,2,9,"Johns Hopkins","Navy","V",12,11,2
2016,2,20,"Johns Hopkins","Loyola Maryland","V",8,9,NA
2016,2,28,"Johns Hopkins","North Carolina","H",11,15,NA
2016,3,5,"Johns Hopkins","Princeton","H",17,7,NA
2016,3,12,"Johns Hopkins","Towson","H",14,8,NA
2016,3,19,"Johns Hopkins","Syracuse","H",11,10,1
2016,3,27,"Johns Hopkins","Virginia","V",12,13,1
2016,3,30,"Johns Hopkins","UMBC","V",19,7,NA
2016,4,2,"Johns Hopkins","Rutgers","V",9,16,NA
2016,4,9,"Johns Hopkins","Ohio St.","H",13,12,NA
2016,4,17,"Johns Hopkins","Penn St.","V",12,11,1
2016,4,23,"Johns Hopkins","Michigan","V",19,13,NA
2016,4,30,"Johns Hopkins","Maryland","H",8,11,NA
2016,5,5,"Johns Hopkins","Rutgers","H",12,14,NA
2016,5,14,"Johns Hopkins","Brown","H",NA,NA,NA
2016,2,12,"Lafayette","Sacred Heart","H",8,12,NA
2016,2,19,"Lafayette","Wagner","H",12,7,NA
2016,2,27,"Lafayette","Loyola Maryland","V",8,12,NA
2016,3,5,"Lafayette","Army West Point","H",5,14,NA
2016,3,8,"Lafayette","Penn","V",6,12,NA
2016,3,19,"Lafayette","Lehigh","H",6,11,NA
2016,3,22,"Lafayette","Navy","V",4,11,NA
2016,3,26,"Lafayette","Boston U.","H",6,16,NA
2016,4,2,"Lafayette","UMBC","H",8,13,NA
2016,4,5,"Lafayette","Monmouth","V",11,10,NA
2016,4,9,"Lafayette","Holy Cross","V",6,11,NA
2016,4,12,"Lafayette","NJIT","V",12,4,NA
2016,4,15,"Lafayette","Bucknell","V",7,14,NA
2016,4,22,"Lafayette","Colgate","H",9,14,NA
2016,2,6,"Lehigh","NJIT","H",21,4,NA
2016,2,14,"Lehigh","Duke","V",11,13,NA
2016,2,20,"Lehigh","Furman","V",15,7,NA
2016,2,27,"Lehigh","Holy Cross","H",12,11,NA
2016,3,5,"Lehigh","Colgate","H",12,9,NA
2016,3,12,"Lehigh","Army West Point","V",10,13,NA
2016,3,19,"Lehigh","Lafayette","V",11,6,NA
2016,3,26,"Lehigh","Navy","H",7,12,NA
2016,3,29,"Lehigh","Stony Brook","H",6,16,NA
2016,4,2,"Lehigh","Boston U.","V",8,7,NA
2016,4,9,"Lehigh","Loyola Maryland","H",10,11,NA
2016,4,12,"Lehigh","Princeton","V",6,13,NA
2016,4,16,"Lehigh","Cornell","H",12,13,NA
2016,4,22,"Lehigh","Bucknell","V",7,15,NA
2016,4,26,"Lehigh","Army West Point","V",6,13,NA
2016,2,13,"Loyola Maryland","Virginia","V",11,4,NA
2016,2,20,"Loyola Maryland","Johns Hopkins","H",9,8,NA
2016,2,27,"Loyola Maryland","Lafayette","H",12,8,NA
2016,3,2,"Loyola Maryland","Towson","H",8,10,NA
2016,3,5,"Loyola Maryland","Holy Cross","V",10,9,NA
2016,3,12,"Loyola Maryland","Duke","H",6,15,NA
2016,3,19,"Loyola Maryland","Navy","V",9,10,NA
2016,3,23,"Loyola Maryland","Georgetown","V",10,7,NA
2016,3,26,"Loyola Maryland","Bucknell","H",14,3,NA
2016,4,3,"Loyola Maryland","Colgate","V",12,4,NA
2016,4,9,"Loyola Maryland","Lehigh","V",11,10,NA
