"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2017,2,25,"Lehigh","Holy Cross","V",8,14,NA
2017,3,5,"Lehigh","Colgate","V",11,5,NA
2017,3,11,"Lehigh","Army West Point","H",4,6,NA
2017,3,18,"Lehigh","Lafayette","H",15,7,NA
2017,3,25,"Lehigh","Navy","V",9,14,NA
2017,4,1,"Lehigh","Boston U.","H",10,6,NA
2017,4,8,"Lehigh","Loyola Maryland","V",5,14,NA
2017,4,11,"Lehigh","Princeton","H",15,10,NA
2017,4,15,"Lehigh","Cornell","V",11,16,NA
2017,4,21,"Lehigh","Bucknell","H",9,6,NA
2017,4,25,"Lehigh","Boston U.","V",4,10,NA
2017,2,11,"Loyola Maryland","Virginia","H",15,16,NA
2017,2,18,"Loyola Maryland","Johns Hopkins","V",13,14,1
2017,2,25,"Loyola Maryland","Lafayette","V",18,5,NA
2017,3,1,"Loyola Maryland","Towson","V",11,7,NA
2017,3,4,"Loyola Maryland","Holy Cross","H",16,9,NA
2017,3,11,"Loyola Maryland","Duke","V",7,15,NA
2017,3,18,"Loyola Maryland","Navy","H",18,7,NA
2017,3,22,"Loyola Maryland","Georgetown","H",11,10,NA
2017,3,25,"Loyola Maryland","Bucknell","V",8,9,2
2017,4,1,"Loyola Maryland","Colgate","H",12,5,NA
2017,4,8,"Loyola Maryland","Lehigh","H",14,5,NA
2017,4,15,"Loyola Maryland","Boston U.","V",11,12,1
2017,4,21,"Loyola Maryland","Army West Point","V",14,6,NA
2017,4,28,"Loyola Maryland","Holy Cross","H",13,3,NA
2017,4,30,"Loyola Maryland","Army West Point","H",13,4,NA
2017,5,14,"Loyola Maryland","Ohio St.","V",4,7,NA
2017,2,4,"Manhattan","Bryant","H",10,17,NA
2017,2,11,"Manhattan","Wagner","H",14,13,3
2017,2,18,"Manhattan","Robert Morris","H",8,18,NA
2017,2,28,"Manhattan","Hartford","V",14,13,2
2017,3,4,"Manhattan","Saint Joseph's","H",6,18,NA
2017,3,7,"Manhattan","Delaware","V",9,12,NA
2017,3,11,"Manhattan","UMass Lowell","H",6,13,NA
2017,3,18,"Manhattan","Detroit Mercy","V",11,14,NA
2017,3,25,"Manhattan","Canisius","H",10,12,NA
2017,4,1,"Manhattan","Quinnipiac","H",6,12,NA
2017,4,8,"Manhattan","Siena","V",6,16,NA
2017,4,15,"Manhattan","Marist","H",6,16,NA
2017,4,22,"Manhattan","NJIT","H",9,4,NA
2017,4,28,"Manhattan","Monmouth","V",3,7,NA
2017,2,11,"Marist","Colgate","V",12,8,NA
2017,2,18,"Marist","Air Force","V",10,4,NA
2017,2,21,"Marist","Princeton","V",6,10,NA
2017,2,25,"Marist","Binghamton","V",11,8,NA
2017,3,4,"Marist","Drexel","H",11,7,NA
2017,3,11,"Marist","UMBC","H",4,6,NA
2017,3,18,"Marist","Canisius","V",6,17,NA
2017,3,21,"Marist","Hartford","V",3,9,NA
2017,3,25,"Marist","Holy Cross","H",8,5,NA
2017,4,1,"Marist","Monmouth","H",2,7,NA
2017,4,8,"Marist","Quinnipiac","V",9,8,NA
2017,4,15,"Marist","Manhattan","V",16,6,NA
2017,4,22,"Marist","Detroit Mercy","H",7,6,NA
2017,4,29,"Marist","Siena","H",6,5,NA
2017,5,5,"Marist","Canisius","H",8,5,NA
2017,5,7,"Marist","Monmouth","H",8,9,NA
2017,2,18,"Marquette","Jacksonville","V",17,1,NA
2017,2,25,"Marquette","Richmond","V",2,9,NA
2017,3,3,"Marquette","Ohio St.","H",6,12,NA
2017,3,5,"Marquette","Detroit Mercy","H",8,6,NA
2017,3,11,"Marquette","Robert Morris","V",14,7,NA
2017,3,25,"Marquette","Georgetown","V",11,10,NA
2017,3,28,"Marquette","Air Force","H",7,6,NA
2017,4,1,"Marquette","Villanova","V",9,10,1
2017,4,8,"Marquette","St. John's (NY)","H",17,9,NA
2017,4,11,"Marquette","Notre Dame","V",10,11,NA
2017,4,15,"Marquette","Providence","V",7,9,NA
2017,4,22,"Marquette","Duke","H",7,11,NA
2017,4,29,"Marquette","Denver","H",8,16,NA
2017,5,4,"Marquette","Denver","N",11,8,NA
2017,5,6,"Marquette","Providence","V",10,9,NA
2017,5,14,"Marquette","Notre Dame","V",9,15,NA
2017,2,11,"Maryland","Navy","V",15,12,NA
2017,2,14,"Maryland","Saint Joseph's","V",16,8,NA
2017,2,18,"Maryland","High Point","H",19,5,NA
2017,2,25,"Maryland","Yale","H",12,11,NA
2017,3,4,"Maryland","Notre Dame","V",4,5,NA
2017,3,18,"Maryland","Villanova","H",12,13,1
2017,3,25,"Maryland","North Carolina","V",15,7,NA
2017,4,1,"Maryland","Michigan","H",15,8,NA
2017,4,8,"Maryland","Penn St.","H",15,11,NA
2017,4,12,"Maryland","Albany (NY)","V",12,11,NA
2017,4,16,"Maryland","Rutgers","V",13,12,3
2017,4,22,"Maryland","Ohio St.","V",10,11,1
2017,4,29,"Maryland","Johns Hopkins","H",12,5,NA
2017,5,4,"Maryland","Penn St.","N",8,6,NA
2017,5,6,"Maryland","Ohio St.","V",10,9,NA
2017,5,14,"Maryland","Bryant","H",13,10,NA
2017,5,21,"Maryland","Albany (NY)","N",18,9,NA
2017,2,11,"Massachusetts","Army West Point","H",2,9,NA
2017,2,18,"Massachusetts","Ohio St.","V",7,8,NA
2017,2,25,"Massachusetts","Harvard","V",7,11,NA
2017,3,1,"Massachusetts","Albany (NY)","V",8,17,NA
2017,3,7,"Massachusetts","Yale","V",11,9,NA
2017,3,15,"Massachusetts","UMass Lowell","H",10,8,NA
2017,3,18,"Massachusetts","Hartford","V",12,10,NA
2017,3,25,"Massachusetts","Brown","H",9,10,1
2017,4,1,"Massachusetts","Delaware","H",9,6,NA
2017,4,8,"Massachusetts","Towson","V",8,11,NA
2017,4,15,"Massachusetts","Fairfield","H",12,8,NA
2017,4,22,"Massachusetts","Hofstra","V",8,15,NA
2017,4,28,"Massachusetts","Drexel","H",14,8,NA
2017,5,4,"Massachusetts","Hofstra","N",13,12,NA
2017,5,6,"Massachusetts","Towson","V",4,9,NA
2017,2,4,"Mercer","Vermont","H",12,13,1
2017,2,18,"Mercer","Detroit Mercy","N",10,8,NA
2017,2,25,"Mercer","UMBC","V",4,15,NA
2017,3,2,"Mercer","Michigan","H",6,11,NA
2017,3,10,"Mercer","NJIT","V",10,7,NA
2017,3,12,"Mercer","Wagner","V",6,5,NA
2017,3,18,"Mercer","Air Force","H",6,14,NA
2017,3,25,"Mercer","Furman","V",10,11,NA
2017,4,1,"Mercer","High Point","H",13,12,1
2017,4,8,"Mercer","Richmond","V",9,12,NA
2017,4,15,"Mercer","Jacksonville","H",7,13,NA
2017,4,22,"Mercer","Bellarmine","H",11,12,NA
2017,4,29,"Mercer","VMI","V",11,8,NA
2017,2,4,"Michigan","Cleveland St.","V",13,8,NA
2017,2,11,"Michigan","Lafayette","H",17,6,NA
2017,2,15,"Michigan","Detroit Mercy","V",15,10,NA
2017,2,18,"Michigan","Bellarmine","V",13,5,NA
2017,2,26,"Michigan","Notre Dame","V",5,16,NA
2017,3,2,"Michigan","Mercer","V",11,6,NA
2017,3,4,"Michigan","Furman","V",7,5,NA
2017,3,11,"Michigan","Penn","H",13,12,NA
2017,3,25,"Michigan","UMBC","H",10,7,NA
2017,4,1,"Michigan","Maryland","V",8,15,NA
2017,4,8,"Michigan","Rutgers","H",7,14,NA
2017,4,15,"Michigan","Ohio St.","H",7,18,NA
2017,4,22,"Michigan","Johns Hopkins","V",9,19,NA
2017,4,30,"Michigan","Penn St.","H",13,17,NA
2017,2,11,"Monmouth","Villanova","V",12,10,NA
2017,2,18,"Monmouth","Hofstra","V",9,11,NA
2017,2,21,"Monmouth","Wagner","H",10,8,NA
2017,2,25,"Monmouth","Delaware","V",10,11,1
2017,3,4,"Monmouth","UMass Lowell","H",7,6,NA
2017,3,10,"Monmouth","Saint Joseph's","V",5,6,1
2017,3,18,"Monmouth","Quinnipiac","V",8,7,2
2017,3,25,"Monmouth","Siena","H",17,9,NA
2017,4,1,"Monmouth","Marist","V",7,2,NA
2017,4,4,"Monmouth","Lafayette","V",9,8,NA
2017,4,8,"Monmouth","NJIT","V",10,5,NA
2017,4,10,"Monmouth","VMI","H",15,8,NA
2017,4,15,"Monmouth","Detroit Mercy","V",11,8,NA
2017,4,21,"Monmouth","Canisius","H",11,6,NA
2017,4,28,"Monmouth","Manhattan","H",7,3,NA
2017,5,5,"Monmouth","Detroit Mercy","N",11,7,NA
2017,5,7,"Monmouth","Marist","V",9,8,NA
2017,5,10,"Monmouth","Bryant","V",7,10,NA
2017,2,11,"Mt. St. Mary's","Delaware","H",5,18,NA
2017,2,18,"Mt. St. Mary's","Towson","H",5,13,NA
2017,2,21,"Mt. St. Mary's","Richmond","H",7,10,NA
2017,2,26,"Mt. St. Mary's","Furman","H",7,14,NA
2017,3,11,"Mt. St. Mary's","Bellarmine","V",18,7,NA
2017,3,18,"Mt. St. Mary's","Bryant","H",6,5,NA
2017,3,25,"Mt. St. Mary's","Robert Morris","V",10,11,1
2017,3,28,"Mt. St. Mary's","VMI","V",14,8,NA
2017,4,1,"Mt. St. Mary's","Sacred Heart","H",5,13,NA
2017,4,8,"Mt. St. Mary's","Bucknell","H",12,10,NA
2017,4,15,"Mt. St. Mary's","Wagner","V",6,9,NA
2017,4,18,"Mt. St. Mary's","Georgetown","H",9,11,NA
2017,4,22,"Mt. St. Mary's","Hobart and William Smith Colleges","V",8,15,NA
2017,4,29,"Mt. St. Mary's","Saint Joseph's","H",11,15,NA
2017,2,4,"NJIT","Lehigh","V",5,15,NA
2017,2,18,"NJIT","Princeton","V",8,22,NA
2017,2,25,"NJIT","VMI","V",8,9,NA
2017,2,28,"NJIT","Hofstra","V",4,20,NA
2017,3,4,"NJIT","Quinnipiac","H",8,11,NA
2017,3,10,"NJIT","Mercer","H",7,10,NA
2017,3,13,"NJIT","Army West Point","V",6,19,NA
2017,3,17,"NJIT","Rutgers","H",6,10,NA
2017,3,21,"NJIT","Fairfield","V",6,13,NA
2017,3,25,"NJIT","Wagner","H",4,11,NA
2017,4,8,"NJIT","Monmouth","H",5,10,NA
2017,4,11,"NJIT","Lafayette","V",11,12,NA
2017,4,15,"NJIT","Hampton","V",17,3,NA
2017,4,22,"NJIT","Manhattan","V",4,9,NA
2017,4,29,"NJIT","UMass Lowell","H",5,12,NA
2017,2,7,"Navy","Johns Hopkins","V",8,15,NA
2017,2,11,"Navy","Maryland","H",12,15,NA
2017,2,18,"Navy","Delaware","V",11,5,NA
2017,2,25,"Navy","Boston U.","H",7,8,NA
2017,3,4,"Navy","Bucknell","H",13,7,NA
2017,3,7,"Navy","Penn","V",9,11,NA
2017,3,11,"Navy","Lafayette","V",8,9,NA
2017,3,18,"Navy","Loyola Maryland","V",7,18,NA
2017,3,21,"Navy","Dartmouth","H",11,6,NA
2017,3,25,"Navy","Lehigh","H",14,9,NA
2017,4,2,"Navy","Holy Cross","V",11,4,NA
2017,4,8,"Navy","Colgate","V",4,10,NA
2017,4,15,"Navy","Army West Point","H",10,6,NA
2017,4,25,"Navy","Holy Cross","H",7,11,NA
2017,2,4,"North Carolina","UMBC","N",17,6,NA
2017,2,11,"North Carolina","Furman","V",7,3,NA
2017,2,18,"North Carolina","Lehigh","H",15,8,NA
2017,2,25,"North Carolina","Johns Hopkins","H",5,13,NA
2017,3,4,"North Carolina","Denver","V",13,9,NA
2017,3,11,"North Carolina","Hofstra","H",9,11,NA
2017,3,13,"North Carolina","Richmond","H",5,6,NA
2017,3,18,"North Carolina","Dartmouth","H",17,6,NA
2017,3,25,"North Carolina","Maryland","H",7,15,NA
2017,4,2,"North Carolina","Duke","H",8,12,NA
2017,4,9,"North Carolina","Virginia","V",15,12,NA
2017,4,15,"North Carolina","Syracuse","H",11,12,1
2017,4,22,"North Carolina","Notre Dame","V",13,14,NA
2017,4,28,"North Carolina","Syracuse","N",16,15,NA
2017,4,30,"North Carolina","Notre Dame","N",14,10,NA
2017,5,13,"North Carolina","Albany (NY)","V",12,15,NA
2017,2,18,"Notre Dame","Georgetown","N",16,10,NA
2017,2,26,"Notre Dame","Michigan","H",16,5,NA
2017,3,4,"Notre Dame","Maryland","H",5,4,NA
2017,3,12,"Notre Dame","Denver","V",10,11,NA
2017,3,18,"Notre Dame","Virginia","V",11,10,1
2017,3,25,"Notre Dame","Ohio St.","H",12,7,NA
2017,4,1,"Notre Dame","Syracuse","H",10,11,NA
2017,4,8,"Notre Dame","Duke","V",8,11,NA
2017,4,11,"Notre Dame","Marquette","H",11,10,NA
2017,4,22,"Notre Dame","North Carolina","H",14,13,NA
2017,4,28,"Notre Dame","Duke","V",7,6,NA
2017,4,30,"Notre Dame","North Carolina","N",10,14,NA
2017,5,6,"Notre Dame","Army West Point","V",9,10,1
2017,5,14,"Notre Dame","Marquette","H",15,9,NA
2017,5,20,"Notre Dame","Denver","N",4,16,NA
2017,2,5,"Ohio St.","Furman","H",12,6,NA
2017,2,11,"Ohio St.","Detroit Mercy","H",14,8,NA
2017,2,18,"Ohio St.","Massachusetts","H",8,7,NA
2017,2,25,"Ohio St.","Jacksonville","H",16,8,NA
2017,3,3,"Ohio St.","Marquette","V",12,6,NA
2017,3,5,"Ohio St.","Bellarmine","N",14,11,NA
2017,3,11,"Ohio St.","Cleveland St.","H",12,4,NA
2017,3,15,"Ohio St.","Towson","V",6,3,NA
2017,3,19,"Ohio St.","Denver","H",16,7,NA
2017,3,25,"Ohio St.","Notre Dame","V",7,12,NA
2017,4,2,"Ohio St.","Penn St.","V",4,9,NA
2017,4,9,"Ohio St.","Johns Hopkins","H",13,9,NA
2017,4,15,"Ohio St.","Michigan","V",18,7,NA
2017,4,22,"Ohio St.","Maryland","H",11,10,1
2017,4,29,"Ohio St.","Rutgers","V",11,12,1
2017,5,4,"Ohio St.","Johns Hopkins","H",15,13,NA
2017,5,6,"Ohio St.","Maryland","H",9,10,NA
2017,5,14,"Ohio St.","Loyola Maryland","H",7,4,NA
2017,5,20,"Ohio St.","Duke","N",16,11,NA
2017,2,18,"Penn","Saint Joseph's","V",10,5,NA
2017,2,25,"Penn","Virginia","H",11,10,NA
2017,3,4,"Penn","Penn St.","V",13,14,NA
2017,3,7,"Penn","Navy","H",11,9,NA
2017,3,11,"Penn","Michigan","V",12,13,NA
2017,3,18,"Penn","Princeton","H",8,17,NA
2017,3,25,"Penn","Cornell","V",10,9,NA
2017,4,1,"Penn","Yale","H",12,14,NA
2017,4,8,"Penn","Brown","V",8,11,NA
2017,4,15,"Penn","Harvard","V",14,10,NA
2017,4,22,"Penn","Dartmouth","H",9,4,NA
2017,4,29,"Penn","Virginia","N",17,11,NA
2017,5,5,"Penn","Yale","V",12,13,4
2017,2,4,"Penn St.","Robert Morris","H",15,11,NA
2017,2,11,"Penn St.","Hobart and William Smith Colleges","V",21,15,NA
2017,2,18,"Penn St.","Cornell","H",20,10,NA
2017,2,25,"Penn St.","Villanova","V",17,12,NA
2017,3,4,"Penn St.","Penn","H",14,13,NA
2017,3,7,"Penn St.","Furman","H",12,10,NA
2017,3,11,"Penn St.","Harvard","V",15,12,NA
2017,3,17,"Penn St.","Fairfield","H",9,8,NA
2017,3,25,"Penn St.","Cleveland St.","H",15,8,NA
2017,4,2,"Penn St.","Ohio St.","H",9,4,NA
2017,4,8,"Penn St.","Maryland","V",11,15,NA
2017,4,15,"Penn St.","Johns Hopkins","V",11,13,NA
2017,4,23,"Penn St.","Rutgers","H",13,7,NA
2017,4,30,"Penn St.","Michigan","V",17,13,NA
2017,5,4,"Penn St.","Maryland","N",6,8,NA
2017,5,13,"Penn St.","Towson","H",8,12,NA
2017,2,18,"Princeton","NJIT","H",22,8,NA
2017,2,21,"Princeton","Marist","H",10,6,NA
2017,2,25,"Princeton","Hofstra","H",8,10,NA
2017,3,3,"Princeton","Johns Hopkins","H",18,7,NA
2017,3,7,"Princeton","Quinnipiac","H",17,13,NA
2017,3,15,"Princeton","Rutgers","V",11,16,NA
2017,3,18,"Princeton","Penn","V",17,8,NA
2017,3,24,"Princeton","Yale","H",13,16,NA
2017,4,1,"Princeton","Brown","H",21,11,NA
2017,4,8,"Princeton","Stony Brook","V",13,11,NA
2017,4,11,"Princeton","Lehigh","V",10,15,NA
2017,4,15,"Princeton","Dartmouth","V",16,6,NA
2017,4,22,"Princeton","Harvard","H",12,9,NA
2017,4,29,"Princeton","Cornell","V",17,18,NA
2017,5,5,"Princeton","Brown","N",15,17,NA
2017,2,4,"Providence","Boston U.","H",7,8,2
2017,2,11,"Providence","Holy Cross","V",10,4,NA
2017,2,18,"Providence","Bryant","V",7,6,NA
2017,2,25,"Providence","Vermont","H",8,6,NA
2017,3,4,"Providence","Sacred Heart","H",8,10,NA
2017,3,11,"Providence","High Point","H",17,8,NA
2017,3,18,"Providence","Hofstra","V",10,11,NA
2017,3,21,"Providence","UMass Lowell","V",11,4,NA
2017,3,26,"Providence","Drexel","H",9,8,1
2017,4,1,"Providence","St. John's (NY)","V",15,6,NA
2017,4,8,"Providence","Georgetown","H",13,7,NA
2017,4,15,"Providence","Marquette","H",9,7,NA
2017,4,18,"Providence","Brown","H",12,13,2
2017,4,22,"Providence","Denver","V",2,12,NA
2017,4,29,"Providence","Villanova","H",7,15,NA
2017,5,4,"Providence","Villanova","V",10,7,NA
2017,5,6,"Providence","Marquette","H",9,10,NA
2017,2,19,"Quinnipiac","Brown","V",9,25,NA
2017,2,25,"Quinnipiac","Bellarmine","H",13,14,NA
2017,3,4,"Quinnipiac","NJIT","V",11,8,NA
2017,3,7,"Quinnipiac","Princeton","V",13,17,NA
2017,3,11,"Quinnipiac","Hartford","H",9,11,NA
2017,3,18,"Quinnipiac","Monmouth","H",7,8,2
2017,3,26,"Quinnipiac","Detroit Mercy","H",6,8,NA
2017,4,1,"Quinnipiac","Manhattan","V",12,6,NA
2017,4,8,"Quinnipiac","Marist","H",8,9,NA
2017,4,21,"Quinnipiac","Siena","V",8,10,NA
2017,4,28,"Quinnipiac","Canisius","V",6,10,NA
2017,2,11,"Richmond","Fairfield","H",15,3,NA
2017,2,18,"Richmond","UMBC","H",10,5,NA
2017,2,21,"Richmond","Mt. St. Mary's","V",10,7,NA
2017,2,25,"Richmond","Marquette","H",9,2,NA
2017,3,5,"Richmond","Duke","H",8,9,NA
2017,3,11,"Richmond","VMI","H",13,8,NA
2017,3,13,"Richmond","North Carolina","V",6,5,NA
2017,3,18,"Richmond","Jacksonville","V",13,6,NA
2017,3,25,"Richmond","High Point","V",12,4,NA
2017,4,1,"Richmond","Virginia","H",7,8,NA
2017,4,8,"Richmond","Mercer","H",12,9,NA
2017,4,15,"Richmond","Bellarmine","V",13,6,NA
2017,4,22,"Richmond","Air Force","V",7,9,NA
2017,4,29,"Richmond","Furman","H",13,4,NA
2017,5,4,"Richmond","Furman","H",13,6,NA
2017,5,6,"Richmond","Air Force","V",6,9,NA
2017,2,4,"Robert Morris","Penn St.","V",11,15,NA
2017,2,11,"Robert Morris","Bellarmine","H",10,8,NA
2017,2,18,"Robert Morris","Manhattan","V",18,8,NA
2017,2,25,"Robert Morris","Detroit Mercy","H",15,6,NA
2017,3,5,"Robert Morris","High Point","V",9,7,NA
2017,3,7,"Robert Morris","Georgetown","V",7,12,NA
2017,3,11,"Robert Morris","Marquette","H",7,14,NA
2017,3,18,"Robert Morris","Sacred Heart","V",12,9,NA
2017,3,25,"Robert Morris","Mt. St. Mary's","H",11,10,1
2017,4,1,"Robert Morris","Saint Joseph's","V",13,7,NA
2017,4,8,"Robert Morris","Wagner","H",17,6,NA
2017,4,11,"Robert Morris","Virginia","V",7,13,NA
2017,4,18,"Robert Morris","Canisius","H",12,7,NA
2017,4,22,"Robert Morris","Bryant","V",5,13,NA
2017,4,29,"Robert Morris","Hobart and William Smith Colleges","H",17,18,NA
2017,5,4,"Robert Morris","Bryant","N",3,12,NA
2017,2,11,"Rutgers","St. John's (NY)","V",16,8,NA
2017,2,18,"Rutgers","Army West Point","H",12,10,NA
2017,2,25,"Rutgers","Fairfield","V",8,3,NA
2017,2,28,"Rutgers","Wagner","H",12,5,NA
2017,3,4,"Rutgers","Brown","H",13,11,NA
2017,3,10,"Rutgers","Stony Brook","H",17,4,NA
2017,3,15,"Rutgers","Princeton","H",16,11,NA
2017,3,17,"Rutgers","NJIT","V",10,6,NA
2017,3,25,"Rutgers","Delaware","V",9,13,NA
2017,3,31,"Rutgers","Johns Hopkins","V",6,12,NA
2017,4,8,"Rutgers","Michigan","V",14,7,NA
2017,4,16,"Rutgers","Maryland","H",12,13,3
2017,4,23,"Rutgers","Penn St.","V",7,13,NA
2017,4,29,"Rutgers","Ohio St.","H",12,11,1
2017,2,14,"Sacred Heart","Stony Brook","H",11,12,NA
2017,2,18,"Sacred Heart","Furman","N",9,8,NA
2017,2,25,"Sacred Heart","Dartmouth","V",15,8,NA
2017,2,28,"Sacred Heart","Lafayette","H",14,10,NA
2017,3,4,"Sacred Heart","Providence","V",10,8,NA
2017,3,11,"Sacred Heart","Vermont","H",10,11,NA
2017,3,18,"Sacred Heart","Robert Morris","H",9,12,NA
2017,3,25,"Sacred Heart","Hobart and William Smith Colleges","H",8,7,NA
2017,4,1,"Sacred Heart","Mt. St. Mary's","V",13,5,NA
2017,4,8,"Sacred Heart","Bryant","V",7,13,NA
2017,4,15,"Sacred Heart","Saint Joseph's","H",12,11,1
2017,4,18,"Sacred Heart","Hartford","V",12,14,NA
2017,4,22,"Sacred Heart","Cleveland St.","H",18,9,NA
2017,4,28,"Sacred Heart","Wagner","V",13,11,NA
2017,5,4,"Sacred Heart","Hobart and William Smith Colleges","V",9,15,NA
2017,2,14,"Saint Joseph's","Maryland","H",8,16,NA
2017,2,18,"Saint Joseph's","Penn","H",5,10,NA
2017,2,25,"Saint Joseph's","Duke","V",3,16,NA
2017,3,1,"Saint Joseph's","St. John's (NY)","V",8,5,NA
2017,3,4,"Saint Joseph's","Manhattan","V",18,6,NA
2017,3,10,"Saint Joseph's","Monmouth","H",6,5,1
2017,3,12,"Saint Joseph's","Drexel","V",8,12,NA
2017,3,18,"Saint Joseph's","Delaware","V",7,12,NA
2017,3,25,"Saint Joseph's","Bryant","V",7,8,NA
2017,4,1,"Saint Joseph's","Robert Morris","H",7,13,NA
2017,4,8,"Saint Joseph's","Hobart and William Smith Colleges","H",7,8,1
2017,4,15,"Saint Joseph's","Sacred Heart","V",11,12,1
2017,4,22,"Saint Joseph's","Wagner","H",14,5,NA
2017,4,29,"Saint Joseph's","Mt. St. Mary's","V",15,11,NA
2017,2,11,"Siena","Syracuse","V",6,19,NA
2017,2,18,"Siena","Hobart and William Smith Colleges","V",15,16,NA
2017,2,21,"Siena","Virginia","V",13,20,NA
2017,2,25,"Siena","UMass Lowell","V",13,18,NA
2017,3,5,"Siena","St. John's (NY)","H",12,13,NA
2017,3,7,"Siena","Binghamton","H",5,10,NA
2017,3,13,"Siena","Bryant","V",13,18,NA
2017,3,19,"Siena","Colgate","V",11,16,NA
2017,3,25,"Siena","Monmouth","V",9,17,NA
2017,4,1,"Siena","Detroit Mercy","H",6,10,NA
2017,4,8,"Siena","Manhattan","H",16,6,NA
2017,4,15,"Siena","Canisius","V",11,10,NA
2017,4,21,"Siena","Quinnipiac","H",10,8,NA
2017,4,29,"Siena","Marist","V",5,6,NA
2017,2,11,"St. John's (NY)","Rutgers","H",8,16,NA
2017,2,19,"St. John's (NY)","Stony Brook","H",5,14,NA
2017,2,25,"St. John's (NY)","High Point","V",6,15,NA
2017,3,1,"St. John's (NY)","Saint Joseph's","H",5,8,NA
2017,3,5,"St. John's (NY)","Siena","V",13,12,NA
2017,3,11,"St. John's (NY)","Syracuse","H",8,9,NA
2017,3,18,"St. John's (NY)","Drexel","H",7,9,NA
2017,3,25,"St. John's (NY)","Hofstra","V",6,9,NA
2017,4,1,"St. John's (NY)","Providence","H",6,15,NA
2017,4,4,"St. John's (NY)","Yale","H",7,23,NA
2017,4,8,"St. John's (NY)","Marquette","V",9,17,NA
2017,4,15,"St. John's (NY)","Denver","H",12,18,NA
2017,4,22,"St. John's (NY)","Villanova","V",3,18,NA
2017,4,29,"St. John's (NY)","Georgetown","V",4,14,NA
2017,2,14,"Stony Brook","Sacred Heart","V",12,11,NA
2017,2,19,"Stony Brook","St. John's (NY)","V",14,5,NA
2017,2,25,"Stony Brook","Brown","V",25,17,NA
2017,3,4,"Stony Brook","Fairfield","H",9,6,NA
2017,3,10,"Stony Brook","Rutgers","V",4,17,NA
2017,3,18,"Stony Brook","UMBC","H",9,12,NA
2017,3,21,"Stony Brook","Hofstra","V",9,11,NA
2017,3,26,"Stony Brook","Hartford","V",13,9,NA
2017,4,1,"Stony Brook","Albany (NY)","H",11,19,NA
2017,4,8,"Stony Brook","Princeton","H",11,13,NA
2017,4,15,"Stony Brook","Vermont","V",10,9,NA
2017,4,21,"Stony Brook","UMass Lowell","V",12,11,1
2017,4,28,"Stony Brook","Binghamton","H",5,6,1
2017,5,4,"Stony Brook","Albany (NY)","V",6,19,NA
2017,2,11,"Syracuse","Siena","H",19,6,NA
2017,2,18,"Syracuse","Albany (NY)","H",10,9,NA
2017,2,25,"Syracuse","Army West Point","H",13,14,NA
2017,3,5,"Syracuse","Virginia","H",14,13,NA
2017,3,11,"Syracuse","St. John's (NY)","V",9,8,NA
2017,3,18,"Syracuse","Johns Hopkins","V",8,7,1
2017,3,25,"Syracuse","Duke","H",12,11,1
2017,4,1,"Syracuse","Notre Dame","V",11,10,NA
2017,4,5,"Syracuse","Hobart and William Smith Colleges","V",17,11,NA
2017,4,11,"Syracuse","Cornell","H",15,8,NA
2017,4,15,"Syracuse","North Carolina","V",12,11,1
2017,4,22,"Syracuse","Binghamton","H",9,8,NA
2017,4,28,"Syracuse","North Carolina","N",15,16,NA
2017,5,6,"Syracuse","Colgate","V",11,9,NA
2017,5,14,"Syracuse","Yale","H",11,10,NA
2017,5,21,"Syracuse","Towson","V",NA,NA,NA
2017,5,21,"Syracuse","Towson","N",7,10,NA
2017,2,18,"Towson","Mt. St. Mary's","V",13,5,NA
2017,2,25,"Towson","Georgetown","V",11,10,NA
2017,3,1,"Towson","Loyola Maryland","H",7,11,NA
2017,3,4,"Towson","UMBC","V",8,6,NA
2017,3,11,"Towson","Johns Hopkins","H",13,8,NA
2017,3,15,"Towson","Ohio St.","H",3,6,NA
2017,3,25,"Towson","Denver","H",11,12,NA
2017,4,1,"Towson","Drexel","V",8,7,NA
2017,4,8,"Towson","Massachusetts","H",11,8,NA
2017,4,15,"Towson","Delaware","V",10,6,NA
2017,4,22,"Towson","Fairfield","V",8,9,NA
2017,4,29,"Towson","Hofstra","H",10,8,NA
2017,5,4,"Towson","Drexel","H",8,4,NA
2017,5,6,"Towson","Massachusetts","H",9,4,NA
2017,5,13,"Towson","Penn St.","V",12,8,NA
2017,5,21,"Towson","Syracuse","V",NA,NA,NA
2017,5,21,"Towson","Syracuse","N",10,7,NA
2017,2,4,"UMBC","North Carolina","N",6,17,NA
2017,2,11,"UMBC","Johns Hopkins","V",5,15,NA
2017,2,18,"UMBC","Richmond","V",5,10,NA
2017,2,25,"UMBC","Mercer","H",15,4,NA
2017,3,4,"UMBC","Towson","H",6,8,NA
2017,3,11,"UMBC","Marist","V",6,4,NA
2017,3,18,"UMBC","Stony Brook","V",12,9,NA
2017,3,25,"UMBC","Michigan","V",7,10,NA
2017,4,1,"UMBC","UMass Lowell","H",10,6,NA
2017,4,8,"UMBC","Albany (NY)","V",5,10,NA
2017,4,15,"UMBC","Binghamton","H",7,6,NA
2017,4,22,"UMBC","Hartford","V",8,13,NA
2017,4,29,"UMBC","Vermont","H",10,7,NA
2017,5,4,"UMBC","Binghamton","N",4,9,NA
2017,2,11,"UMass Lowell","Boston U.","H",8,18,NA
