"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2017,3,25,"Fresno St.","San Diego St.","H",4,5,NA,2
2017,3,25,"Fresno St.","San Diego St.","H",0,12,NA,2
2017,3,26,"Fresno St.","San Diego St.","H",8,7,NA,2
2017,3,28,"Fresno St.","Cal Poly","H",12,8,NA,2
2017,3,31,"Fresno St.","New Mexico","V",4,24,NA,2
2017,4,1,"Fresno St.","New Mexico","V",2,1,NA,2
2017,4,2,"Fresno St.","New Mexico","V",2,6,NA,2
2017,4,5,"Fresno St.","Sacramento St.","V",9,0,NA,2
2017,4,8,"Fresno St.","Michigan St.","V",4,10,NA,2
2017,4,8,"Fresno St.","Michigan St.","V",5,9,NA,2
2017,4,9,"Fresno St.","Michigan St.","V",2,8,NA,2
2017,4,11,"Fresno St.","San Francisco","H",6,7,NA,2
2017,4,13,"Fresno St.","Air Force","H",7,5,NA,2
2017,4,14,"Fresno St.","Air Force","H",5,10,NA,2
2017,4,15,"Fresno St.","Air Force","H",8,7,NA,2
2017,4,19,"Fresno St.","Pacific","V",11,12,NA,2
2017,4,21,"Fresno St.","Nevada","V",4,5,NA,2
2017,4,22,"Fresno St.","Nevada","V",3,7,NA,2
2017,4,23,"Fresno St.","Nevada","V",27,5,NA,2
2017,4,25,"Fresno St.","Cal Poly","V",6,3,NA,2
2017,4,28,"Fresno St.","San Jose St.","H",3,6,NA,2
2017,4,29,"Fresno St.","San Jose St.","H",8,3,NA,2
2017,4,30,"Fresno St.","San Jose St.","H",16,8,NA,2
2017,5,3,"Fresno St.","UC Riverside","V",7,5,NA,2
2017,5,5,"Fresno St.","UNLV","V",12,5,NA,2
2017,5,6,"Fresno St.","UNLV","V",11,5,NA,2
2017,5,7,"Fresno St.","UNLV","V",5,14,NA,2
2017,5,9,"Fresno St.","Sacramento St.","H",9,2,NA,2
2017,5,12,"Fresno St.","New Mexico","H",9,3,NA,2
2017,5,13,"Fresno St.","New Mexico","H",16,2,NA,2
2017,5,14,"Fresno St.","New Mexico","H",15,9,NA,2
2017,5,18,"Fresno St.","San Diego St.","V",4,0,NA,2
2017,5,19,"Fresno St.","San Diego St.","V",3,13,NA,2
2017,5,20,"Fresno St.","San Diego St.","V",11,2,NA,2
2017,5,22,"Fresno St.","Gonzaga","H",9,2,NA,2
2017,5,25,"Fresno St.","San Diego St.","N",10,18,NA,2
2017,5,26,"Fresno St.","Nevada","N",15,5,NA,2
2017,5,27,"Fresno St.","New Mexico","V",11,5,NA,2
2017,5,27,"Fresno St.","San Diego St.","N",12,1,NA,2
2017,5,28,"Fresno St.","San Diego St.","N",3,5,NA,2
2017,2,17,"Furman","Dayton","H",9,3,NA,2
2017,2,18,"Furman","Dayton","H",9,7,NA,2
2017,2,19,"Furman","Dayton","H",11,12,NA,2
2017,2,21,"Furman","Presbyterian","V",6,0,NA,2
2017,2,24,"Furman","Monmouth","H",2,4,NA,2
2017,2,25,"Furman","Monmouth","H",12,5,NA,2
2017,2,26,"Furman","Monmouth","H",10,6,NA,2
2017,2,28,"Furman","USC Upstate","V",7,4,NA,2
2017,3,3,"Furman","Michigan St.","N",2,3,NA,2
2017,3,4,"Furman","UT Martin","H",11,3,NA,2
2017,3,5,"Furman","Presbyterian","H",7,6,NA,2
2017,3,8,"Furman","Butler","H",7,10,NA,2
2017,3,10,"Furman","Ole Miss","V",0,2,NA,2
2017,3,11,"Furman","Ole Miss","V",0,5,NA,2
2017,3,12,"Furman","Ole Miss","V",0,1,NA,2
2017,3,17,"Furman","N.C. A&T","H",17,2,NA,2
2017,3,18,"Furman","N.C. A&T","H",10,11,NA,2
2017,3,19,"Furman","N.C. A&T","H",7,3,NA,2
2017,3,21,"Furman","Georgia St.","V",0,5,NA,2
2017,3,24,"Furman","Wofford","V",8,9,NA,2
2017,3,25,"Furman","Wofford","V",2,21,NA,2
2017,3,25,"Furman","Wofford","V",12,4,NA,2
2017,3,28,"Furman","Clemson","V",0,8,NA,2
2017,3,31,"Furman","Mercer","H",4,5,NA,2
2017,4,1,"Furman","Mercer","H",3,5,NA,2
2017,4,2,"Furman","Mercer","H",6,7,NA,2
2017,4,4,"Furman","South Carolina","V",1,6,NA,2
2017,4,7,"Furman","UNCG","V",1,3,NA,2
2017,4,8,"Furman","UNCG","V",6,7,NA,2
2017,4,9,"Furman","UNCG","V",3,9,NA,2
2017,4,11,"Furman","USC Upstate","H",7,14,NA,2
2017,4,13,"Furman","Western Caro.","V",6,5,NA,2
2017,4,14,"Furman","Western Caro.","V",8,7,NA,2
2017,4,15,"Furman","Western Caro.","V",5,2,NA,2
2017,4,19,"Furman","Presbyterian","H",11,6,NA,2
2017,4,21,"Furman","ETSU","H",9,8,NA,2
2017,4,22,"Furman","ETSU","H",6,3,NA,2
2017,4,22,"Furman","ETSU","H",11,4,NA,2
2017,4,25,"Furman","UNC Asheville","H",12,1,NA,2
2017,4,26,"Furman","Gardner-Webb","V",0,5,NA,2
2017,4,28,"Furman","The Citadel","H",4,2,NA,2
2017,4,29,"Furman","The Citadel","H",19,2,NA,2
2017,4,30,"Furman","The Citadel","H",13,1,NA,2
2017,5,3,"Furman","Gardner-Webb","H",27,10,NA,2
2017,5,6,"Furman","Samford","V",4,1,NA,2
2017,5,6,"Furman","Samford","V",3,2,NA,2
2017,5,7,"Furman","Samford","V",3,4,NA,2
2017,5,9,"Furman","Clemson","H",5,10,NA,2
2017,5,13,"Furman","VMI","H",8,2,NA,2
2017,5,13,"Furman","VMI","H",4,1,NA,2
2017,5,14,"Furman","VMI","H",7,9,NA,2
2017,5,16,"Furman","Georgia","V",6,10,NA,2
2017,5,18,"Furman","Belmont","V",6,5,NA,2
2017,5,19,"Furman","Belmont","V",6,0,NA,2
2017,5,20,"Furman","Belmont","V",5,9,NA,2
2017,5,24,"Furman","Wofford","N",13,3,NA,2
2017,5,25,"Furman","Mercer","N",6,1,NA,2
2017,5,27,"Furman","UNCG","N",8,12,NA,2
2017,5,27,"Furman","ETSU","N",8,6,NA,2
2017,5,28,"Furman","UNCG","N",6,4,NA,2
2017,5,28,"Furman","UNCG","N",1,13,NA,2
2017,2,17,"Ga. Southern","Middle Tenn.","H",5,6,NA,2
2017,2,18,"Ga. Southern","Middle Tenn.","H",7,6,NA,2
2017,2,19,"Ga. Southern","Middle Tenn.","H",8,5,NA,2
2017,2,21,"Ga. Southern","Georgia Tech","H",3,10,NA,2
2017,2,24,"Ga. Southern","Georgia","H",3,4,NA,2
2017,2,25,"Ga. Southern","Georgia","H",0,7,NA,2
2017,2,26,"Ga. Southern","Georgia","H",2,1,NA,2
2017,3,1,"Ga. Southern","Col. of Charleston","H",14,7,NA,2
2017,3,3,"Ga. Southern","Memphis","V",2,5,NA,2
2017,3,4,"Ga. Southern","Memphis","V",7,6,NA,2
2017,3,5,"Ga. Southern","Memphis","V",8,9,NA,2
2017,3,7,"Ga. Southern","Campbell","H",8,2,NA,2
2017,3,8,"Ga. Southern","Campbell","H",9,8,NA,2
2017,3,10,"Ga. Southern","Elon","V",7,0,NA,2
2017,3,10,"Ga. Southern","Elon","V",6,8,NA,2
2017,3,11,"Ga. Southern","Elon","V",5,1,NA,2
2017,3,17,"Ga. Southern","South Ala.","H",8,5,NA,2
2017,3,18,"Ga. Southern","South Ala.","H",6,19,NA,2
2017,3,19,"Ga. Southern","South Ala.","H",0,5,NA,2
2017,3,21,"Ga. Southern","The Citadel","V",7,3,NA,2
2017,3,22,"Ga. Southern","The Citadel","H",1,0,NA,2
2017,3,24,"Ga. Southern","UT Arlington","V",2,3,NA,2
2017,3,25,"Ga. Southern","UT Arlington","V",4,3,NA,2
2017,3,26,"Ga. Southern","UT Arlington","V",9,5,NA,2
2017,3,28,"Ga. Southern","Col. of Charleston","V",8,4,NA,2
2017,3,31,"Ga. Southern","La.-Monroe","H",9,3,NA,2
2017,4,1,"Ga. Southern","La.-Monroe","H",4,5,NA,2
2017,4,2,"Ga. Southern","La.-Monroe","H",9,0,NA,2
2017,4,4,"Ga. Southern","Savannah St.","H",11,7,NA,2
2017,4,7,"Ga. Southern","Troy","V",5,3,NA,2
2017,4,8,"Ga. Southern","Troy","V",6,3,NA,2
2017,4,9,"Ga. Southern","Troy","V",0,4,NA,2
2017,4,11,"Ga. Southern","Kennesaw St.","H",8,4,NA,2
2017,4,13,"Ga. Southern","Appalachian St.","H",6,2,NA,2
2017,4,14,"Ga. Southern","Appalachian St.","H",3,7,NA,2
2017,4,15,"Ga. Southern","Appalachian St.","H",6,4,NA,2
2017,4,19,"Ga. Southern","Savannah St.","V",6,5,NA,2
2017,4,21,"Ga. Southern","Coastal Caro.","V",5,6,NA,2
2017,4,22,"Ga. Southern","Coastal Caro.","V",7,6,NA,2
2017,4,23,"Ga. Southern","Coastal Caro.","V",3,2,NA,2
2017,4,25,"Ga. Southern","Mercer","V",15,7,NA,2
2017,4,26,"Ga. Southern","Mercer","H",4,3,NA,2
2017,4,28,"Ga. Southern","Little Rock","H",4,11,NA,2
2017,4,29,"Ga. Southern","Little Rock","H",5,0,NA,2
2017,4,30,"Ga. Southern","Little Rock","H",9,2,NA,2
2017,5,5,"Ga. Southern","Louisiana","V",0,3,NA,2
2017,5,6,"Ga. Southern","Louisiana","V",6,5,NA,2
2017,5,7,"Ga. Southern","Louisiana","V",9,1,NA,2
2017,5,10,"Ga. Southern","Kennesaw St.","V",6,0,NA,2
2017,5,12,"Ga. Southern","Arkansas St.","H",7,4,NA,2
2017,5,13,"Ga. Southern","Arkansas St.","H",0,1,NA,2
2017,5,14,"Ga. Southern","Arkansas St.","H",6,1,NA,2
2017,5,16,"Ga. Southern","Georgia Tech","V",3,12,NA,2
2017,5,18,"Ga. Southern","Georgia St.","V",7,9,NA,2
2017,5,19,"Ga. Southern","Georgia St.","V",6,7,NA,2
2017,5,20,"Ga. Southern","Georgia St.","V",13,3,NA,2
2017,5,26,"Ga. Southern","Louisiana","V",7,6,NA,2
2017,5,27,"Ga. Southern","Texas St.","H",11,5,NA,2
2017,5,28,"Ga. Southern","South Ala.","V",6,7,NA,2
2017,2,17,"Gardner-Webb","Canisius","H",7,10,NA,2
2017,2,18,"Gardner-Webb","Canisius","H",5,9,NA,2
2017,2,18,"Gardner-Webb","Canisius","H",6,5,NA,2
2017,2,19,"Gardner-Webb","Canisius","H",5,0,NA,2
2017,2,22,"Gardner-Webb","North Carolina","V",1,11,NA,2
2017,2,24,"Gardner-Webb","Appalachian St.","H",4,5,NA,2
2017,2,25,"Gardner-Webb","Appalachian St.","H",2,4,NA,2
2017,2,26,"Gardner-Webb","Appalachian St.","H",1,5,NA,2
2017,2,28,"Gardner-Webb","Wright St.","H",9,8,NA,2
2017,3,1,"Gardner-Webb","Wright St.","H",6,8,NA,2
2017,3,3,"Gardner-Webb","UMBC","H",4,3,NA,2
2017,3,4,"Gardner-Webb","UMBC","H",5,2,NA,2
2017,3,5,"Gardner-Webb","UMBC","H",0,6,NA,2
2017,3,8,"Gardner-Webb","Davidson","V",2,11,NA,2
2017,3,10,"Gardner-Webb","ETSU","V",4,19,NA,2
2017,3,10,"Gardner-Webb","ETSU","V",4,5,NA,2
2017,3,11,"Gardner-Webb","ETSU","V",5,1,NA,2
2017,3,14,"Gardner-Webb","Quinnipiac","H",5,2,NA,2
2017,3,17,"Gardner-Webb","Georgetown","H",8,1,NA,2
2017,3,18,"Gardner-Webb","Georgetown","H",4,3,NA,2
2017,3,19,"Gardner-Webb","Georgetown","H",2,4,NA,2
2017,3,22,"Gardner-Webb","Western Caro.","V",15,13,NA,2
2017,3,24,"Gardner-Webb","Campbell","H",6,8,NA,2
2017,3,25,"Gardner-Webb","Campbell","H",10,9,NA,2
2017,3,25,"Gardner-Webb","Campbell","H",2,7,NA,2
2017,3,29,"Gardner-Webb","USC Upstate","V",10,5,NA,2
2017,3,31,"Gardner-Webb","High Point","V",4,6,NA,2
2017,4,1,"Gardner-Webb","High Point","V",7,2,NA,2
2017,4,2,"Gardner-Webb","High Point","V",7,12,NA,2
2017,4,7,"Gardner-Webb","Longwood","H",4,2,NA,2
2017,4,8,"Gardner-Webb","Longwood","H",4,3,NA,2
2017,4,9,"Gardner-Webb","Longwood","H",7,2,NA,2
2017,4,13,"Gardner-Webb","Charleston So.","V",6,3,NA,2
2017,4,14,"Gardner-Webb","Charleston So.","V",2,18,NA,2
2017,4,15,"Gardner-Webb","Charleston So.","V",7,5,NA,2
2017,4,19,"Gardner-Webb","Western Caro.","H",7,5,NA,2
2017,4,21,"Gardner-Webb","Liberty","H",8,10,NA,2
2017,4,22,"Gardner-Webb","Liberty","H",10,8,NA,2
2017,4,22,"Gardner-Webb","Liberty","H",4,17,NA,2
2017,4,26,"Gardner-Webb","Furman","H",5,0,NA,2
2017,4,28,"Gardner-Webb","Presbyterian","V",10,4,NA,2
2017,4,29,"Gardner-Webb","Presbyterian","V",1,2,NA,2
2017,4,30,"Gardner-Webb","Presbyterian","V",1,2,NA,2
2017,5,3,"Gardner-Webb","Furman","V",10,27,NA,2
2017,5,5,"Gardner-Webb","Winthrop","V",6,7,NA,2
2017,5,6,"Gardner-Webb","Winthrop","V",1,3,NA,2
2017,5,7,"Gardner-Webb","Winthrop","V",1,3,NA,2
2017,5,13,"Gardner-Webb","West Virginia","V",5,15,NA,2
2017,5,14,"Gardner-Webb","West Virginia","V",3,4,NA,2
2017,5,18,"Gardner-Webb","UNC Asheville","H",5,6,NA,2
2017,5,19,"Gardner-Webb","UNC Asheville","H",11,0,NA,2
2017,5,20,"Gardner-Webb","UNC Asheville","H",7,6,NA,2
2017,5,25,"Gardner-Webb","Liberty","N",16,7,NA,2
2017,5,26,"Gardner-Webb","Presbyterian","N",6,7,NA,2
2017,5,27,"Gardner-Webb","UNC Asheville","N",3,6,NA,2
2017,2,17,"George Mason","UNCW","V",8,12,NA,2
2017,2,18,"George Mason","Appalachian St.","N",3,1,NA,2
2017,2,19,"George Mason","VMI","N",21,1,NA,2
2017,2,24,"George Mason","West Virginia","N",3,5,NA,2
2017,2,25,"George Mason","Ball St.","N",6,14,NA,2
2017,2,25,"George Mason","Ball St.","N",0,7,NA,2
2017,2,26,"George Mason","Coastal Caro.","V",8,9,NA,2
2017,3,1,"George Mason","Longwood","V",6,5,NA,2
2017,3,3,"George Mason","Marist","H",1,3,NA,2
2017,3,4,"George Mason","Marist","H",10,9,NA,2
2017,3,5,"George Mason","Marist","H",1,4,NA,2
2017,3,7,"George Mason","Radford","H",4,9,NA,2
2017,3,8,"George Mason","Radford","H",6,4,NA,2
2017,3,10,"George Mason","Cornell","H",3,7,NA,2
2017,3,11,"George Mason","Cornell","H",11,4,NA,2
2017,3,12,"George Mason","Cornell","H",3,9,NA,2
2017,3,15,"George Mason","North Carolina St.","V",3,7,NA,2
2017,3,18,"George Mason","Canisius","H",6,5,NA,2
2017,3,18,"George Mason","Canisius","H",2,4,NA,2
2017,3,19,"George Mason","Canisius","H",1,7,NA,2
2017,3,24,"George Mason","Fordham","H",2,0,NA,2
2017,3,25,"George Mason","Fordham","H",8,4,NA,2
2017,3,26,"George Mason","Fordham","H",5,6,NA,2
2017,3,29,"George Mason","UMBC","V",2,4,NA,2
2017,4,1,"George Mason","Georgetown","H",3,7,NA,2
2017,4,1,"George Mason","Georgetown","V",11,1,NA,2
2017,4,2,"George Mason","Georgetown","H",2,4,NA,2
2017,4,4,"George Mason","Towson","H",2,14,NA,2
2017,4,5,"George Mason","James Madison","V",7,6,NA,2
2017,4,7,"George Mason","Saint Joseph's","V",4,1,NA,2
2017,4,8,"George Mason","Saint Joseph's","V",2,5,NA,2
2017,4,9,"George Mason","Saint Joseph's","V",2,5,NA,2
2017,4,11,"George Mason","Mt. St. Mary's","V",19,4,NA,2
2017,4,12,"George Mason","Maryland","H",8,5,NA,2
2017,4,14,"George Mason","Dayton","V",7,1,NA,2
2017,4,15,"George Mason","Dayton","V",8,6,NA,2
2017,4,15,"George Mason","Dayton","V",10,5,NA,2
2017,4,19,"George Mason","Navy","V",2,11,NA,2
2017,4,21,"George Mason","St. Bonaventure","H",4,7,NA,2
2017,4,21,"George Mason","St. Bonaventure","H",1,2,NA,2
2017,4,23,"George Mason","St. Bonaventure","H",1,0,NA,2
2017,4,26,"George Mason","William & Mary","H",2,4,NA,2
2017,4,28,"George Mason","Richmond","V",7,6,NA,2
2017,4,29,"George Mason","Richmond","V",12,3,NA,2
2017,4,30,"George Mason","Richmond","V",4,3,NA,2
2017,5,2,"George Mason","Towson","V",10,6,NA,2
2017,5,5,"George Mason","George Washington","H",3,4,NA,2
2017,5,7,"George Mason","George Washington","H",1,4,NA,2
2017,5,7,"George Mason","George Washington","H",5,12,NA,2
2017,5,9,"George Mason","James Madison","H",3,4,NA,2
2017,5,12,"George Mason","Rhode Island","V",3,4,NA,2
2017,5,12,"George Mason","Rhode Island","V",10,9,NA,2
2017,5,13,"George Mason","Rhode Island","V",5,4,NA,2
2017,5,18,"George Mason","Saint Louis","H",3,4,NA,2
2017,5,19,"George Mason","Saint Louis","H",2,7,NA,2
2017,5,20,"George Mason","Saint Louis","H",6,2,NA,2
2017,5,24,"George Mason","Rhode Island","N",9,5,NA,2
2017,5,25,"George Mason","Davidson","N",3,6,NA,2
2017,5,25,"George Mason","Saint Louis","H",6,9,NA,2
2017,2,17,"George Washington","Auburn","V",0,9,NA,2
2017,2,18,"George Washington","Auburn","V",0,2,NA,2
2017,2,18,"George Washington","Auburn","V",9,5,NA,2
2017,2,19,"George Washington","Auburn","V",3,4,NA,2
2017,2,22,"George Washington","Delaware St.","H",9,6,NA,2
2017,2,24,"George Washington","Florida A&M","V",2,3,NA,2
2017,2,25,"George Washington","Florida A&M","V",5,6,NA,2
2017,2,26,"George Washington","Florida A&M","V",1,2,NA,2
2017,3,1,"George Washington","Georgetown","H",4,6,NA,2
2017,3,3,"George Washington","VMI","V",0,10,NA,2
2017,3,4,"George Washington","VMI","V",6,5,NA,2
2017,3,5,"George Washington","VMI","V",8,13,NA,2
2017,3,7,"George Washington","Virginia","H",1,7,NA,2
2017,3,10,"George Washington","NJIT","H",8,2,NA,2
2017,3,11,"George Washington","NJIT","H",4,1,NA,2
2017,3,12,"George Washington","NJIT","H",6,2,NA,2
2017,3,17,"George Washington","Monmouth","H",1,3,NA,2
2017,3,18,"George Washington","Monmouth","H",12,0,NA,2
2017,3,19,"George Washington","Monmouth","H",4,0,NA,2
2017,3,21,"George Washington","UMBC","V",4,3,NA,2
2017,3,24,"George Washington","Massachusetts","H",10,2,NA,2
2017,3,25,"George Washington","Massachusetts","H",1,2,NA,2
2017,3,26,"George Washington","Massachusetts","H",4,10,NA,2
2017,3,28,"George Washington","Towson","H",13,4,NA,2
2017,4,1,"George Washington","VCU","V",4,2,NA,2
2017,4,1,"George Washington","VCU","V",2,11,NA,2
2017,4,2,"George Washington","VCU","V",2,10,NA,2
2017,4,4,"George Washington","UMES","H",10,4,NA,2
2017,4,5,"George Washington","Virginia","V",1,11,NA,2
2017,4,7,"George Washington","Richmond","V",4,2,NA,2
2017,4,8,"George Washington","Richmond","V",5,8,NA,2
2017,4,9,"George Washington","Richmond","V",10,4,NA,2
2017,4,11,"George Washington","UMBC","H",3,2,NA,2
2017,4,13,"George Washington","Villanova","V",0,3,NA,2
2017,4,14,"George Washington","Villanova","V",5,2,NA,2
2017,4,15,"George Washington","Villanova","V",6,3,NA,2
2017,4,18,"George Washington","Coppin St.","H",20,7,NA,2
2017,4,19,"George Washington","Towson","V",4,8,NA,2
2017,4,21,"George Washington","Rhode Island","H",15,5,NA,2
2017,4,23,"George Washington","Rhode Island","H",2,7,NA,2
2017,4,23,"George Washington","Rhode Island","H",3,5,NA,2
2017,4,26,"George Washington","Delaware St.","V",12,4,NA,2
2017,4,28,"George Washington","Davidson","H",2,12,NA,2
2017,4,29,"George Washington","Davidson","H",5,0,NA,2
2017,4,30,"George Washington","Davidson","H",4,3,NA,2
2017,5,2,"George Washington","Georgetown","V",7,8,NA,2
2017,5,5,"George Washington","George Mason","V",4,3,NA,2
2017,5,7,"George Washington","George Mason","V",4,1,NA,2
2017,5,7,"George Washington","George Mason","V",12,5,NA,2
2017,5,12,"George Washington","La Salle","V",3,1,NA,2
2017,5,14,"George Washington","La Salle","V",4,1,NA,2
2017,5,14,"George Washington","La Salle","V",4,2,NA,2
2017,5,18,"George Washington","Saint Joseph's","H",3,11,NA,2
2017,5,19,"George Washington","Saint Joseph's","H",5,9,NA,2
2017,5,20,"George Washington","Saint Joseph's","H",5,1,NA,2
2017,5,24,"George Washington","Saint Louis","H",6,4,NA,2
2017,5,25,"George Washington","Rhode Island","N",4,8,NA,2
2017,5,25,"George Washington","VCU","N",4,9,NA,2
2017,2,17,"Georgetown","Davidson","V",6,5,NA,2
2017,2,18,"Georgetown","Davidson","V",4,9,NA,2
2017,2,19,"Georgetown","Davidson","V",1,8,NA,2
2017,2,22,"Georgetown","Coppin St.","V",6,5,NA,2
2017,2,24,"Georgetown","USC Upstate","V",0,12,NA,2
2017,2,25,"Georgetown","Wofford","V",11,18,NA,2
2017,2,26,"Georgetown","Dayton","N",7,8,NA,2
2017,2,28,"Georgetown","Navy","V",11,3,NA,2
2017,3,1,"Georgetown","George Washington","V",6,4,NA,2
2017,3,3,"Georgetown","Chicago St.","N",11,0,NA,2
2017,3,4,"Georgetown","Boston College","N",4,3,NA,2
2017,3,5,"Georgetown","Ball St.","N",3,0,NA,2
2017,3,7,"Georgetown","Western Mich.","N",12,8,NA,2
2017,3,8,"Georgetown","Central Mich.","N",7,9,NA,2
2017,3,10,"Georgetown","Lafayette","N",10,4,NA,2
2017,3,11,"Georgetown","Lafayette","N",14,7,NA,2
2017,3,12,"Georgetown","Lafayette","N",13,6,NA,2
2017,3,17,"Georgetown","Gardner-Webb","V",1,8,NA,2
2017,3,18,"Georgetown","Gardner-Webb","V",3,4,NA,2
2017,3,19,"Georgetown","Gardner-Webb","V",4,2,NA,2
2017,3,22,"Georgetown","Coppin St.","H",14,4,NA,2
2017,3,25,"Georgetown","Brown","V",0,2,NA,2
2017,3,25,"Georgetown","Brown","V",10,11,NA,2
2017,3,26,"Georgetown","Brown","V",3,2,NA,2
2017,3,29,"Georgetown","Navy","H",2,6,NA,2
2017,4,1,"Georgetown","George Mason","V",7,3,NA,2
2017,4,1,"Georgetown","George Mason","H",1,11,NA,2
2017,4,2,"Georgetown","George Mason","V",4,2,NA,2
2017,4,4,"Georgetown","Cornell","H",3,1,NA,2
2017,4,7,"Georgetown","NYIT","H",6,4,NA,2
2017,4,8,"Georgetown","NYIT","H",9,0,NA,2
2017,4,9,"Georgetown","NYIT","H",13,3,NA,2
2017,4,13,"Georgetown","Creighton","H",5,7,NA,2
2017,4,14,"Georgetown","Creighton","H",4,6,NA,2
2017,4,15,"Georgetown","Creighton","H",9,11,NA,2
2017,4,18,"Georgetown","Mt. St. Mary's","V",13,2,NA,2
2017,4,21,"Georgetown","Seton Hall","V",2,11,NA,2
2017,4,22,"Georgetown","Seton Hall","V",4,5,NA,2
2017,4,23,"Georgetown","Seton Hall","V",5,10,NA,2
2017,4,26,"Georgetown","UMBC","H",2,10,NA,2
2017,4,28,"Georgetown","Villanova","V",7,0,NA,2
2017,4,29,"Georgetown","Villanova","V",0,4,NA,2
2017,4,30,"Georgetown","Villanova","V",3,2,NA,2
2017,5,2,"Georgetown","George Washington","H",8,7,NA,2
2017,5,5,"Georgetown","St. John's (NY)","H",1,7,NA,2
2017,5,6,"Georgetown","St. John's (NY)","H",13,5,NA,2
2017,5,7,"Georgetown","St. John's (NY)","H",8,9,NA,2
2017,5,10,"Georgetown","UMES","H",8,5,NA,2
2017,5,13,"Georgetown","Butler","H",13,6,NA,2
2017,5,14,"Georgetown","Butler","H",1,7,NA,2
2017,5,14,"Georgetown","Butler","H",0,5,NA,2
2017,5,16,"Georgetown","UMBC","V",5,8,NA,2
2017,5,18,"Georgetown","Xavier","V",2,17,NA,2
2017,5,19,"Georgetown","Xavier","V",1,13,NA,2
2017,5,20,"Georgetown","Xavier","V",2,6,NA,2
2017,2,17,"Georgia","Col. of Charleston","H",3,9,NA,2
2017,2,18,"Georgia","Col. of Charleston","H",6,15,NA,2
2017,2,19,"Georgia","Col. of Charleston","H",9,8,NA,2
2017,2,21,"Georgia","Mercer","V",5,6,NA,2
2017,2,24,"Georgia","Ga. Southern","V",4,3,NA,2
2017,2,25,"Georgia","Ga. Southern","V",7,0,NA,2
2017,2,26,"Georgia","Ga. Southern","V",1,2,NA,2
2017,2,28,"Georgia","Kennesaw St.","H",4,5,NA,2
2017,3,3,"Georgia","UAB","H",1,2,NA,2
2017,3,4,"Georgia","UAB","H",2,0,NA,2
2017,3,5,"Georgia","UAB","H",1,0,NA,2
2017,3,7,"Georgia","Xavier","H",7,8,NA,2
2017,3,8,"Georgia","Xavier","H",11,6,NA,2
2017,3,10,"Georgia","Rider","H",4,11,NA,2
2017,3,11,"Georgia","Rider","H",3,8,NA,2
2017,3,12,"Georgia","Rider","H",9,3,NA,2
2017,3,14,"Georgia","Mercer","H",3,4,NA,2
2017,3,15,"Georgia","Presbyterian","H",8,7,NA,2
2017,3,17,"Georgia","LSU","V",9,22,NA,2
2017,3,18,"Georgia","LSU","V",1,5,NA,2
2017,3,19,"Georgia","LSU","V",6,7,NA,2
2017,3,21,"Georgia","Kennesaw St.","V",9,6,NA,2
2017,3,24,"Georgia","Auburn","H",1,2,NA,2
2017,3,25,"Georgia","Auburn","H",4,1,NA,2
2017,3,26,"Georgia","Auburn","H",1,4,NA,2
2017,3,28,"Georgia","Savannah St.","H",12,3,NA,2
2017,3,31,"Georgia","Tennessee","V",5,6,NA,2
2017,4,1,"Georgia","Tennessee","V",7,5,NA,2
2017,4,2,"Georgia","Tennessee","V",3,1,NA,2
2017,4,4,"Georgia","Clemson","H",0,4,NA,2
2017,4,6,"Georgia","Missouri","H",3,0,NA,2
2017,4,7,"Georgia","Missouri","H",5,8,NA,2
2017,4,8,"Georgia","Missouri","N",1,6,NA,2
2017,4,11,"Georgia","Georgia Tech","H",5,1,NA,2
2017,4,13,"Georgia","Arkansas","V",4,14,NA,2
2017,4,14,"Georgia","Arkansas","V",4,5,NA,2
2017,4,15,"Georgia","Arkansas","V",3,11,NA,2
2017,4,19,"Georgia","Clemson","V",7,9,NA,2
2017,4,21,"Georgia","Vanderbilt","H",1,8,NA,2
2017,4,22,"Georgia","Vanderbilt","H",1,0,NA,2
2017,4,22,"Georgia","Vanderbilt","H",5,10,NA,2
2017,4,25,"Georgia","Georgia Tech","V",7,5,NA,2
2017,4,28,"Georgia","Florida","H",4,6,NA,2
2017,4,29,"Georgia","Florida","H",3,6,NA,2
2017,4,30,"Georgia","Florida","H",3,4,NA,2
2017,5,5,"Georgia","Kentucky","V",5,3,NA,2
2017,5,6,"Georgia","Kentucky","V",4,7,NA,2
2017,5,7,"Georgia","Kentucky","V",6,3,NA,2
2017,5,9,"Georgia","Georgia Tech","N",8,7,NA,2
2017,5,12,"Georgia","Mississippi St.","H",3,9,NA,2
2017,5,13,"Georgia","Mississippi St.","H",4,1,NA,2
2017,5,14,"Georgia","Mississippi St.","H",4,1,NA,2
2017,5,16,"Georgia","Furman","H",10,6,NA,2
2017,5,18,"Georgia","South Carolina","V",6,3,NA,2
2017,5,19,"Georgia","South Carolina","V",5,4,NA,2
2017,5,20,"Georgia","South Carolina","V",0,10,NA,2
2017,5,24,"Georgia","Mississippi St.","N",0,3,NA,2
2017,2,17,"Georgia St.","Marshall","H",8,3,NA,2
2017,2,18,"Georgia St.","Western Mich.","H",6,4,NA,2
2017,2,20,"Georgia St.","BYU","H",3,2,NA,2
2017,2,24,"Georgia St.","Jacksonville","V",8,9,NA,2
2017,2,25,"Georgia St.","Jacksonville","V",2,7,NA,2
